begintime,sk_object,duration,integrity,73436939,73436941,73441493,73441494
2022-02-08,7527965.0,86400.0,100.0,226517.0,123969.875,0.0,8299812421.0
2022-03-09,7527963.0,3600.0,4.166666666666667,0.0,0.0,0.0,0.0
2022-03-07,7527962.0,86400.0,100.0,468494.0,288564.0,0.0,21890643300.0
2022-02-11,7527966.0,86400.0,100.0,452689.0,252157.95833333334,0.0,16615932392.0
2022-03-10,7527965.0,82800.0,95.83333333333333,217671.0,126656.4347826087,0.0,8228212339.0
2022-03-12,7527962.0,68400.0,79.16666666666667,458643.0,321933.15789473685,0.0,19333442308.0
2022-03-11,7527963.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-02-18,7527966.0,86400.0,100.0,467042.0,262714.0,0.0,17172379384.0
2022-03-12,7527967.0,68400.0,79.16666666666667,541990.0,413252.3157894737,0.0,24787957042.0
2022-03-15,7527967.0,86400.0,100.0,544758.0,372481.75,0.0,28281996335.0
2022-02-13,7527964.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-02-06,7527967.0,86400.0,100.0,544733.0,381132.0416666667,0.0,28844987626.0
2022-03-02,7527963.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-03-01,7527966.0,86400.0,100.0,441481.0,251391.66666666666,0.0,16428937961.0
2022-02-03,7527964.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,7527966.0,86400.0,100.0,425990.0,223847.58333333334,0.0,14852496576.0
2022-03-10,7527966.0,82800.0,95.83333333333333,434078.0,252077.08695652173,0.0,15847735048.0
2022-02-06,7527963.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-02-04,7527967.0,86400.0,100.0,556234.0,383418.0833333333,0.0,29000136542.0
2022-03-09,7527965.0,3600.0,4.166666666666667,170298.0,126023.0,0.0,328135649.0
2022-02-13,7527963.0,86400.0,100.0,0.0,0.0,0.0,0.0
2022-03-06,7527963.0,79200.0,91.66666666666667,0.0,0.0,0.0,0.0
2022-03-02,7527967.0,86400.0,100.0,559264.0,384747.5416666667,0.0,29126423531.0
2022-03-14,7527965.0,86400.0,100.0,210606.0,113821.04166666667,0.0,7685958075.0
2022-02-08,7527966.0,86400.0,100.0,448242.0,250255.83333333334,0.0,16416377377.0
2022-03-11,7527967.0,86400.0,100.0,537591.0,378934.2916666667,0.0,28722466323.0
2022-02-11,7527965.0,86400.0,100.0,226939.0,127217.79166666667,0.0,8577380438.0
2022-03-06,7527967.0,79200.0,91.66666666666667,533305.0,388218.4090909091,0.0,26945000722.0
2022-02-17,7527962.0,75600.0,87.5,477390.0,318692.04761904763,0.0,21052602945.0
2022-03-02,7527965.0,86400.0,100.0,208727.0,123904.33333333333,0.0,8358853315.0
2022-02-11,7527963.0,86400.0,100.0,0.0,0.0,0.0,0.0
