begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL
2022-02-17,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,445596993400.0
2022-02-18,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,368631850000.0
2022-02-19,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,365366006072.0
2022-02-20,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,352929816200.0
2022-03-01,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,371978073240.0
2022-03-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,345238962392.0
2022-03-03,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,303491822608.0
2022-03-06,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,313841379056.0
2022-03-07,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,377990990296.0
2022-03-09,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,14999515416.0
2022-03-10,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,517125777864.0
2022-03-11,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,465998089416.0
2022-03-12,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,377474491768.0
2022-03-13,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,353777203552.0
2022-03-14,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,348695239648.0
2022-03-15,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",808866.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,379759536272.0
2022-02-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,61532419136.0
2022-02-03,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,76107731800.0
2022-02-04,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,39362372888.0
2022-02-05,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,9859039296.0
2022-02-06,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,7542927736.0
2022-02-08,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,29401099464.0
2022-02-10,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,38985916168.0
2022-02-11,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,37797567592.0
2022-02-12,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,12113698760.0
2022-02-13,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,9762231528.0
2022-02-17,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,24058239288.0
2022-02-18,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,11723541944.0
2022-02-19,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,9847989800.0
2022-02-20,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,4524930088.0
2022-03-01,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,128132467864.0
2022-03-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,89025410232.0
2022-03-03,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,103875781712.0
2022-03-06,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,17300350296.0
2022-03-07,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,83978469160.0
2022-03-09,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,108085160.0
2022-03-10,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,51916262264.0
2022-03-11,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,47132940584.0
2022-03-12,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,31676387056.0
2022-03-13,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,36325015920.0
2022-03-14,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,89777371912.0
2022-03-15,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=2,Cell Name=4G_FBC-2,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809166.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,83759384568.0
2022-02-02,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,256652604648.0
2022-02-03,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,278072426824.0
2022-02-04,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,217122700504.0
2022-02-05,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,279868554328.0
2022-02-06,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,260314515096.0
2022-02-10,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,321617484608.0
2022-02-11,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,288765471312.0
2022-02-12,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,313074599600.0
2022-02-13,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,261066703064.0
2022-02-17,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,239958241312.0
2022-02-18,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,237229434496.0
2022-02-19,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,272520457448.0
2022-02-20,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,275486532240.0
2022-03-01,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,250834923872.0
2022-03-02,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,248497825424.0
2022-03-03,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,272310153704.0
2022-03-06,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,267690105392.0
2022-03-07,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,230324569408.0
2022-03-09,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,15898620984.0
2022-03-10,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,233381984496.0
2022-03-11,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,244413924912.0
2022-03-12,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,257708036152.0
2022-03-13,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,265827142576.0
2022-03-14,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,288325503312.0
2022-03-15,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN,Local Cell ID=7,Cell Name=4G_KALABATOWN-7,eNodeB ID=5035,Cell FDD TDD indication=CELL_FDD",809170.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,248259177688.0
