begintime,sk_object,duration,integrity,M8021C0,M8021C1,M8021C2,M8021C3,M8021C4,M8021C5,M8021C6,M8021C7,M8021C8,M8021C37,M8021C9,M8021C12,M8021C15,M8021C18,M8021C19,M8021C44,M8021C20,M8021C21,M8021C22,M8021C23,M8021C24,M8021C25,M8021C26,M8021C27,M8021C28,M8021C29,M8021C30,M8021C31,M8021C32,M8021C33,M8021C34,M8021C35,M8021C36,M8021C38,M8021C39,M8021C40,M8021C41,M8021C42,M8021C43,M8021C45,M8021C46,M8021C47,M8021C48,M8021C49,M8021C50,M8021C51,M8021C52,M8021C53,M8021C54,M8021C55
2022-03-11,20463.0,1440.0,100.0,13334.0,13334.0,12499.0,12499.0,254.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,906.0,0.0,354.0,469.0,246.0,0.0,0.0,10674.0,168.0,2442.0,8064.0,0.0,10665.0,167.0,2440.0,8058.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,168.0,,,0.0,0.0,0.0,0.0
2022-03-11,20464.0,1440.0,100.0,7098.0,7098.0,7091.0,7091.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9350.0,9254.0,0.0,2479.0,23.0,30.0,7052.0,7045.0,19496.0,2911.0,16585.0,0.0,0.0,19486.0,2911.0,16575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,356.0,,,0.875,0.875,4.0,3.0
2022-03-11,20465.0,1440.0,100.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,1025.0,0.0,8.0,6.0,2.0,0.0,0.0,1095.0,41.0,1054.0,0.0,0.0,1095.0,41.0,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,13.0,,,0.0,0.0,0.0,0.0
2022-03-11,20466.0,1440.0,100.0,2905.0,2905.0,2901.0,2901.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,222.0,0.0,29.0,1.0,3.0,0.0,0.0,2534.0,326.0,705.0,1503.0,0.0,2534.0,326.0,705.0,1503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,,,0.0,0.0,0.0,0.0
2022-03-11,20467.0,1440.0,100.0,14034.0,14034.0,14015.0,14015.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5962.0,5958.0,0.0,63.0,5.0,6.0,0.0,0.0,21146.0,880.0,6670.0,13596.0,0.0,21071.0,878.0,6613.0,13580.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,33.0,,,0.0,0.0,0.0,0.0
2022-03-11,20468.0,1440.0,100.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512.0,1510.0,0.0,9.0,2.0,3.0,0.0,0.0,2186.0,228.0,1958.0,0.0,0.0,2185.0,228.0,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,10.0,,,0.0,0.0,0.0,0.0
2022-03-11,20469.0,1440.0,100.0,548.0,548.0,542.0,542.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,163.0,0.0,4.0,0.0,0.0,0.0,0.0,581.0,38.0,293.0,250.0,0.0,581.0,38.0,293.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,,0.0,0.0,0.0,0.0
2022-03-11,20470.0,1440.0,100.0,6198.0,6198.0,5940.0,5940.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,836.0,0.0,82.0,114.0,12.0,0.0,0.0,7019.0,124.0,1434.0,5461.0,0.0,7019.0,124.0,1434.0,5461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,17.0,,,0.0,0.0,0.0,0.0
2022-03-11,20471.0,1440.0,100.0,3842.0,3842.0,3837.0,3837.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054.0,2053.0,0.0,78.0,2.0,3.0,3279.0,3278.0,8111.0,3322.0,4789.0,0.0,0.0,8111.0,3322.0,4789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,113.0,,,0.7083333333333334,0.71875,3.0,3.0
2022-03-11,20472.0,1440.0,100.0,6343.0,6342.0,6081.0,6080.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,205.0,0.0,73.0,50.0,5.0,0.0,0.0,5248.0,75.0,960.0,4213.0,0.0,5216.0,74.0,940.0,4202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,15.0,,,0.0,0.0,0.0,0.0
2022-03-11,20473.0,1440.0,100.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.0,2622.0,0.0,41.0,0.0,1.0,1.0,1.0,3107.0,250.0,2857.0,0.0,0.0,3082.0,247.0,2835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,,,0.010416666666666666,0.010416666666666666,1.0,1.0
2022-03-11,20474.0,1440.0,100.0,13612.0,13612.0,13595.0,13595.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1020.0,0.0,57.0,43.0,38.0,0.0,0.0,14813.0,232.0,2139.0,12442.0,0.0,14808.0,232.0,2136.0,12440.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,25.0,,,0.0,0.0,0.0,0.0
2022-03-11,20475.0,1440.0,100.0,13420.0,13420.0,13388.0,13388.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13980.0,13906.0,0.0,555.0,45.0,56.0,13261.0,13229.0,30983.0,13158.0,17825.0,0.0,0.0,30889.0,13138.0,17751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,83.0,,,0.8854166666666666,0.8854166666666666,4.0,4.0
2022-03-11,20476.0,1440.0,100.0,7942.0,7942.0,7620.0,7620.0,197.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,210.0,0.0,60.0,101.0,30.0,0.0,0.0,5904.0,49.0,624.0,5231.0,0.0,5902.0,48.0,624.0,5230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,41.0,,,0.0,0.0,0.0,0.0
2022-03-11,20477.0,1440.0,100.0,16908.0,16908.0,16726.0,16726.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20801.0,20642.0,0.0,407.0,150.0,21.0,16807.0,16626.0,44244.0,13646.0,30598.0,0.0,0.0,42784.0,13463.0,29321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,77.0,,,0.8854166666666666,0.8854166666666666,4.0,4.0
2022-03-11,20478.0,1440.0,100.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,667.0,0.0,57.0,6.0,6.0,0.0,0.0,1732.0,201.0,1531.0,0.0,0.0,1732.0,201.0,1531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,9.0,,,0.0,0.0,0.0,0.0
2022-03-11,20479.0,1440.0,100.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,598.0,0.0,69.0,6.0,7.0,0.0,0.0,1489.0,159.0,1330.0,0.0,0.0,1489.0,159.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,15.0,,,0.0,0.0,0.0,0.0
2022-03-11,20480.0,1440.0,100.0,797.0,797.0,789.0,789.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5399.0,5301.0,0.0,340.0,25.0,33.0,677.0,672.0,13062.0,2053.0,11009.0,0.0,0.0,12503.0,1982.0,10521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,33.0,,,0.6875,0.6875,2.0,2.0
2022-03-11,20481.0,1440.0,100.0,22.0,22.0,20.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2781.0,2775.0,0.0,19.0,1.0,2.0,0.0,0.0,3562.0,356.0,3206.0,0.0,0.0,3498.0,353.0,3145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,20.0,,,0.0,0.0,0.0,0.0
2022-03-11,20482.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,3.0,32.0,0.0,0.0,35.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,,,0.0,0.0,0.0,0.0
2022-03-11,20483.0,1440.0,100.0,21.0,21.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,474.0,0.0,13.0,2.0,0.0,0.0,0.0,538.0,31.0,507.0,0.0,0.0,538.0,31.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,,,0.0,0.0,0.0,0.0
2022-03-11,20484.0,1440.0,100.0,10997.0,10996.0,10279.0,10278.0,401.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,609.0,0.0,146.0,224.0,33.0,0.0,0.0,10576.0,217.0,2719.0,7640.0,0.0,10576.0,217.0,2719.0,7640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,59.0,,,0.0,0.0,0.0,0.0
2022-03-11,20485.0,1440.0,100.0,8735.0,8735.0,8633.0,8633.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3551.0,3512.0,0.0,103.0,52.0,26.0,0.0,0.0,13063.0,362.0,4446.0,8255.0,0.0,13004.0,361.0,4400.0,8243.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,37.0,,,0.0,0.0,0.0,0.0
2022-03-11,20486.0,1440.0,100.0,25816.0,25816.0,24650.0,24650.0,463.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.0,1390.0,0.0,164.0,489.0,54.0,0.0,0.0,25187.0,431.0,3284.0,21472.0,0.0,25162.0,431.0,3283.0,21448.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,264.0,,,0.0,0.0,0.0,0.0
2022-03-11,20487.0,1296.0,90.0,19838.0,19838.0,19765.0,19765.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13481.0,13264.0,0.0,841.0,209.0,34.0,19227.0,19167.0,36710.0,16103.0,20607.0,0.0,0.0,36650.0,16095.0,20555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,236.0,,,1.0108695652173914,1.0108695652173914,8.0,8.0
2022-03-11,20488.0,1440.0,100.0,4369.0,4369.0,4332.0,4332.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9784.0,9537.0,0.0,365.0,150.0,27.0,4227.0,4195.0,19945.0,5316.0,14629.0,0.0,0.0,19491.0,5256.0,14235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,109.0,,,0.8020833333333334,0.8020833333333334,4.0,3.0
2022-03-11,20489.0,1440.0,100.0,1203.0,1203.0,1189.0,1189.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10666.0,10622.0,0.0,223.0,12.0,31.0,1069.0,1068.0,14202.0,2259.0,11943.0,0.0,0.0,14199.0,2259.0,11940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,25.0,,,0.46875,0.46875,3.0,3.0
2022-03-11,20490.0,1440.0,100.0,22443.0,22443.0,22378.0,22378.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44426.0,44240.0,0.0,1048.0,117.0,113.0,21856.0,21797.0,80238.0,20928.0,59310.0,0.0,0.0,80221.0,20928.0,59293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,415.0,,,1.0,1.0,5.0,5.0
2022-03-11,20491.0,1440.0,100.0,26745.0,26745.0,26519.0,26519.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6833.0,6832.0,0.0,177.0,52.0,60.0,0.0,0.0,35653.0,1111.0,9454.0,25088.0,0.0,35636.0,1111.0,9452.0,25073.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,68.0,,,0.0,0.0,0.0,0.0
2022-03-11,20492.0,1440.0,100.0,22670.0,22670.0,22387.0,22387.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3838.0,3827.0,0.0,156.0,111.0,22.0,0.0,0.0,28697.0,653.0,5754.0,22290.0,0.0,27999.0,640.0,5657.0,21702.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.0,693.0,,,0.0,0.0,0.0,0.0
2022-03-11,20493.0,1440.0,100.0,1941.0,1941.0,1936.0,1936.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5565.0,5550.0,0.0,75.0,14.0,11.0,1478.0,1475.0,10336.0,2760.0,7576.0,0.0,0.0,10335.0,2760.0,7575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,76.0,,,0.625,0.6354166666666666,3.0,3.0
2022-03-11,20494.0,1440.0,100.0,24288.0,24288.0,23952.0,23952.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25849.0,25583.0,0.0,1076.0,321.0,76.0,23840.0,23516.0,59517.0,22672.0,36845.0,0.0,0.0,58369.0,22526.0,35843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.0,152.0,,,0.90625,0.90625,5.0,6.0
2022-03-11,20495.0,1440.0,100.0,4676.0,4676.0,4609.0,4609.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10807.0,10724.0,0.0,223.0,59.0,15.0,4430.0,4421.0,19609.0,5088.0,14521.0,0.0,0.0,19119.0,5038.0,14081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,41.0,,,0.8020833333333334,0.8020833333333334,4.0,4.0
2022-03-11,20497.0,1440.0,100.0,8542.0,8542.0,8253.0,8253.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15441.0,14875.0,0.0,932.0,426.0,130.0,8294.0,8101.0,30190.0,9392.0,20798.0,0.0,0.0,29697.0,9333.0,20364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,55.0,,,0.8020833333333334,0.8125,4.0,4.0
2022-03-11,20498.0,1440.0,100.0,1868.0,1868.0,1385.0,1385.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,136.0,0.0,98.0,309.0,13.0,0.0,0.0,1774.0,45.0,1227.0,502.0,0.0,1774.0,45.0,1227.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,18.0,,,0.0,0.0,0.0,0.0
2022-03-11,20499.0,1440.0,100.0,5094.0,5094.0,5063.0,5063.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4603.0,4585.0,0.0,1018.0,32.0,4.0,5014.0,4983.0,13720.0,4744.0,8976.0,0.0,0.0,13711.0,4744.0,8967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,821.0,,,0.7083333333333334,0.71875,4.0,4.0
2022-03-11,20500.0,1296.0,90.0,3666.0,3666.0,3584.0,3584.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.0,1602.0,0.0,1059.0,45.0,12.0,1433.0,1400.0,6018.0,2108.0,3840.0,70.0,0.0,6017.0,2108.0,3840.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,62.0,,,0.855072463768116,0.8586956521739131,5.0,4.0
2022-03-11,20501.0,1440.0,100.0,12566.0,12566.0,11846.0,11846.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,948.0,0.0,79.0,462.0,83.0,0.0,0.0,12001.0,155.0,1772.0,10074.0,0.0,11935.0,152.0,1739.0,10044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,46.0,,,0.0,0.0,0.0,0.0
2022-03-11,20502.0,1440.0,100.0,14270.0,14270.0,14067.0,14067.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4117.0,4023.0,0.0,114.0,133.0,32.0,0.0,0.0,19577.0,641.0,4634.0,14302.0,0.0,19338.0,606.0,4484.0,14248.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,22.0,,,0.0,0.0,0.0,0.0
2022-03-11,20503.0,1440.0,100.0,25788.0,25787.0,25231.0,25230.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4780.0,4712.0,0.0,175.0,130.0,92.0,0.0,0.0,29709.0,1062.0,8779.0,19868.0,0.0,28931.0,1013.0,8399.0,19519.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,89.0,,,0.0,0.0,0.0,0.0
2022-03-11,20504.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,196.0,0.0,6.0,1.0,0.0,0.0,0.0,213.0,8.0,205.0,0.0,0.0,213.0,8.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0
2022-03-11,20505.0,1440.0,100.0,6802.0,6802.0,6755.0,6755.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20242.0,20004.0,0.0,891.0,112.0,121.0,6335.0,6324.0,33301.0,7782.0,25519.0,0.0,0.0,33297.0,7782.0,25515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,348.0,,,0.8125,0.8125,4.0,4.0
2022-03-11,20506.0,1440.0,100.0,25570.0,25570.0,25502.0,25502.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61984.0,61857.0,0.0,1106.0,85.0,88.0,25295.0,25237.0,97536.0,17761.0,79775.0,0.0,0.0,97524.0,17759.0,79765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,147.0,,,0.8958333333333334,0.8958333333333334,5.0,5.0
