begintime,sk_object,1282454495,1282454496,1282454497,1282454498,1282454499,1282454500,1282454501,1282454502,duration
2022-03-01 00:00:00,7525666.0,1045256.0,0.0,1689732.0,0.0,268795444.0,0.0,820850514.0,0.0,PT3600S
2022-03-01 00:00:00,7525667.0,1286647.0,0.0,2103812.0,0.0,506335469.0,0.0,1165022454.0,0.0,PT3600S
2022-03-01 00:00:00,7525668.0,43054.0,0.0,439133.0,0.0,2349644.0,0.0,33297858.0,0.0,PT3600S
2022-03-01 00:00:00,7525669.0,339660.0,0.0,484402.0,0.0,49330357.0,0.0,125291645.0,0.0,PT3600S
2022-03-01 00:00:00,7525670.0,1197207.0,0.0,2176456.0,0.0,435440853.0,0.0,1124293351.0,0.0,PT3600S
2022-03-01 00:00:00,7525671.0,933165.0,0.0,1590763.0,0.0,294702397.0,0.0,887222004.0,0.0,PT3600S
2022-03-01 00:00:00,7525672.0,405248.0,0.0,679418.0,0.0,53081360.0,0.0,171635344.0,0.0,PT3600S
2022-03-01 00:00:00,7525673.0,513766.0,0.0,856372.0,0.0,78433963.0,0.0,371945735.0,0.0,PT3600S
2022-03-01 00:00:00,7525674.0,846151.0,0.0,1350071.0,0.0,224473167.0,0.0,596152091.0,0.0,PT3600S
2022-03-01 00:00:00,7525675.0,1001021.0,0.0,1321458.0,0.0,227467662.0,0.0,533610787.0,0.0,PT3600S
2022-03-01 00:00:00,7525676.0,568377.0,2758.0,669742.0,0.0,57483071.0,214522.0,142472952.0,0.0,PT3600S
2022-03-01 00:00:00,7525677.0,173326.0,0.0,707379.0,0.0,11822337.0,0.0,79849599.0,0.0,PT3600S
2022-03-01 00:00:00,7525678.0,117275.0,2754.0,435094.0,0.0,7596906.0,214202.0,55886568.0,0.0,PT3600S
2022-03-01 00:00:00,7525679.0,73968.0,2782.0,505199.0,0.0,5861861.0,216442.0,38144087.0,0.0,PT3600S
2022-03-01 00:00:00,7525680.0,238352.0,0.0,577701.0,0.0,21861781.0,0.0,75302596.0,0.0,PT3600S
2022-03-01 00:00:00,7525681.0,865339.0,0.0,1699891.0,0.0,291872977.0,0.0,963422422.0,0.0,PT3600S
2022-03-01 00:00:00,7525682.0,356393.0,0.0,701511.0,0.0,33669242.0,0.0,143051403.0,0.0,PT3600S
2022-03-01 00:00:00,7525683.0,862296.0,0.0,1443159.0,0.0,238269437.0,0.0,626409493.0,0.0,PT3600S
2022-03-01 00:00:00,7525684.0,1011711.0,0.0,1737281.0,0.0,314972692.0,0.0,954282062.0,0.0,PT3600S
2022-03-01 00:00:00,7525685.0,812513.0,0.0,1308988.0,0.0,205454856.0,0.0,656920501.0,0.0,PT3600S
2022-03-01 00:00:00,7525686.0,170536.0,0.0,274578.0,0.0,14311816.0,0.0,68812684.0,0.0,PT3600S
2022-03-01 00:00:00,7525687.0,926719.0,0.0,1578689.0,0.0,267743654.0,0.0,765255332.0,0.0,PT3600S
2022-03-01 00:00:00,7525688.0,319356.0,0.0,694382.0,0.0,28760358.0,0.0,86933188.0,0.0,PT3600S
2022-03-01 00:00:00,7525689.0,802177.0,0.0,1445950.0,0.0,241207945.0,0.0,718925373.0,0.0,PT3600S
2022-03-01 00:00:00,7525690.0,1825045.0,0.0,3137309.0,0.0,698442874.0,0.0,1849317789.0,0.0,PT3600S
2022-03-01 00:00:00,7525691.0,528457.0,0.0,764628.0,0.0,73752478.0,0.0,276774279.0,0.0,PT3600S
2022-03-01 00:00:00,7525692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,7525693.0,906685.0,0.0,1442054.0,0.0,252471146.0,0.0,709771349.0,0.0,PT3600S
2022-03-01 00:00:00,7525694.0,885371.0,0.0,1284959.0,0.0,245540985.0,0.0,500267270.0,0.0,PT3600S
2022-03-01 00:00:00,7525695.0,500065.0,0.0,742913.0,0.0,62545801.0,0.0,201423237.0,0.0,PT3600S
2022-03-01 00:00:00,7525696.0,1464564.0,0.0,2393981.0,0.0,519060763.0,0.0,1284755107.0,0.0,PT3600S
2022-03-01 00:00:00,7525697.0,470321.0,0.0,742012.0,0.0,35839490.0,0.0,109101092.0,0.0,PT3600S
2022-03-01 00:00:00,7525698.0,982701.0,0.0,1885961.0,0.0,305992279.0,0.0,987022691.0,0.0,PT3600S
2022-03-01 00:00:00,7525699.0,503318.0,0.0,809674.0,0.0,95578634.0,0.0,289088826.0,0.0,PT3600S
2022-03-01 00:00:00,7525700.0,570168.0,0.0,954083.0,0.0,107169674.0,0.0,348366303.0,0.0,PT3600S
2022-03-01 00:00:00,7525701.0,668071.0,0.0,986515.0,0.0,189880112.0,0.0,527554426.0,0.0,PT3600S
2022-03-01 00:00:00,7525702.0,315722.0,0.0,587624.0,0.0,23693555.0,0.0,80308088.0,0.0,PT3600S
2022-03-01 00:00:00,7525703.0,559212.0,0.0,746913.0,0.0,101605659.0,0.0,308985801.0,0.0,PT3600S
2022-03-01 00:00:00,7525704.0,1037291.0,0.0,1933922.0,0.0,281875282.0,0.0,996127824.0,0.0,PT3600S
2022-03-01 00:00:00,7525705.0,93473.0,0.0,256585.0,0.0,6518906.0,0.0,37207536.0,0.0,PT3600S
2022-03-01 00:00:00,7525706.0,380863.0,0.0,505405.0,0.0,39444101.0,0.0,130315679.0,0.0,PT3600S
2022-03-01 00:00:00,7525707.0,312919.0,0.0,457474.0,0.0,35237732.0,0.0,142854171.0,0.0,PT3600S
2022-03-01 00:00:00,7525708.0,543019.0,0.0,828659.0,0.0,79340043.0,0.0,268794961.0,0.0,PT3600S
2022-03-01 00:00:00,7525709.0,848802.0,0.0,1267934.0,0.0,192802811.0,0.0,478770772.0,0.0,PT3600S
2022-03-01 00:00:00,7525710.0,324266.0,0.0,497542.0,0.0,34348553.0,0.0,69711097.0,0.0,PT3600S
2022-03-01 00:00:00,7525711.0,114567.0,0.0,522499.0,0.0,9597235.0,0.0,52820506.0,0.0,PT3600S
2022-03-01 00:00:00,7525712.0,1065877.0,0.0,1804691.0,0.0,307306771.0,0.0,905459672.0,0.0,PT3600S
2022-03-01 00:00:00,7525713.0,1251179.0,0.0,2223011.0,0.0,476812961.0,0.0,1140426278.0,0.0,PT3600S
2022-03-01 00:00:00,7525714.0,325391.0,0.0,566809.0,0.0,41401978.0,0.0,126761456.0,0.0,PT3600S
2022-03-01 00:00:00,7525715.0,1118716.0,0.0,2049068.0,0.0,344404615.0,0.0,1098701326.0,0.0,PT3600S
2022-03-01 00:00:00,7525716.0,340613.0,0.0,510436.0,0.0,30461460.0,0.0,108284793.0,0.0,PT3600S
2022-03-01 00:00:00,7525717.0,270165.0,0.0,623080.0,0.0,26720583.0,0.0,115525886.0,0.0,PT3600S
2022-03-01 00:00:00,7525718.0,936800.0,0.0,1393956.0,0.0,272105775.0,0.0,733796910.0,0.0,PT3600S
2022-03-01 00:00:00,7525719.0,585880.0,2772.0,809252.0,0.0,70003677.0,215642.0,233865537.0,0.0,PT3600S
2022-03-01 00:00:00,7525720.0,730281.0,0.0,1185036.0,0.0,137954883.0,0.0,427468603.0,0.0,PT3600S
2022-03-01 00:00:00,7525721.0,172569.0,0.0,353083.0,0.0,11657676.0,0.0,26797147.0,0.0,PT3600S
2022-03-01 00:00:00,7525722.0,132992.0,0.0,362465.0,0.0,9205773.0,0.0,41794029.0,0.0,PT3600S
2022-03-01 00:00:00,7525723.0,874096.0,0.0,1524643.0,0.0,222235962.0,0.0,714591643.0,0.0,PT3600S
2022-03-01 00:00:00,7525724.0,187790.0,2771.0,501729.0,0.0,14669339.0,215654.0,74905456.0,0.0,PT3600S
2022-03-01 00:00:00,7525725.0,495975.0,0.0,961518.0,0.0,70878630.0,0.0,203473569.0,0.0,PT3600S
2022-03-01 00:00:00,7525726.0,385737.0,2673.0,750405.0,0.0,28804981.0,207906.0,77737411.0,0.0,PT3600S
2022-03-01 00:00:00,7525727.0,313490.0,0.0,758588.0,0.0,22541662.0,0.0,88675873.0,0.0,PT3600S
2022-03-01 00:00:00,7525728.0,239480.0,0.0,336193.0,0.0,20866727.0,0.0,118153617.0,0.0,PT3600S
2022-03-01 00:00:00,7525729.0,569580.0,0.0,816822.0,0.0,109573075.0,0.0,377398584.0,0.0,PT3600S
2022-03-01 00:00:00,7525730.0,180391.0,2784.0,437289.0,0.0,17406185.0,216648.0,62534888.0,0.0,PT3600S
2022-03-01 00:00:00,7525731.0,793571.0,0.0,1344204.0,0.0,155330024.0,0.0,559532395.0,0.0,PT3600S
2022-03-01 00:00:00,7525732.0,111144.0,0.0,423093.0,0.0,6690616.0,0.0,40935131.0,0.0,PT3600S
2022-03-01 00:00:00,7525733.0,25570.0,0.0,198561.0,0.0,1074957.0,0.0,12777884.0,0.0,PT3600S
2022-03-01 00:00:00,7525734.0,66471.0,0.0,489771.0,0.0,4110557.0,0.0,41624529.0,0.0,PT3600S
2022-03-01 00:00:00,7525735.0,142963.0,2788.0,570345.0,0.0,17294240.0,216922.0,69937225.0,0.0,PT3600S
2022-03-01 00:00:00,7525736.0,490521.0,2777.0,697711.0,0.0,58239130.0,216088.0,194267316.0,0.0,PT3600S
2022-03-01 00:00:00,7525737.0,763397.0,0.0,914660.0,0.0,135183656.0,0.0,327340026.0,0.0,PT3600S
2022-03-01 00:00:00,7525738.0,556791.0,0.0,936507.0,0.0,55187912.0,0.0,163765800.0,0.0,PT3600S
2022-03-01 00:00:00,7525739.0,228910.0,2771.0,398034.0,0.0,31134451.0,215654.0,71642581.0,0.0,PT3600S
2022-03-01 00:00:00,7525740.0,357873.0,2795.0,554075.0,0.0,32976291.0,217482.0,146306913.0,0.0,PT3600S
2022-03-01 00:00:00,7525741.0,148953.0,0.0,403710.0,0.0,9302173.0,0.0,57689815.0,0.0,PT3600S
2022-03-01 00:00:00,7525742.0,410734.0,0.0,403921.0,0.0,45625636.0,0.0,137422713.0,0.0,PT3600S
2022-03-01 00:00:00,7525743.0,698667.0,0.0,1175229.0,0.0,117868456.0,0.0,334963894.0,0.0,PT3600S
2022-03-01 00:00:00,7525744.0,443476.0,0.0,819214.0,0.0,48650205.0,0.0,197270130.0,0.0,PT3600S
2022-03-01 00:00:00,7525745.0,832137.0,0.0,1319645.0,0.0,182245264.0,0.0,532052187.0,0.0,PT3600S
2022-03-01 00:00:00,7525746.0,737284.0,0.0,1152380.0,0.0,133365727.0,0.0,442432555.0,0.0,PT3600S
2022-03-01 00:00:00,7525747.0,1113049.0,0.0,2020464.0,0.0,374514299.0,0.0,1144646563.0,0.0,PT3600S
2022-03-01 00:00:00,7525748.0,608799.0,0.0,1069636.0,0.0,77700342.0,0.0,302720541.0,0.0,PT3600S
