begintime,sk_object,duration,integrity,M8033C0,M8033C5,M8033C1,M8033C2,M8033C3,M8033C4,M8033C6,M8033C7,M8033C8
2022-03-14 19:00:00,21350.0,60.0,100.0,151.0,212.0,0.0,117.0,0.0,0.0,0.0,21.0,0.0
2022-03-13 10:00:00,21379.0,60.0,100.0,1687.0,17.0,0.0,17.0,0.0,0.0,0.0,51.0,0.0
2022-03-12 02:00:00,21306.0,60.0,100.0,69.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 03:00:00,21324.0,60.0,100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 17:00:00,21311.0,60.0,100.0,7.0,17.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0
2022-03-14 08:00:00,21358.0,60.0,100.0,249.0,13.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0
2022-03-11 13:00:00,21390.0,60.0,100.0,542.0,15.0,0.0,34.0,0.0,0.0,0.0,72.0,0.0
2022-03-11 05:00:00,21364.0,60.0,100.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 12:00:00,21375.0,60.0,100.0,195.0,13.0,0.0,6.0,0.0,0.0,0.0,15.0,0.0
2022-03-13 15:00:00,21340.0,60.0,100.0,336.0,93.0,0.0,25.0,0.0,0.0,0.0,65.0,0.0
2022-03-13 20:00:00,21370.0,60.0,100.0,533.0,985.0,0.0,386.0,0.0,0.0,0.0,78.0,0.0
2022-03-13 13:00:00,21328.0,60.0,100.0,247.0,22.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0
2022-03-12 21:00:00,21356.0,60.0,100.0,983.0,53.0,0.0,105.0,0.0,0.0,0.0,235.0,0.0
2022-03-13 13:00:00,21359.0,60.0,100.0,352.0,11.0,0.0,31.0,0.0,0.0,0.0,101.0,0.0
2022-03-12 20:00:00,21328.0,60.0,100.0,844.0,56.0,0.0,34.0,0.0,0.0,0.0,20.0,0.0
2022-03-11 13:00:00,21345.0,60.0,100.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
2022-03-12 12:00:00,21395.0,60.0,100.0,224.0,65.0,0.0,21.0,0.0,0.0,0.0,6.0,0.0
2022-03-13 23:00:00,21314.0,60.0,100.0,261.0,20.0,0.0,31.0,0.0,0.0,0.0,34.0,0.0
2022-03-14 12:00:00,21389.0,60.0,100.0,363.0,44.0,0.0,34.0,0.0,0.0,0.0,18.0,0.0
2022-03-14 20:00:00,21392.0,60.0,100.0,551.0,40.0,0.0,66.0,0.0,0.0,0.0,73.0,0.0
2022-03-12 21:00:00,21323.0,60.0,100.0,436.0,20.0,0.0,43.0,0.0,0.0,0.0,67.0,0.0
2022-03-14 20:00:00,21345.0,60.0,100.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-14 13:00:00,21326.0,60.0,100.0,853.0,35.0,0.0,59.0,0.0,0.0,0.0,143.0,0.0
2022-03-14 16:00:00,21380.0,60.0,100.0,177.0,19.0,0.0,14.0,0.0,0.0,0.0,70.0,0.0
2022-03-14 11:00:00,21325.0,60.0,100.0,395.0,21.0,0.0,46.0,0.0,0.0,0.0,74.0,0.0
2022-03-14 14:00:00,21365.0,60.0,100.0,38.0,289.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0
2022-03-11 05:00:00,21374.0,60.0,100.0,454.0,8.0,0.0,40.0,0.0,0.0,0.0,14.0,0.0
2022-03-13 10:00:00,21368.0,60.0,100.0,898.0,70.0,0.0,47.0,0.0,0.0,0.0,50.0,0.0
2022-03-11 07:00:00,21351.0,60.0,100.0,1568.0,19.0,0.0,53.0,0.0,0.0,0.0,75.0,0.0
2022-03-11 11:00:00,21316.0,60.0,100.0,522.0,34.0,0.0,30.0,0.0,0.0,0.0,11.0,0.0
2022-03-13 03:00:00,21389.0,60.0,100.0,101.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 02:00:00,21393.0,60.0,100.0,164.0,168.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0
2022-03-15 00:00:00,21379.0,60.0,100.0,645.0,59.0,0.0,21.0,0.0,0.0,0.0,40.0,0.0
2022-03-14 10:00:00,21381.0,60.0,100.0,335.0,300.0,0.0,70.0,0.0,0.0,0.0,58.0,0.0
2022-03-14 21:00:00,21325.0,60.0,100.0,292.0,42.0,0.0,44.0,0.0,0.0,0.0,76.0,0.0
2022-03-13 12:00:00,21373.0,60.0,100.0,727.0,19.0,0.0,48.0,0.0,0.0,0.0,97.0,0.0
2022-03-13 00:00:00,21341.0,60.0,100.0,839.0,24.0,0.0,43.0,0.0,0.0,0.0,3.0,0.0
2022-03-13 06:00:00,21340.0,60.0,100.0,164.0,20.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0
2022-03-14 06:00:00,21311.0,60.0,100.0,18.0,16.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
2022-03-14 16:00:00,21350.0,60.0,100.0,49.0,85.0,0.0,30.0,0.0,0.0,0.0,8.0,0.0
2022-03-12 17:00:00,21346.0,60.0,100.0,103.0,19.0,0.0,23.0,0.0,0.0,0.0,27.0,0.0
2022-03-12 15:00:00,21377.0,60.0,100.0,613.0,12.0,0.0,72.0,0.0,0.0,0.0,71.0,0.0
2022-03-12 00:00:00,21389.0,60.0,100.0,114.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 13:00:00,21380.0,60.0,100.0,259.0,26.0,0.0,38.0,0.0,0.0,0.0,40.0,0.0
2022-03-14 15:00:00,21326.0,60.0,100.0,962.0,41.0,0.0,76.0,0.0,0.0,0.0,174.0,0.0
2022-03-14 03:00:00,21307.0,60.0,100.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
2022-03-13 21:00:00,21313.0,60.0,100.0,814.0,52.0,0.0,32.0,0.0,0.0,0.0,10.0,0.0
2022-03-11 19:00:00,21396.0,60.0,100.0,2481.0,21.0,0.0,50.0,0.0,0.0,0.0,133.0,0.0
2022-03-12 23:00:00,21364.0,60.0,100.0,153.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 02:00:00,21331.0,60.0,100.0,21.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 05:00:00,21342.0,60.0,100.0,26.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 03:00:00,21353.0,60.0,100.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 22:00:00,21306.0,60.0,100.0,122.0,21.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0
2022-03-12 23:00:00,21357.0,60.0,100.0,783.0,261.0,0.0,239.0,0.0,0.0,0.0,101.0,0.0
2022-03-11 01:00:00,21351.0,60.0,100.0,987.0,34.0,0.0,28.0,0.0,0.0,0.0,16.0,0.0
2022-03-13 16:00:00,21387.0,60.0,100.0,218.0,49.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 11:00:00,21354.0,60.0,100.0,568.0,51.0,0.0,47.0,0.0,0.0,0.0,92.0,0.0
2022-03-14 13:00:00,21329.0,60.0,100.0,196.0,4.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0
2022-03-13 23:00:00,21355.0,60.0,100.0,99.0,502.0,0.0,67.0,0.0,0.0,0.0,7.0,0.0
2022-03-11 21:00:00,21354.0,60.0,100.0,717.0,9.0,0.0,33.0,0.0,0.0,0.0,144.0,0.0
2022-03-13 19:00:00,21376.0,60.0,100.0,1051.0,81.0,0.0,128.0,0.0,0.0,0.0,235.0,0.0
2022-03-12 20:00:00,21383.0,60.0,100.0,423.0,11.0,0.0,46.0,0.0,0.0,0.0,60.0,0.0
2022-03-11 10:00:00,21307.0,60.0,100.0,205.0,7.0,0.0,9.0,0.0,0.0,0.0,45.0,0.0
2022-03-13 11:00:00,21324.0,60.0,100.0,476.0,259.0,0.0,174.0,0.0,0.0,0.0,16.0,0.0
2022-03-13 18:00:00,21357.0,60.0,100.0,665.0,425.0,0.0,148.0,0.0,0.0,0.0,119.0,0.0
2022-03-11 19:00:00,21350.0,60.0,100.0,228.0,337.0,0.0,209.0,0.0,0.0,0.0,17.0,0.0
2022-03-11 01:00:00,21369.0,60.0,100.0,270.0,3.0,0.0,54.0,0.0,0.0,0.0,24.0,0.0
2022-03-11 11:00:00,21378.0,60.0,100.0,127.0,13.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0
2022-03-12 12:00:00,21334.0,60.0,100.0,111.0,36.0,0.0,33.0,0.0,0.0,0.0,6.0,0.0
2022-03-12 21:00:00,21387.0,60.0,100.0,275.0,167.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 00:00:00,21358.0,60.0,100.0,46.0,8.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0
2022-03-12 07:00:00,21322.0,60.0,100.0,1348.0,19.0,0.0,26.0,0.0,0.0,0.0,26.0,0.0
2022-03-11 08:00:00,21318.0,60.0,100.0,863.0,34.0,0.0,24.0,0.0,0.0,0.0,54.0,0.0
2022-03-14 04:00:00,21317.0,60.0,100.0,969.0,19.0,0.0,31.0,0.0,0.0,0.0,14.0,0.0
2022-03-12 10:00:00,21361.0,60.0,100.0,815.0,6.0,0.0,14.0,0.0,0.0,0.0,47.0,0.0
2022-03-12 22:00:00,21346.0,60.0,100.0,272.0,109.0,0.0,82.0,0.0,0.0,0.0,56.0,0.0
2022-03-12 19:00:00,21310.0,60.0,100.0,1401.0,21.0,0.0,19.0,0.0,0.0,0.0,106.0,0.0
2022-03-13 00:00:00,21355.0,60.0,100.0,80.0,42.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 21:00:00,21315.0,60.0,100.0,219.0,0.0,0.0,3.0,0.0,0.0,0.0,80.0,0.0
2022-03-12 04:00:00,21319.0,60.0,100.0,54.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 18:00:00,21327.0,60.0,100.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-11 02:00:00,21374.0,60.0,100.0,409.0,7.0,0.0,16.0,0.0,0.0,0.0,19.0,0.0
2022-03-13 18:00:00,21373.0,60.0,100.0,558.0,25.0,0.0,33.0,0.0,0.0,0.0,71.0,0.0
2022-03-13 22:00:00,21388.0,60.0,100.0,900.0,77.0,0.0,69.0,0.0,0.0,0.0,20.0,0.0
2022-03-15 01:00:00,21340.0,60.0,100.0,124.0,10.0,0.0,39.0,0.0,0.0,0.0,7.0,0.0
2022-03-11 04:00:00,21341.0,60.0,100.0,326.0,36.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0
2022-03-13 13:00:00,21336.0,60.0,100.0,203.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 22:00:00,21348.0,60.0,100.0,923.0,29.0,0.0,26.0,0.0,0.0,0.0,26.0,0.0
2022-03-13 00:00:00,21360.0,60.0,100.0,325.0,25.0,0.0,27.0,0.0,0.0,0.0,11.0,0.0
2022-03-14 02:00:00,21350.0,60.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 09:00:00,21350.0,60.0,100.0,183.0,248.0,0.0,120.0,0.0,0.0,0.0,14.0,0.0
2022-03-14 19:00:00,21307.0,60.0,100.0,146.0,1.0,0.0,7.0,0.0,0.0,0.0,15.0,0.0
2022-03-13 08:00:00,21377.0,60.0,100.0,369.0,16.0,0.0,34.0,0.0,0.0,0.0,43.0,0.0
2022-03-14 10:00:00,21328.0,60.0,100.0,334.0,42.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0
2022-03-13 13:00:00,21319.0,60.0,100.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2022-03-12 03:00:00,21372.0,60.0,100.0,179.0,46.0,0.0,49.0,0.0,0.0,0.0,2.0,0.0
2022-03-13 14:00:00,21350.0,60.0,100.0,231.0,478.0,0.0,213.0,0.0,0.0,0.0,15.0,0.0
2022-03-11 11:00:00,21343.0,60.0,100.0,813.0,24.0,0.0,42.0,0.0,0.0,0.0,144.0,0.0
2022-03-12 19:00:00,21384.0,60.0,100.0,151.0,2.0,0.0,8.0,0.0,0.0,0.0,40.0,0.0
2022-03-15 03:00:00,21327.0,60.0,100.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 20:00:00,21368.0,60.0,100.0,1280.0,103.0,0.0,78.0,0.0,0.0,0.0,117.0,0.0
2022-03-14 08:00:00,21306.0,60.0,100.0,32.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
2022-03-12 17:00:00,21353.0,60.0,100.0,570.0,23.0,0.0,32.0,0.0,0.0,0.0,30.0,0.0
2022-03-12 07:00:00,21357.0,60.0,100.0,694.0,336.0,0.0,151.0,0.0,0.0,0.0,75.0,0.0
2022-03-11 20:00:00,21305.0,60.0,100.0,568.0,20.0,0.0,58.0,0.0,0.0,0.0,94.0,0.0
2022-03-11 00:00:00,21391.0,60.0,100.0,384.0,5.0,0.0,12.0,0.0,0.0,0.0,23.0,0.0
2022-03-11 03:00:00,21346.0,60.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 07:00:00,21376.0,60.0,100.0,670.0,32.0,0.0,31.0,0.0,0.0,0.0,47.0,0.0
2022-03-11 22:00:00,21394.0,60.0,100.0,1031.0,32.0,0.0,48.0,0.0,0.0,0.0,24.0,0.0
2022-03-12 22:00:00,21392.0,60.0,100.0,642.0,618.0,0.0,214.0,0.0,0.0,0.0,46.0,0.0
2022-03-12 17:00:00,21333.0,60.0,100.0,185.0,1.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0
2022-03-11 19:00:00,21395.0,60.0,100.0,238.0,35.0,0.0,18.0,0.0,0.0,0.0,24.0,0.0
2022-03-11 19:00:00,21393.0,60.0,100.0,3783.0,112.0,0.0,154.0,0.0,0.0,0.0,167.0,0.0
2022-03-11 06:00:00,21397.0,60.0,100.0,439.0,7.0,0.0,12.0,0.0,0.0,0.0,37.0,0.0
2022-03-11 23:00:00,21382.0,60.0,100.0,185.0,58.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0
2022-03-11 06:00:00,21342.0,60.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-12 02:00:00,21345.0,60.0,100.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,21356.0,60.0,100.0,528.0,30.0,0.0,45.0,0.0,0.0,0.0,8.0,0.0
2022-03-14 13:00:00,21322.0,60.0,100.0,2127.0,11.0,0.0,24.0,0.0,0.0,0.0,103.0,0.0
2022-03-11 01:00:00,21388.0,60.0,100.0,313.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 04:00:00,21367.0,60.0,100.0,130.0,31.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 00:00:00,21366.0,60.0,100.0,591.0,10.0,0.0,13.0,0.0,0.0,0.0,29.0,0.0
2022-03-15 00:00:00,21357.0,60.0,100.0,415.0,67.0,0.0,66.0,0.0,0.0,0.0,71.0,0.0
2022-03-13 08:00:00,21372.0,60.0,100.0,460.0,74.0,0.0,76.0,0.0,0.0,0.0,36.0,0.0
2022-03-14 06:00:00,21390.0,60.0,100.0,334.0,5.0,0.0,23.0,0.0,0.0,0.0,14.0,0.0
2022-03-14 19:00:00,21314.0,60.0,100.0,759.0,30.0,0.0,68.0,0.0,0.0,0.0,141.0,0.0
2022-03-13 14:00:00,21389.0,17.0,28.333333333333332,49.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
2022-03-12 12:00:00,21358.0,60.0,100.0,229.0,11.0,0.0,15.0,0.0,0.0,0.0,31.0,0.0
2022-03-12 14:00:00,21329.0,60.0,100.0,353.0,5.0,0.0,13.0,0.0,0.0,0.0,36.0,0.0
2022-03-13 11:00:00,21314.0,60.0,100.0,966.0,377.0,0.0,157.0,0.0,0.0,0.0,156.0,0.0
2022-03-13 14:00:00,21384.0,60.0,100.0,138.0,0.0,0.0,4.0,0.0,0.0,0.0,41.0,0.0
2022-03-13 23:00:00,21328.0,60.0,100.0,281.0,23.0,0.0,22.0,0.0,0.0,0.0,13.0,0.0
2022-03-14 17:00:00,21328.0,60.0,100.0,494.0,59.0,0.0,51.0,0.0,0.0,0.0,24.0,0.0
2022-03-14 22:00:00,21334.0,60.0,100.0,65.0,9.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0
2022-03-12 01:00:00,21322.0,60.0,100.0,544.0,6.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0
2022-03-14 09:00:00,21316.0,60.0,100.0,448.0,45.0,0.0,42.0,0.0,0.0,0.0,9.0,0.0
2022-03-12 05:00:00,21397.0,60.0,100.0,247.0,3.0,0.0,9.0,0.0,0.0,0.0,20.0,0.0
2022-03-14 04:00:00,21322.0,60.0,100.0,145.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 23:00:00,21364.0,60.0,100.0,193.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 16:00:00,21311.0,60.0,100.0,32.0,40.0,0.0,21.0,0.0,0.0,0.0,5.0,0.0
2022-03-14 19:00:00,21345.0,60.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2022-03-12 11:00:00,21320.0,60.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-14 22:00:00,21337.0,60.0,100.0,729.0,28.0,0.0,33.0,0.0,0.0,0.0,6.0,0.0
2022-03-11 14:00:00,21310.0,60.0,100.0,1353.0,9.0,0.0,16.0,0.0,0.0,0.0,82.0,0.0
2022-03-12 20:00:00,21347.0,60.0,100.0,1610.0,57.0,0.0,77.0,0.0,0.0,0.0,17.0,0.0
2022-03-13 21:00:00,21316.0,60.0,100.0,1033.0,53.0,0.0,42.0,0.0,0.0,0.0,31.0,0.0
2022-03-12 08:00:00,21353.0,60.0,100.0,337.0,14.0,0.0,25.0,0.0,0.0,0.0,10.0,0.0
2022-03-13 10:00:00,21366.0,60.0,100.0,632.0,23.0,0.0,17.0,0.0,0.0,0.0,51.0,0.0
2022-03-11 16:00:00,21354.0,60.0,100.0,420.0,19.0,0.0,39.0,0.0,0.0,0.0,59.0,0.0
2022-03-13 15:00:00,21344.0,60.0,100.0,484.0,122.0,0.0,108.0,0.0,0.0,0.0,48.0,0.0
2022-03-11 10:00:00,21339.0,60.0,100.0,562.0,11.0,0.0,25.0,0.0,0.0,0.0,55.0,0.0
2022-03-12 10:00:00,21395.0,60.0,100.0,336.0,15.0,0.0,38.0,0.0,0.0,0.0,6.0,0.0
2022-03-12 07:00:00,21342.0,60.0,100.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2022-03-11 09:00:00,21393.0,60.0,100.0,2397.0,106.0,0.0,119.0,0.0,0.0,0.0,123.0,0.0
2022-03-13 04:00:00,21333.0,60.0,100.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-14 18:00:00,21352.0,60.0,100.0,17.0,15.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0
2022-03-11 14:00:00,21372.0,60.0,100.0,386.0,44.0,0.0,71.0,0.0,0.0,0.0,47.0,0.0
2022-03-11 02:00:00,21328.0,60.0,100.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 02:00:00,21307.0,60.0,100.0,23.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0
2022-03-14 14:00:00,21317.0,60.0,100.0,2532.0,144.0,0.0,189.0,0.0,0.0,0.0,164.0,0.0
2022-03-14 23:00:00,21347.0,60.0,100.0,764.0,55.0,0.0,44.0,0.0,0.0,0.0,3.0,0.0
2022-03-12 10:00:00,21387.0,60.0,100.0,182.0,53.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0
2022-03-13 23:00:00,21331.0,60.0,100.0,160.0,36.0,0.0,35.0,0.0,0.0,0.0,17.0,0.0
2022-03-11 12:00:00,21372.0,60.0,100.0,360.0,39.0,0.0,47.0,0.0,0.0,0.0,17.0,0.0
2022-03-14 13:00:00,21309.0,60.0,100.0,499.0,192.0,0.0,152.0,0.0,0.0,0.0,67.0,0.0
2022-03-12 18:00:00,21321.0,60.0,100.0,264.0,13.0,0.0,12.0,0.0,0.0,0.0,89.0,0.0
2022-03-11 07:00:00,21330.0,60.0,100.0,983.0,38.0,0.0,57.0,0.0,0.0,0.0,81.0,0.0
2022-03-11 12:00:00,21361.0,60.0,100.0,1248.0,12.0,0.0,31.0,0.0,0.0,0.0,33.0,0.0
2022-03-13 13:00:00,21371.0,60.0,100.0,2947.0,654.0,0.0,393.0,0.0,0.0,0.0,166.0,0.0
2022-03-11 12:00:00,21353.0,60.0,100.0,332.0,28.0,0.0,28.0,0.0,0.0,0.0,18.0,0.0
2022-03-13 15:00:00,21327.0,60.0,100.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 14:00:00,21382.0,60.0,100.0,246.0,41.0,0.0,33.0,0.0,0.0,0.0,30.0,0.0
2022-03-11 11:00:00,21370.0,60.0,100.0,978.0,810.0,0.0,378.0,0.0,0.0,0.0,175.0,0.0
2022-03-12 05:00:00,21307.0,60.0,100.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-14 08:00:00,21394.0,60.0,100.0,922.0,24.0,0.0,26.0,0.0,0.0,0.0,25.0,0.0
2022-03-13 14:00:00,21307.0,60.0,100.0,154.0,13.0,0.0,17.0,0.0,0.0,0.0,33.0,0.0
2022-03-12 23:00:00,21305.0,60.0,100.0,279.0,4.0,0.0,14.0,0.0,0.0,0.0,40.0,0.0
2022-03-11 06:00:00,21364.0,60.0,100.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
2022-03-13 12:00:00,21384.0,60.0,100.0,204.0,0.0,0.0,11.0,0.0,0.0,0.0,34.0,0.0
2022-03-14 08:00:00,21326.0,60.0,100.0,755.0,52.0,0.0,85.0,0.0,0.0,0.0,123.0,0.0
2022-03-12 07:00:00,21381.0,60.0,100.0,257.0,352.0,0.0,170.0,0.0,0.0,0.0,21.0,0.0
2022-03-11 00:00:00,21369.0,60.0,100.0,507.0,24.0,0.0,99.0,0.0,0.0,0.0,37.0,0.0
2022-03-14 00:00:00,21317.0,60.0,100.0,2042.0,54.0,0.0,110.0,0.0,0.0,0.0,46.0,0.0
2022-03-13 11:00:00,21328.0,60.0,100.0,223.0,36.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0
2022-03-14 17:00:00,21319.0,60.0,100.0,104.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0
2022-03-14 05:00:00,21338.0,60.0,100.0,31.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0
2022-03-12 10:00:00,21321.0,60.0,100.0,186.0,2.0,0.0,12.0,0.0,0.0,0.0,34.0,0.0
2022-03-12 04:00:00,21310.0,60.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
