begintime,sk_object,duration,integrity,M8076C0
2022-03-11,22714.0,1440.0,100.0,1922.0
2022-03-11,22715.0,1440.0,100.0,2002.0
2022-03-11,22716.0,1440.0,100.0,1920.0
2022-03-11,22717.0,1296.0,90.0,1938.0
2022-03-11,22718.0,1440.0,100.0,1903.0
2022-03-11,22719.0,1440.0,100.0,1936.0
2022-03-11,22720.0,1440.0,100.0,1956.0
2022-03-11,22721.0,1440.0,100.0,1924.0
2022-03-11,22722.0,1440.0,100.0,1946.0
2022-03-11,22723.0,1440.0,100.0,1935.0
2022-03-11,22724.0,1440.0,100.0,1552.0
2022-03-11,22725.0,1440.0,100.0,1897.0
2022-03-11,22726.0,1440.0,100.0,1952.0
2022-03-11,22727.0,1440.0,100.0,2019.0
2022-03-11,22728.0,1440.0,100.0,1944.0
2022-03-11,22729.0,1440.0,100.0,1875.0
2022-03-11,22730.0,1440.0,100.0,2012.0
2022-03-11,22731.0,1440.0,100.0,1964.0
2022-03-11,22732.0,1440.0,100.0,1808.0
2022-03-12,22714.0,1440.0,100.0,1922.0
2022-03-12,22715.0,1440.0,100.0,1998.0
2022-03-16,22727.0,1440.0,100.0,2020.0
2022-03-16,22728.0,1399.0,97.15277777777777,1924.0
2022-03-16,22729.0,1440.0,100.0,1876.0
2022-03-16,22730.0,1440.0,100.0,2009.0
2022-03-16,22731.0,1400.0,97.22222222222223,1996.0
2022-03-12,22716.0,1440.0,100.0,1922.0
2022-03-12,22717.0,1340.0,93.05555555555556,1918.0
2022-03-12,22718.0,1440.0,100.0,1903.0
2022-03-12,22719.0,1440.0,100.0,1936.0
2022-03-12,22720.0,1440.0,100.0,1966.0
2022-03-12,22721.0,1440.0,100.0,1922.0
2022-03-12,22722.0,1440.0,100.0,1946.0
2022-03-12,22723.0,1440.0,100.0,1935.0
2022-03-12,22724.0,1440.0,100.0,1553.0
2022-03-12,22725.0,1440.0,100.0,1892.0
2022-03-12,22726.0,1440.0,100.0,1953.0
2022-03-12,22727.0,1380.0,95.83333333333333,2024.0
2022-03-12,22728.0,1440.0,100.0,1944.0
2022-03-12,22729.0,1440.0,100.0,1875.0
2022-03-12,22730.0,1440.0,100.0,2007.0
2022-03-12,22731.0,1402.0,97.36111111111111,1956.0
2022-03-12,22732.0,1440.0,100.0,1818.0
2022-03-13,22714.0,1440.0,100.0,1924.0
2022-03-13,22715.0,1440.0,100.0,2000.0
2022-03-13,22716.0,1440.0,100.0,1920.0
2022-03-13,22717.0,1404.0,97.5,1920.0
2022-03-13,22718.0,1440.0,100.0,1903.0
2022-03-13,22719.0,1440.0,100.0,1936.0
2022-03-13,22720.0,1440.0,100.0,1967.0
2022-03-13,22721.0,1440.0,100.0,1924.0
2022-03-13,22722.0,1440.0,100.0,1945.0
2022-03-13,22723.0,1440.0,100.0,1935.0
2022-03-13,22724.0,1440.0,100.0,1548.0
2022-03-13,22725.0,1440.0,100.0,1886.0
2022-03-13,22726.0,1440.0,100.0,1952.0
2022-03-13,22727.0,1440.0,100.0,2018.0
2022-03-13,22728.0,1440.0,100.0,1942.0
2022-03-13,22729.0,1397.0,97.01388888888889,1876.0
2022-03-13,22730.0,1440.0,100.0,2011.0
2022-03-13,22731.0,1440.0,100.0,1962.0
2022-03-13,22732.0,1440.0,100.0,1817.0
2022-03-14,22714.0,1440.0,100.0,1923.0
2022-03-14,22715.0,1440.0,100.0,2003.0
2022-03-14,22716.0,1440.0,100.0,1918.0
2022-03-14,22717.0,1422.0,98.75,1921.0
2022-03-14,22718.0,1440.0,100.0,1905.0
2022-03-14,22719.0,1440.0,100.0,1936.0
2022-03-14,22720.0,1440.0,100.0,1967.0
2022-03-14,22721.0,1440.0,100.0,1924.0
2022-03-14,22722.0,1440.0,100.0,1947.0
2022-03-14,22723.0,1440.0,100.0,1936.0
2022-03-14,22724.0,1440.0,100.0,1551.0
2022-03-14,22725.0,1440.0,100.0,1894.0
2022-03-14,22726.0,1440.0,100.0,1952.0
2022-03-14,22727.0,1440.0,100.0,2019.0
2022-03-14,22728.0,1440.0,100.0,1944.0
2022-03-14,22729.0,1440.0,100.0,1876.0
2022-03-14,22730.0,1440.0,100.0,2009.0
2022-03-14,22731.0,1440.0,100.0,1959.0
2022-03-16,22732.0,1440.0,100.0,1817.0
2022-03-17,22714.0,1440.0,100.0,1926.0
2022-03-17,22715.0,1380.0,95.83333333333333,2005.0
2022-03-17,22716.0,1380.0,95.83333333333333,1897.0
2022-03-17,22717.0,1375.0,95.48611111111111,1922.0
2022-03-17,22718.0,1440.0,100.0,1903.0
2022-03-17,22719.0,1440.0,100.0,1936.0
2022-03-17,22720.0,1440.0,100.0,1968.0
2022-03-17,22721.0,1378.0,95.69444444444444,1924.0
2022-03-17,22722.0,1440.0,100.0,1945.0
2022-03-17,22723.0,1440.0,100.0,1935.0
2022-03-17,22724.0,1380.0,95.83333333333333,1541.0
2022-03-17,22725.0,1380.0,95.83333333333333,1880.0
2022-03-17,22726.0,1440.0,100.0,1952.0
2022-03-17,22727.0,1380.0,95.83333333333333,2022.0
2022-03-17,22728.0,1380.0,95.83333333333333,1923.0
2022-03-17,22729.0,1440.0,100.0,1875.0
2022-03-17,22730.0,1380.0,95.83333333333333,2012.0
2022-03-17,22731.0,1380.0,95.83333333333333,1963.0
2022-03-17,22732.0,1440.0,100.0,1816.0
2022-03-18,22714.0,1440.0,100.0,1922.0
2022-03-18,22715.0,1440.0,100.0,2015.0
2022-03-14,22732.0,1440.0,100.0,1817.0
2022-03-15,22714.0,1440.0,100.0,1923.0
2022-03-15,22715.0,1363.0,94.65277777777777,2002.0
2022-03-15,22716.0,1440.0,100.0,1921.0
2022-03-15,22717.0,1380.0,95.83333333333333,1919.0
2022-03-15,22718.0,1440.0,100.0,1903.0
2022-03-15,22719.0,1440.0,100.0,1936.0
2022-03-15,22720.0,1440.0,100.0,1968.0
2022-03-15,22721.0,1440.0,100.0,1923.0
2022-03-15,22722.0,1440.0,100.0,1946.0
2022-03-15,22723.0,1440.0,100.0,1935.0
2022-03-15,22724.0,1440.0,100.0,1546.0
2022-03-15,22725.0,1416.0,98.33333333333333,1909.0
2022-03-15,22726.0,1440.0,100.0,1952.0
2022-03-15,22727.0,1362.0,94.58333333333333,2021.0
2022-03-15,22728.0,1440.0,100.0,1944.0
2022-03-15,22729.0,1440.0,100.0,1875.0
2022-03-15,22730.0,1440.0,100.0,2010.0
2022-03-15,22731.0,1378.0,95.69444444444444,1963.0
2022-03-15,22732.0,1440.0,100.0,1816.0
2022-03-16,22714.0,1440.0,100.0,1923.0
2022-03-16,22715.0,1399.0,97.15277777777777,1986.0
2022-03-16,22716.0,1440.0,100.0,1896.0
2022-03-16,22717.0,1421.0,98.68055555555556,1919.0
2022-03-16,22718.0,1378.0,95.69444444444444,1904.0
2022-03-16,22719.0,1440.0,100.0,1936.0
2022-03-16,22720.0,1440.0,100.0,1967.0
2022-03-16,22721.0,1440.0,100.0,1923.0
2022-03-16,22722.0,1440.0,100.0,1934.0
2022-03-16,22723.0,1440.0,100.0,1936.0
2022-03-16,22724.0,1440.0,100.0,1543.0
2022-03-16,22725.0,1440.0,100.0,1876.0
2022-03-16,22726.0,1440.0,100.0,1952.0
2022-03-18,22716.0,1440.0,100.0,1919.0
2022-03-18,22717.0,1380.0,95.83333333333333,1922.0
2022-03-18,22718.0,1440.0,100.0,1906.0
2022-03-18,22719.0,1440.0,100.0,1935.0
2022-03-18,22720.0,1440.0,100.0,1968.0
2022-03-18,22721.0,1440.0,100.0,1923.0
2022-03-18,22722.0,1440.0,100.0,1945.0
2022-03-18,22723.0,1440.0,100.0,1935.0
2022-03-18,22724.0,1440.0,100.0,1534.0
2022-03-18,22725.0,1440.0,100.0,1893.0
2022-03-18,22726.0,1440.0,100.0,1953.0
2022-03-18,22727.0,1440.0,100.0,2019.0
2022-03-18,22728.0,1440.0,100.0,1945.0
2022-03-18,22729.0,1440.0,100.0,1875.0
2022-03-18,22730.0,1440.0,100.0,2008.0
2022-03-18,22731.0,1218.0,84.58333333333333,1962.0
2022-03-18,22732.0,1440.0,100.0,1815.0
2022-03-19,22714.0,1310.0,90.97222222222223,1923.0
2022-03-19,22715.0,1320.0,91.66666666666667,2002.0
2022-03-19,22716.0,1380.0,95.83333333333333,1918.0
2022-03-19,22717.0,1129.0,78.40277777777777,1920.0
2022-03-19,22718.0,1250.0,86.80555555555556,1904.0
2022-03-19,22719.0,1311.0,91.04166666666667,1935.0
2022-03-19,22720.0,1311.0,91.04166666666667,1968.0
2022-03-19,22721.0,1311.0,91.04166666666667,1924.0
2022-03-19,22722.0,1310.0,90.97222222222223,1946.0
2022-03-19,22723.0,1311.0,91.04166666666667,1935.0
2022-03-19,22724.0,1380.0,95.83333333333333,1540.0
2022-03-19,22725.0,1380.0,95.83333333333333,1881.0
2022-03-19,22726.0,1310.0,90.97222222222223,1952.0
2022-03-19,22727.0,1380.0,95.83333333333333,2021.0
2022-03-19,22728.0,1380.0,95.83333333333333,1943.0
2022-03-19,22729.0,1310.0,90.97222222222223,1875.0
2022-03-19,22730.0,1380.0,95.83333333333333,1997.0
2022-03-19,22731.0,1380.0,95.83333333333333,1962.0
2022-03-19,22732.0,1380.0,95.83333333333333,1817.0
