begintime,sk_object,duration,integrity,M51352C0,M51352C1,M51352C6,M51352C7,M51352C8,M51352C9
2022-03-12,15720.0,1440.0,100.0,24648842374.0,86563820.0,0.0,0.0,0.0,0.0
2022-03-18,15720.0,1440.0,100.0,24312679691.0,96337398.0,0.0,0.0,0.0,0.0
2022-03-16,15700.0,1440.0,100.0,22740223948.0,93678554.0,0.0,0.0,0.0,0.0
2022-03-16,15702.0,1440.0,100.0,5439183796.0,25651357.0,0.0,0.0,0.0,0.0
2022-03-19,15723.0,1380.0,95.83333333333333,20601502752.0,81754689.0,0.0,0.0,0.0,0.0
2022-03-11,15718.0,1440.0,100.0,57489770408.0,255097113.0,0.0,0.0,0.0,0.0
2022-03-17,15724.0,1380.0,95.83333333333333,6416472515.0,33349303.0,0.0,0.0,0.0,0.0
2022-03-11,15692.0,1440.0,100.0,56392213622.0,265085071.0,0.0,0.0,0.0,0.0
2022-03-12,15704.0,1440.0,100.0,40513434769.0,182796949.0,0.0,0.0,0.0,0.0
2022-03-13,15710.0,1440.0,100.0,8735578221.0,39864857.0,0.0,0.0,0.0,0.0
2022-03-14,15696.0,1440.0,100.0,7665659191.0,31082306.0,0.0,0.0,0.0,0.0
2022-03-12,15692.0,1440.0,100.0,62048191754.0,269848374.0,0.0,0.0,0.0,0.0
2022-03-14,15695.0,1440.0,100.0,12331249959.0,53236872.0,0.0,0.0,0.0,0.0
2022-03-11,15700.0,1440.0,100.0,23841879891.0,98257294.0,0.0,0.0,0.0,0.0
2022-03-11,15709.0,1440.0,100.0,39693030004.0,171269422.0,0.0,0.0,0.0,0.0
2022-03-11,15691.0,1440.0,100.0,31256025393.0,137476353.0,0.0,0.0,0.0,0.0
2022-03-11,15725.0,1440.0,100.0,47470765573.0,219612923.0,0.0,0.0,0.0,0.0
2022-03-19,15714.0,1311.0,91.04166666666667,6099324312.0,24909665.0,0.0,0.0,0.0,0.0
2022-03-17,15692.0,1440.0,100.0,60374504285.0,273863763.0,0.0,0.0,0.0,0.0
2022-03-15,15694.0,1440.0,100.0,4920936693.0,26076240.0,0.0,0.0,0.0,0.0
2022-03-16,15694.0,1440.0,100.0,5439185194.0,25651361.0,0.0,0.0,0.0,0.0
2022-03-19,15720.0,1380.0,95.83333333333333,25472063890.0,97379646.0,0.0,0.0,0.0,0.0
2022-03-17,15706.0,1380.0,95.83333333333333,11081187663.0,55951774.0,0.0,0.0,0.0,0.0
