begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL,L.Cell.Unavail.Dur.Sys,L.E-RAB.SuccEst,L.E-RAB.AttEst,L.E-RAB.AbnormRel,L.E-RAB.NormRel,L.Thrp.bits.UL,L.Cell.Avail.Dur,L.Thrp.Time.Cell.DL.HighPrecision,L.Thrp.Time.Cell.UL.HighPrecision
2022-02-03 20:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,23086712888.0,0.0,3894.0,3901.0,4.0,4524.0,3010268152.0,3600.0,2067177.0,1299214.0
2022-02-03 21:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,30367277408.0,0.0,3909.0,3926.0,5.0,4362.0,4315809272.0,3600.0,2276431.0,1447106.0
2022-02-03 22:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,42076524992.0,0.0,2667.0,2682.0,3.0,3102.0,11649605848.0,3600.0,2798410.0,1512167.0
2022-02-03 23:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,30262665496.0,0.0,2007.0,2014.0,3.0,2335.0,1833563088.0,3600.0,1811196.0,987993.0
2022-02-04 00:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,12894085488.0,0.0,1633.0,1636.0,0.0,1788.0,717290472.0,3600.0,733123.0,327748.0
2022-02-04 01:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,2107855152.0,0.0,769.0,769.0,0.0,885.0,1050118136.0,3600.0,226750.0,322297.0
2022-02-04 02:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,3926260320.0,0.0,841.0,843.0,0.0,942.0,1796348176.0,3600.0,391004.0,398235.0
2022-02-04 03:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,3121289376.0,0.0,869.0,871.0,1.0,988.0,173029920.0,3600.0,266640.0,202819.0
2022-02-04 04:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,1150649920.0,0.0,781.0,782.0,1.0,874.0,88247200.0,3600.0,66322.0,48381.0
2022-02-04 05:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,3595505008.0,0.0,1096.0,1096.0,0.0,1149.0,517095544.0,3600.0,266556.0,215823.0
2022-02-04 06:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,3771756872.0,0.0,1304.0,1311.0,1.0,1404.0,994970032.0,3600.0,286947.0,280708.0
2022-02-04 07:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,7636357640.0,0.0,1568.0,1572.0,1.0,1766.0,1056320808.0,3600.0,444763.0,490254.0
2022-02-04 08:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,12870825960.0,0.0,2266.0,2272.0,7.0,2615.0,1318087120.0,3600.0,628056.0,523789.0
2022-02-04 09:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,21739419360.0,0.0,3382.0,3399.0,11.0,3834.0,2572044160.0,3600.0,1125224.0,810431.0
2022-02-04 10:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,22487744136.0,0.0,4067.0,4092.0,11.0,4555.0,8316999376.0,3600.0,1346817.0,1088799.0
2022-02-04 11:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,20733125920.0,0.0,4840.0,4879.0,9.0,5373.0,5889936224.0,3600.0,1297709.0,1100883.0
2022-02-04 12:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,25148105272.0,0.0,4582.0,4599.0,3.0,5127.0,4305760360.0,3600.0,1741689.0,1552058.0
2022-02-04 13:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,15969402376.0,0.0,3968.0,3976.0,2.0,4461.0,2574853600.0,3600.0,1284261.0,1019256.0
2022-02-04 14:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,9480399808.0,30.0,2101.0,2106.0,3.0,2429.0,1157504944.0,3090.0,642038.0,534240.0
2022-02-04 15:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,10999071344.0,60.0,1949.0,1957.0,4.0,2247.0,2373099000.0,2125.0,957064.0,676292.0
2022-02-04 16:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,37087132536.0,0.0,4198.0,4203.0,5.0,4871.0,3258782432.0,3600.0,2434434.0,1332777.0
2022-02-04 17:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,28399683472.0,0.0,3702.0,3715.0,4.0,4299.0,2365268408.0,3600.0,2254303.0,1101703.0
2022-02-04 18:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,27776399104.0,0.0,4196.0,4203.0,2.0,4838.0,11648658944.0,3600.0,2209029.0,1561915.0
2022-02-04 19:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,24788282904.0,0.0,3854.0,3860.0,5.0,4462.0,6665598704.0,3600.0,2037428.0,1338035.0
2022-02-04 20:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,18052196336.0,0.0,3568.0,3572.0,3.0,4081.0,7785962376.0,3600.0,1465632.0,1232407.0
2022-02-04 21:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,21758131904.0,0.0,3544.0,3556.0,3.0,4088.0,11839465088.0,3600.0,1937040.0,1744541.0
2022-02-04 22:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,11863034224.0,0.0,3219.0,3223.0,1.0,3618.0,1998430856.0,3600.0,993740.0,872325.0
2022-02-04 23:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,17436322848.0,0.0,3020.0,3021.0,1.0,3258.0,1363557864.0,3600.0,1276899.0,792767.0
2022-02-05 00:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,14623034936.0,0.0,2404.0,2404.0,0.0,2689.0,1265510280.0,3600.0,992302.0,791780.0
2022-02-05 01:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,11249746944.0,0.0,1953.0,1955.0,0.0,2248.0,5532951408.0,3600.0,912746.0,867825.0
2022-02-05 02:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,8691601824.0,0.0,1892.0,1893.0,0.0,2087.0,992940136.0,3600.0,583763.0,509435.0
2022-02-05 03:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,5913372232.0,0.0,976.0,979.0,0.0,1359.0,7707399264.0,3600.0,666673.0,786950.0
2022-02-05 04:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,3195168544.0,0.0,953.0,955.0,0.0,1311.0,3081451648.0,3600.0,306498.0,330179.0
2022-02-05 05:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,1474763200.0,0.0,666.0,666.0,0.0,1011.0,238893000.0,3600.0,128494.0,146040.0
2022-02-05 06:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,6473613344.0,0.0,1019.0,1019.0,0.0,1405.0,505089120.0,3600.0,404565.0,209151.0
2022-02-05 07:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,5304095216.0,0.0,1532.0,1532.0,0.0,1942.0,1116388128.0,3600.0,374632.0,284438.0
2022-02-05 08:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,7354875952.0,0.0,2087.0,2087.0,0.0,2443.0,453137080.0,3600.0,511142.0,243788.0
2022-02-05 09:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,13478090296.0,0.0,2539.0,2541.0,5.0,2903.0,1141823512.0,3600.0,663264.0,372286.0
2022-02-05 10:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,12788916080.0,0.0,3046.0,3055.0,2.0,3552.0,1021407648.0,3600.0,823760.0,473443.0
2022-02-05 11:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,8519161184.0,15.0,3121.0,3125.0,2.0,3606.0,916692960.0,3190.0,731478.0,396700.0
2022-02-05 12:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,21687158616.0,0.0,2798.0,2802.0,6.0,3244.0,5736911016.0,3600.0,1399599.0,927325.0
2022-02-05 13:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,29729463376.0,0.0,3298.0,3305.0,2.0,3777.0,5404681904.0,3600.0,1739093.0,999125.0
2022-02-05 14:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,28383689040.0,0.0,3595.0,3609.0,2.0,4132.0,6951551928.0,3600.0,2044361.0,1283691.0
2022-02-05 15:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,17684028992.0,0.0,3482.0,3488.0,4.0,3953.0,1529488232.0,3600.0,1323700.0,774593.0
2022-02-05 16:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,15374939480.0,0.0,3500.0,3504.0,4.0,4076.0,3952732360.0,3600.0,1137946.0,710623.0
2022-02-05 17:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,18232529008.0,0.0,3801.0,3804.0,4.0,4385.0,3268597224.0,3600.0,1077695.0,722359.0
2022-02-05 18:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,15369803064.0,0.0,3403.0,3411.0,1.0,3946.0,3524673864.0,3600.0,1150438.0,753328.0
2022-02-05 19:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,22397490192.0,0.0,3645.0,3660.0,5.0,4134.0,3877965296.0,3600.0,1686184.0,1124882.0
2022-02-05 20:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,18114491928.0,0.0,4016.0,4045.0,7.0,4438.0,4129868536.0,3600.0,1533529.0,1060318.0
2022-02-05 21:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,24173548560.0,0.0,4134.0,4150.0,3.0,4596.0,5615735456.0,3600.0,1845170.0,1231192.0
2022-02-05 22:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,21921660920.0,0.0,3521.0,3521.0,1.0,3926.0,6316566120.0,3600.0,1638285.0,1076871.0
2022-02-05 23:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,16214134752.0,0.0,2640.0,2642.0,2.0,2963.0,2394834688.0,3600.0,1047728.0,732852.0
2022-02-06 00:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,6584906232.0,0.0,1534.0,1539.0,1.0,1785.0,540541168.0,3600.0,435571.0,412154.0
2022-02-06 01:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,6344453872.0,0.0,1416.0,1417.0,0.0,1676.0,2406508696.0,3600.0,551281.0,715287.0
2022-02-06 02:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,6339322128.0,0.0,1075.0,1076.0,0.0,1246.0,7651934160.0,3600.0,691076.0,767884.0
2022-02-06 03:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,7799741312.0,0.0,1273.0,1276.0,0.0,1404.0,698973920.0,3600.0,449110.0,342308.0
2022-02-06 04:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,3810592848.0,0.0,1070.0,1071.0,0.0,1220.0,423962888.0,3600.0,321203.0,224723.0
2022-02-06 05:00:00,Huawei,808670.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,7332860232.0,0.0,994.0,994.0,0.0,1157.0,319121848.0,3600.0,453168.0,278425.0
