begintime,sk_object,duration,integrity,M8082C0,M8082C1
2022-03-17,6422.0,6.0,0.4166666666666667,1474560000000.0,0.0
2022-03-17,6426.0,6.0,0.4166666666666667,1474560000000.0,0.0
2022-03-17,6432.0,5.0,0.3472222222222222,1474560000000.0,0.0
2022-03-17,6434.0,6.0,0.4166666666666667,294912000000.0,0.0
2022-03-11,6421.0,13.0,0.9027777777777778,4128768000000.0,0.0
2022-03-17,6425.0,6.0,0.4166666666666667,1764556800000.0,0.0
2022-03-11,6430.0,13.0,0.9027777777777778,4128768000000.0,0.0
2022-03-17,6428.0,6.0,0.4166666666666667,1474560000000.0,0.0
2022-03-17,6429.0,7.0,0.4861111111111111,1769472000000.0,0.0
2022-03-12,6434.0,5.0,0.3472222222222222,4128768000000.0,0.0
2022-03-19,6421.0,14.0,0.9722222222222222,3833856000000.0,0.0
2022-03-12,6421.0,10.0,0.6944444444444444,3244032000000.0,0.0
2022-03-17,6431.0,6.0,0.4166666666666667,1474560000000.0,0.0
2022-03-17,6424.0,5.0,0.3472222222222222,1474560000000.0,0.0
2022-03-17,6433.0,6.0,0.4166666666666667,1474560000000.0,0.0
2022-03-19,87756.0,4.0,0.2777777777777778,1179648000000.0,0.0
2022-03-12,6422.0,5.0,0.3472222222222222,4128768000000.0,0.0
2022-03-19,6430.0,16.0,1.1111111111111112,4423680000000.0,0.0
2022-03-17,6423.0,7.0,0.4861111111111111,1769472000000.0,0.0
2022-03-19,87757.0,4.0,0.2777777777777778,1179648000000.0,0.0
2022-03-15,6430.0,2.0,0.1388888888888889,589824000000.0,0.0
2022-03-17,6427.0,6.0,0.4166666666666667,1474560000000.0,0.0
2022-03-15,6421.0,2.0,0.1388888888888889,589824000000.0,0.0
2022-03-12,6430.0,10.0,0.6944444444444444,3244032000000.0,0.0
