begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL,L.Thrp.Time.UE.UL.RmvSmallPkt.PL0,L.Thrp.Time.UE.UL.RmvSmallPkt.PL1,L.Thrp.Time.UE.UL.RmvSmallPkt.PL2,L.Thrp.Time.UE.UL.RmvSmallPkt.PL3
2022-02-02,"4G_JUITOWN_II/Cell:eNodeB Function Name=4G_JUITOWN_II,Local Cell ID=3,Cell Name=4G_JUITOWN_II-3,eNodeB ID=5032,Cell FDD TDD indication=CELL_FDD",808970.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,1068472797856.0,42495.0,469374.0,373017.0,468713.0
2022-02-02,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN,Local Cell ID=1,Cell Name=4G_ALLENTOWN-1,eNodeB ID=5021,Cell FDD TDD indication=CELL_FDD",808971.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,848433831000.0,77734.0,119230.0,326516.0,1904693.0
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=1,Cell Name=4G_DUKESTREET_II-1,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808972.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,824350138776.0,290302.0,614842.0,977823.0,991203.0
2022-02-02,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=2,Cell Name=4G_SUSSEX_II-2,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808973.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,26728223048.0,4158.0,1475.0,1090.0,1652.0
2022-02-02,"4G_BAOMAHUN/Cell:eNodeB Function Name=4G_BAOMAHUN,Local Cell ID=2,Cell Name=4G_BAOMAHUN-2,eNodeB ID=5106,Cell FDD TDD indication=CELL_FDD",809120.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,4856474232.0,0.0,0.0,0.0,1.0
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=8,Cell Name=4G_DUKESTREET_II-8,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808974.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,901573351992.0,196981.0,420290.0,1189821.0,1377583.0
2022-02-02,"4G_BARGBORHILL_II/Cell:eNodeB Function Name=4G_BARGBORHILL_II,Local Cell ID=1,Cell Name=4G_BARGBORHILL_II-1,eNodeB ID=5042,Cell FDD TDD indication=CELL_FDD",808983.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,387668113648.0,2349.0,29272.0,39721.0,95613.0
2022-02-02,"4G_KENNEDYSTREET/Cell:eNodeB Function Name=4G_KENNEDYSTREET,Local Cell ID=2,Cell Name=4G_KENNEDYSTREET-2,eNodeB ID=5027,Cell FDD TDD indication=CELL_FDD",808984.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,321658320464.0,119658.0,135596.0,207255.0,311765.0
2022-02-02,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=1,Cell Name=4G_ABERDEEN-1,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",808985.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,547456669176.0,433775.0,383334.0,353296.0,784796.0
2022-02-02,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=1,Cell Name=4G_KINGTOM_II-1,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",808986.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,140327444976.0,19419.0,26202.0,65235.0,82315.0
2022-02-02,"4G_CLINETOWN/Cell:eNodeB Function Name=4G_CLINETOWN,Local Cell ID=6,Cell Name=4G_CLINETOWN-6,eNodeB ID=5029,Cell FDD TDD indication=CELL_FDD",808987.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,593025732624.0,224854.0,97853.0,178457.0,593639.0
2022-02-02,"4G_ALLENTOWN_II/Cell:eNodeB Function Name=4G_ALLENTOWN_II,Local Cell ID=1,Cell Name=4G_ALLENTOWN_II-1,eNodeB ID=5034,Cell FDD TDD indication=CELL_FDD",808988.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,104706717048.0,6531.0,21937.0,38271.0,58671.0
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=0,Cell Name=4G_SLCB_II-1,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",808989.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,404413127328.0,353981.0,332139.0,524978.0,1699576.0
2022-02-02,"4G_LUNGIAIRPORT/Cell:eNodeB Function Name=4G_LUNGIAIRPORT,Local Cell ID=1,Cell Name=4G_LUNGIAIRPORT-1,eNodeB ID=5015,Cell FDD TDD indication=CELL_FDD",808990.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,435421614904.0,44222.0,71675.0,294277.0,711811.0
2022-02-02,"4G_BAOMAHUN/Cell:eNodeB Function Name=4G_BAOMAHUN,Local Cell ID=1,Cell Name=4G_BAOMAHUN-1,eNodeB ID=5106,Cell FDD TDD indication=CELL_FDD",808991.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,93520495696.0,4712.0,11176.0,26066.0,38264.0
2022-02-05,"4G_BAOMAHUN/Cell:eNodeB Function Name=4G_BAOMAHUN,Local Cell ID=3,Cell Name=4G_BAOMAHUN-3,eNodeB ID=5106,Cell FDD TDD indication=CELL_FDD",809159.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,4184615432.0,0.0,1.0,12.0,342.0
2022-02-02,"4G_MAMBO/Cell:eNodeB Function Name=4G_MAMBO,Local Cell ID=1,Cell Name=4G_MAMBO-1,eNodeB ID=5073,Cell FDD TDD indication=CELL_FDD",808994.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,487178038304.0,31864.0,69676.0,211675.0,490414.0
2022-02-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION,Local Cell ID=2,Cell Name=4G_HILLSTATION-2,eNodeB ID=5064,Cell FDD TDD indication=CELL_FDD",808995.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,538520788960.0,257642.0,96078.0,559400.0,2469141.0
2022-02-02,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=7,Cell Name=4G_KINGTOM_II-7,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",808996.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,333879685856.0,70478.0,55227.0,115820.0,270363.0
2022-02-02,"4G_MURRAYTOWNBARRACKS/Cell:eNodeB Function Name=4G_MURRAYTOWNBARRACKS,Local Cell ID=3,Cell Name=4G_MURRAYTOWNBARRACKS-3,eNodeB ID=5012,Cell FDD TDD indication=CELL_FDD",808997.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,295710429296.0,31013.0,81117.0,127240.0,322228.0
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=6,Cell Name=4G_SLCB_II-6,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",808998.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,1149205885544.0,785199.0,415919.0,810830.0,1480676.0
2022-02-02,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE,Local Cell ID=2,Cell Name=4G_KISSYHOUSE-2,eNodeB ID=5053,Cell FDD TDD indication=CELL_FDD",808999.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,413547549096.0,871518.0,270226.0,488951.0,599900.0
2022-02-02,"4G_MURRAYTOWNBARRACKS/Cell:eNodeB Function Name=4G_MURRAYTOWNBARRACKS,Local Cell ID=8,Cell Name=4G_MURRAYTOWNBARRACKS-8,eNodeB ID=5012,Cell FDD TDD indication=CELL_FDD",809000.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,325273669168.0,189594.0,66908.0,126965.0,256510.0
2022-02-02,"4G_MAGBURAKA_II/Cell:eNodeB Function Name=4G_MAGBURAKA_II,Local Cell ID=1,Cell Name=4G_MAGBURAKA_II-1,eNodeB ID=5051,Cell FDD TDD indication=CELL_FDD",809001.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,910250708184.0,35139766.0,51973.0,140010.0,297836.0
2022-02-02,"4G_RUTILE_II/Cell:eNodeB Function Name=4G_RUTILE_II,Local Cell ID=3,Cell Name=4G_RUTILE_II-3,eNodeB ID=5048,Cell FDD TDD indication=CELL_FDD",809002.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,31112463720.0,174.0,1265.0,3560.0,8526.0
2022-02-02,"4G_LAKKA_II/Cell:eNodeB Function Name=4G_LAKKA_II,Local Cell ID=1,Cell Name=4G_LAKKA_II-1,eNodeB ID=5103,Cell FDD TDD indication=CELL_FDD",809003.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,179539412760.0,903787.0,445428.0,451367.0,568035.0
2022-02-02,"4G_KINGHARMAN/Cell:eNodeB Function Name=4G_KINGHARMAN,Local Cell ID=8,Cell Name=4G_KINGHARMAN-8,eNodeB ID=5054,Cell FDD TDD indication=CELL_FDD",809004.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,316688086328.0,62246.0,108184.0,102802.0,289333.0
2022-02-02,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,468626323600.0,97285.0,90997.0,171864.0,253449.0
2022-02-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC,Local Cell ID=6,Cell Name=4G_FBC-6,eNodeB ID=5026,Cell FDD TDD indication=CELL_FDD",809012.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,1120410595680.0,112257.0,94575.0,129826.0,821935.0
2022-02-02,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD,Local Cell ID=7,Cell Name=4G_WILKINSONROAD-7,eNodeB ID=5005,Cell FDD TDD indication=CELL_FDD",809013.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,716471151104.0,2688499.0,89560.0,222217.0,1100865.0
2022-02-02,"4G_KROOTOWNROAD/Cell:eNodeB Function Name=4G_KROOTOWNROAD,Local Cell ID=2,Cell Name=4G_KROOTOWNROAD-2,eNodeB ID=5070,Cell FDD TDD indication=CELL_FDD",809014.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,402144862672.0,1161920.0,1765888.0,450350.0,1653255.0
2022-02-02,"4G_KISSY_II/Cell:eNodeB Function Name=4G_KISSY_II,Local Cell ID=2,Cell Name=4G_KISSY_II-2,eNodeB ID=5036,Cell FDD TDD indication=CELL_FDD",809015.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,550235178368.0,15073.0,77069.0,242646.0,292052.0
2022-02-02,"4G_JUITOWN_II/Cell:eNodeB Function Name=4G_JUITOWN_II,Local Cell ID=2,Cell Name=4G_JUITOWN_II-2,eNodeB ID=5032,Cell FDD TDD indication=CELL_FDD",809016.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,249469323744.0,29948.0,14989.0,35819.0,496342.0
2022-02-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=6,Cell Name=4G_SWISSHOTEL-6,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",809017.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,486300096856.0,239014.0,255985.0,258581.0,964396.0
2022-02-02,"4G_OFF_LEICESTERROAD/Cell:eNodeB Function Name=4G_OFF_LEICESTERROAD,Local Cell ID=2,Cell Name=4G_OFF_LEICESTERROAD-2,eNodeB ID=5127,Cell FDD TDD indication=CELL_FDD",809018.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,593143877568.0,9944.0,23141.0,109802.0,436574.0
2022-02-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=1,Cell Name=4G_DWARZK-1,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",809019.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,382749332392.0,332044.0,1082110.0,482142.0,797142.0
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=1,Cell Name=4G_ROCKELBANK-1,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",809020.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,1082107699360.0,210051.0,137324.0,306822.0,1248015.0
2022-02-02,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=2,Cell Name=4G_ABERDEEN-2,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809021.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,511019971176.0,244826.0,191056.0,413818.0,736902.0
2022-02-02,"4G_MAMBO/Cell:eNodeB Function Name=4G_MAMBO,Local Cell ID=2,Cell Name=4G_MAMBO-2,eNodeB ID=5073,Cell FDD TDD indication=CELL_FDD",809022.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,840184461072.0,10213.0,510199.0,266013.0,545291.0
2022-02-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH,Local Cell ID=6,Cell Name=4G_GODERICH-6,eNodeB ID=5016,Cell FDD TDD indication=CELL_FDD",809023.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,651622785384.0,52663.0,168349.0,598326.0,1276609.0
2022-02-02,"4G_BLACKHALLROAD_II/Cell:eNodeB Function Name=4G_BLACKHALLROAD_II,Local Cell ID=1,Cell Name=4G_BLACKHALLROAD_II-1,eNodeB ID=5028,Cell FDD TDD indication=CELL_FDD",809024.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,850097777344.0,329420.0,850380.0,3550887.0,3513832.0
2022-02-02,"4G_WILBERFORCEMSC/Cell:eNodeB Function Name=4G_WILBERFORCEMSC,Local Cell ID=6,Cell Name=4G_WILBERFORCEMSC-6,eNodeB ID=5003,Cell FDD TDD indication=CELL_FDD",809025.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,703322859728.0,98582.0,146345.0,247032.0,442664.0
2022-02-02,"4G_TORKPOITOWN/Cell:eNodeB Function Name=4G_TORKPOITOWN,Local Cell ID=1,Cell Name=4G_TORKPOITOWN-1,eNodeB ID=5072,Cell FDD TDD indication=CELL_FDD",809026.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,440846430712.0,11095.0,108452.0,169883.0,116165.0
2022-02-02,"4G_KROOTOWNROAD/Cell:eNodeB Function Name=4G_KROOTOWNROAD,Local Cell ID=6,Cell Name=4G_KROOTOWNROAD-6,eNodeB ID=5070,Cell FDD TDD indication=CELL_FDD",809028.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,1042484226008.0,291223.0,271620.0,739623.0,6130961.0
2022-02-02,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=3,Cell Name=4G_SEFADUCENTRAL-3,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",809029.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,78180758512.0,3553.0,64816.0,47994.0,35116.0
2022-02-02,"4G_OCTEA/Cell:eNodeB Function Name=4G_OCTEA,Local Cell ID=2,Cell Name=4G_OCTEA-2,eNodeB ID=5046,Cell FDD TDD indication=CELL_FDD",809030.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,631876357008.0,4477.0,17518.0,71143.0,242868.0
2022-02-02,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=2,Cell Name=4G_MARJAYTOWN_II-2,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",809031.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,958774950824.0,89455.0,2335893.0,990340.0,880769.0
2022-02-02,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1,eNodeB ID=5105,Cell FDD TDD indication=CELL_FDD",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,141736160624.0,16646.0,25854.0,30839.0,24456.0
2022-02-02,"4G_RUTILE_II/Cell:eNodeB Function Name=4G_RUTILE_II,Local Cell ID=1,Cell Name=4G_RUTILE_II-1,eNodeB ID=5048,Cell FDD TDD indication=CELL_FDD",809033.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,196917920560.0,3004.0,11074.0,25438.0,64298.0
2022-02-02,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=1,Cell Name=4G_KISSYBARRACKS-1,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",809034.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,623241755720.0,157372.0,160091.0,252871.0,491061.0
2022-02-02,"4G_OAU_II/Cell:eNodeB Function Name=4G_OAU_II,Local Cell ID=1,Cell Name=4G_OAU_II-1,eNodeB ID=5013,Cell FDD TDD indication=CELL_FDD",809036.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,209675643008.0,47007.0,45130.0,107863.0,146621.0
2022-02-02,"4G_TORKPOITOWN/Cell:eNodeB Function Name=4G_TORKPOITOWN,Local Cell ID=3,Cell Name=4G_TORKPOITOWN-3,eNodeB ID=5072,Cell FDD TDD indication=CELL_FDD",809037.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,136929253496.0,3433.0,7719.0,15286.0,23099.0
2022-02-02,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE,Local Cell ID=8,Cell Name=4G_KISSYHOUSE-8,eNodeB ID=5053,Cell FDD TDD indication=CELL_FDD",809038.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,245111558432.0,239060.0,216212.0,290041.0,437710.0
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=11,Cell Name=4G_SPURROADMILITARY-11,eNodeB ID=5067,Cell FDD TDD indication=CELL_TDD",809039.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,260331506648.0,4532.0,1090.0,11431.0,107071.0
2022-02-02,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE,Local Cell ID=1,Cell Name=4G_KISSYHOUSE-1,eNodeB ID=5053,Cell FDD TDD indication=CELL_FDD",809040.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,718357017584.0,269776.0,761730.0,1330557.0,2654622.0
2022-02-02,"4G_BLACKHALLROAD_II/Cell:eNodeB Function Name=4G_BLACKHALLROAD_II,Local Cell ID=7,Cell Name=4G_BLACKHALLROAD_II-7,eNodeB ID=5028,Cell FDD TDD indication=CELL_FDD",809045.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,724128698120.0,263450.0,223470.0,452245.0,735066.0
2022-02-02,"4G_REGENT/Cell:eNodeB Function Name=4G_REGENT,Local Cell ID=2,Cell Name=4G_REGENT-2,eNodeB ID=5125,Cell FDD TDD indication=CELL_FDD",809046.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,398833362816.0,32678.0,46718.0,122626.0,351124.0
2022-02-02,"4G_MARJAYTOWN_II/Cell:eNodeB Function Name=4G_MARJAYTOWN_II,Local Cell ID=3,Cell Name=4G_MARJAYTOWN_II-3,eNodeB ID=5065,Cell FDD TDD indication=CELL_FDD",809047.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,223504554552.0,376944.0,873720.0,3404436.0,374408.0
2022-02-02,"4G_KISSYSHELL_II/Cell:eNodeB Function Name=4G_KISSYSHELL_II,Local Cell ID=8,Cell Name=4G_KISSYSHELL_II-8,eNodeB ID=5037,Cell FDD TDD indication=CELL_FDD",809048.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,531326977176.0,150575.0,171250.0,310347.0,507831.0
2022-02-02,"4G_PORTLOKO_II/Cell:eNodeB Function Name=4G_PORTLOKO_II,Local Cell ID=2,Cell Name=4G_PORTLOKO_II-2,eNodeB ID=5049,Cell FDD TDD indication=CELL_FDD",809049.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,67986479104.0,885.0,824.0,4082.0,6533.0
2022-02-02,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,392836275728.0,213585.0,153926.0,176363.0,665310.0
2022-02-02,"4G_KENNEDYSTREET/Cell:eNodeB Function Name=4G_KENNEDYSTREET,Local Cell ID=7,Cell Name=4G_KENNEDYSTREET-7,eNodeB ID=5027,Cell FDD TDD indication=CELL_FDD",809052.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,411739112848.0,1845996.0,129714.0,736134.0,273397.0
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=3,Cell Name=4G_DILLET-3,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",809053.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,352947464648.0,1039964.0,69934.0,126971.0,328713.0
2022-02-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II,Local Cell ID=3,Cell Name=4G_IMATT_II-3,eNodeB ID=5030,Cell FDD TDD indication=CELL_FDD",809054.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,191254837072.0,1890032.0,5512587.0,982775.0,750809.0
2022-02-02,"4G_SS_CAMP/Cell:eNodeB Function Name=4G_SS_CAMP,Local Cell ID=3,Cell Name=4G_SS_CAMP-3,eNodeB ID=5124,Cell FDD TDD indication=CELL_FDD",809055.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,473386252616.0,495335.0,197582.0,370598.0,221895.0
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=6,Cell Name=4G_ROCKELBANK-6,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",809056.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,624566830688.0,1488367.0,505823.0,505327.0,829225.0
2022-02-02,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,187203571856.0,20.0,191.0,753.0,8404.0
2022-02-02,"4G_BAOMAHUN/Cell:eNodeB Function Name=4G_BAOMAHUN,Local Cell ID=3,Cell Name=4G_BAOMAHUN-3,eNodeB ID=5106,Cell FDD TDD indication=CELL_FDD",809159.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,6595308360.0,0.0,0.0,68.0,108.0
2022-02-02,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN,Local Cell ID=2,Cell Name=4G_ALLENTOWN-2,eNodeB ID=5021,Cell FDD TDD indication=CELL_FDD",809059.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,1029892613848.0,54550.0,108877.0,289586.0,881397.0
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=2,Cell Name=4G_SPURROADMILITARY-2,eNodeB ID=5067,Cell FDD TDD indication=CELL_FDD",809060.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,566085572112.0,45979.0,70007.0,403135.0,1680902.0
2022-02-02,"4G_BLACKHALLROAD_II/Cell:eNodeB Function Name=4G_BLACKHALLROAD_II,Local Cell ID=2,Cell Name=4G_BLACKHALLROAD_II-2,eNodeB ID=5028,Cell FDD TDD indication=CELL_FDD",809061.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,785639239808.0,62550.0,67050.0,174627.0,510742.0
2022-02-02,"4G_CKC_BO/Cell:eNodeB Function Name=4G_CKC_BO,Local Cell ID=1,Cell Name=4G_CKC_BO-1,eNodeB ID=5071,Cell FDD TDD indication=CELL_FDD",809062.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,53802406664.0,520.0,4592.0,8611.0,22862.0
2022-02-02,"4G_BONTHE/Cell:eNodeB Function Name=4G_BONTHE,Local Cell ID=3,Cell Name=4G_BONTHE-3,eNodeB ID=5128,Cell FDD TDD indication=CELL_FDD",832636.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,2405145464.0,0.0,0.0,0.0,0.0
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=7,Cell Name=4G_SLCB_II-7,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",809063.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,378407974424.0,63269.0,237064.0,530086.0,342109.0
2022-02-02,"4G_KAMBIA_RELIEVE/Cell:eNodeB Function Name=4G_KAMBIA_RELIEVE,Local Cell ID=3,Cell Name=4G_KAMBIA_RELIEVE-3,eNodeB ID=5108,Cell FDD TDD indication=CELL_FDD",12015132.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,33.333333333333336,0.0,0.0,0.0,0.0,0.0
2022-02-02,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN,Local Cell ID=8,Cell Name=4G_BOTOWN-8,eNodeB ID=5041,Cell FDD TDD indication=CELL_FDD",809064.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,51502955760.0,2966.0,4584.0,19651.0,64683.0
