begintime,sk_object,duration,M8026C1,M8026C2,M8026C0,M8026C3,M8026C4,M8026C5,M8026C6,M8026C7,M8026C8,M8026C9,M8026C19,M8026C20,M8026C21,M8026C22,M8026C23,M8026C24,M8026C25,M8026C26,M8026C28,M8026C29,M8026C30,M8026C31,M8026C32,M8026C33,M8026C34,M8026C35,M8026C36,M8026C37,M8026C38,M8026C254,M8026C255,M8026C256,M8026C257,M8026C258,M8026C259,M8026C260,M8026C261,M8026C262,M8026C263,M8026C264,M8026C265,M8026C266,M8026C267,M8026C268,M8026C269,M8026C270,M8026C271,M8026C272,M8026C273,M8026C274,M8026C275,M8026C276,M8026C277,M8026C278,M8026C279,M8026C280,M8026C281,M8026C282,M8026C283,M8026C284,M8026C285,M8026C286,M8026C287,M8026C288,M8026C289,M8026C290,M8026C291,M8026C292,M8026C293,M8026C294,M8026C295,M8026C296,M8026C297,M8026C298,M8026C299,M8026C300,M8026C301,M8026C302,M8026C303,M8026C304,M8026C305,M8026C306,M8026C307,M8026C308
2022-03-12 05:55:00,2446.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15410.0,0.0,0.0,0.0,0.0,8719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.0,13456.0,25.0,1050.0,105.0,334.0,0.0,0.0,0.0,0.0,0.0,955.0,13113.0,3252.0,955.0,60.0,26.0,0.0,2460.0,78.0,137.0,300.0,0.0,0.0,0.0,0.0,0.0,15715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 05:55:00,2448.0,5,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342981.0,0.0,0.0,0.0,3.0,119217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11497.0,294772.0,236.0,25059.0,959.0,7817.0,0.0,0.0,0.0,0.0,0.0,30001.0,119885.0,37931.0,30001.0,393.0,713.0,0.0,19090.0,116.0,3268.0,2085.0,0.0,0.0,0.0,0.0,0.0,214652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:50:00,2425.0,10,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7189.0,809419.0,0.0,17.0,0.0,9913.0,458273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,12.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30065.0,1241018.0,694.0,103900.0,2600.0,22694.0,0.0,0.0,0.0,0.0,0.0,140537.0,592162.0,188387.0,140537.0,1141.0,1407.0,0.0,66180.0,1070.0,6432.0,4638.0,0.0,0.0,0.0,0.0,0.0,591581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:50:00,2427.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373240.0,0.0,0.0,0.0,59.0,403766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6596.0,458232.0,227.0,34978.0,947.0,6649.0,0.0,0.0,0.0,0.0,0.0,30778.0,107553.0,34792.0,30778.0,420.0,395.0,0.0,33625.0,250.0,1046.0,1564.0,0.0,0.0,0.0,0.0,0.0,370912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:50:00,2431.0,10,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26269.0,0.0,0.0,0.0,0.0,15469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.0,43381.0,18.0,2974.0,105.0,884.0,0.0,0.0,0.0,0.0,0.0,4601.0,28639.0,6773.0,4601.0,74.0,62.0,0.0,4049.0,105.0,58.0,563.0,0.0,0.0,0.0,0.0,0.0,35512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:50:00,2432.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,87323.0,0.0,0.0,0.0,319.0,44507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3703.0,152652.0,46.0,10015.0,262.0,499.0,0.0,0.0,0.0,0.0,0.0,13536.0,62162.0,17720.0,13536.0,141.0,169.0,0.0,4583.0,133.0,383.0,495.0,0.0,0.0,0.0,0.0,0.0,53709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:50:00,2437.0,10,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6387.0,291987.0,0.0,0.0,0.0,6243.0,164285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14785.0,399981.0,363.0,29744.0,1066.0,17540.0,0.0,0.0,0.0,0.0,0.0,46568.0,186875.0,59443.0,46568.0,517.0,656.0,0.0,36306.0,663.0,2876.0,2937.0,0.0,0.0,0.0,0.0,0.0,305715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:50:00,2444.0,10,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,273290.0,0.0,0.0,0.0,163.0,142175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10323.0,299663.0,141.0,20163.0,1929.0,3547.0,0.0,0.0,0.0,0.0,0.0,20815.0,97471.0,25127.0,20815.0,1565.0,168.0,0.0,28066.0,832.0,343.0,5158.0,0.0,0.0,0.0,0.0,0.0,200511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,2425.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,203518.0,0.0,0.0,0.0,28.0,128904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8069.0,314970.0,145.0,27027.0,772.0,5685.0,0.0,0.0,0.0,0.0,0.0,28487.0,118989.0,35724.0,28487.0,344.0,590.0,0.0,16177.0,121.0,1441.0,1254.0,0.0,0.0,0.0,0.0,0.0,162752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,2427.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21414.0,0.0,0.0,0.0,0.0,12184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.0,25762.0,41.0,1281.0,165.0,975.0,0.0,0.0,0.0,0.0,0.0,4626.0,17531.0,5690.0,4626.0,66.0,100.0,0.0,7157.0,175.0,127.0,499.0,0.0,0.0,0.0,0.0,0.0,28926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,2431.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,1145.0,4.0,53.0,60.0,39.0,0.0,0.0,0.0,0.0,0.0,43.0,455.0,113.0,43.0,48.0,0.0,0.0,2848.0,75.0,2.0,704.0,0.0,0.0,0.0,0.0,0.0,6898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,2432.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42489.0,0.0,0.0,0.0,0.0,17035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.0,59719.0,8.0,4209.0,175.0,1335.0,0.0,0.0,0.0,0.0,0.0,2929.0,10371.0,3154.0,2929.0,35.0,73.0,0.0,16578.0,580.0,116.0,1311.0,0.0,0.0,0.0,0.0,0.0,38650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,2437.0,2,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48655.0,0.0,0.0,0.0,0.0,34060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3449.0,82194.0,66.0,5971.0,265.0,2824.0,0.0,0.0,0.0,0.0,0.0,9835.0,37171.0,11665.0,9835.0,145.0,607.0,0.0,5308.0,37.0,495.0,877.0,0.0,0.0,0.0,0.0,0.0,61870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:58:00,2444.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18569.0,0.0,0.0,0.0,0.0,13084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,28888.0,24.0,1701.0,313.0,1225.0,0.0,0.0,0.0,0.0,0.0,2487.0,9853.0,2698.0,2487.0,180.0,258.0,0.0,4655.0,94.0,221.0,767.0,0.0,0.0,0.0,0.0,0.0,36993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,2420.0,7,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,135274.0,0.0,0.0,0.0,159.0,77483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11335.0,123413.0,195.0,9150.0,1027.0,1612.0,0.0,0.0,0.0,0.0,0.0,27831.0,104434.0,34049.0,27831.0,667.0,138.0,0.0,18719.0,1184.0,987.0,4574.0,0.0,0.0,0.0,0.0,0.0,164976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,2421.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.0,0.0,0.0,0.0,1.0,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,8130.0,2.0,212.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,357.0,1402.0,390.0,357.0,30.0,0.0,0.0,361.0,7.0,11.0,114.0,0.0,0.0,0.0,0.0,0.0,4359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,2433.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,958.0,0.0,0.0,0.0,39.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,907.0,30.0,50.0,59.0,13.0,0.0,0.0,0.0,0.0,0.0,470.0,2114.0,596.0,470.0,23.0,0.0,0.0,1558.0,311.0,31.0,521.0,0.0,0.0,0.0,0.0,0.0,7260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,2441.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4791.0,0.0,0.0,0.0,0.0,5036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,8833.0,17.0,137.0,19.0,32.0,0.0,0.0,0.0,0.0,0.0,1941.0,7981.0,2230.0,1941.0,13.0,0.0,0.0,4184.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,32727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,2451.0,7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,59438.0,0.0,0.0,0.0,73.0,45624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6620.0,78083.0,79.0,5568.0,480.0,1490.0,0.0,0.0,0.0,0.0,0.0,20328.0,63145.0,19951.0,20328.0,294.0,116.0,0.0,17753.0,817.0,382.0,2162.0,0.0,0.0,0.0,0.0,0.0,131970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,2452.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,44068.0,0.0,0.0,0.0,108.0,36844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5314.0,82083.0,77.0,5146.0,339.0,2780.0,0.0,0.0,0.0,0.0,0.0,23660.0,86572.0,28468.0,23660.0,86.0,22.0,0.0,3530.0,43.0,460.0,367.0,0.0,0.0,0.0,0.0,0.0,77484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,2418.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,189.0,6.0,9.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,103.0,646.0,179.0,103.0,13.0,0.0,0.0,207.0,0.0,19.0,49.0,0.0,0.0,0.0,0.0,0.0,1561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,2419.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14302.0,0.0,0.0,0.0,104.0,12997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,33092.0,9.0,2776.0,58.0,775.0,0.0,0.0,0.0,0.0,0.0,9890.0,32661.0,10816.0,9890.0,44.0,11.0,0.0,576.0,29.0,23.0,127.0,0.0,0.0,0.0,0.0,0.0,16558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,2422.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56835.0,0.0,0.0,0.0,13.0,40107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13805.0,83363.0,204.0,5824.0,1086.0,2485.0,0.0,0.0,0.0,0.0,0.0,16935.0,90353.0,27259.0,16935.0,577.0,405.0,0.0,15368.0,349.0,1969.0,1739.0,0.0,0.0,0.0,0.0,0.0,135920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,2423.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,0.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,882.0,3.0,88.0,37.0,22.0,0.0,0.0,0.0,0.0,0.0,89.0,838.0,201.0,89.0,12.0,0.0,0.0,188.0,2.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,3872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,2424.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4692.0,0.0,0.0,0.0,0.0,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,4769.0,16.0,379.0,27.0,234.0,0.0,0.0,0.0,0.0,0.0,746.0,3444.0,960.0,746.0,2.0,9.0,0.0,2074.0,378.0,27.0,214.0,0.0,0.0,0.0,0.0,0.0,8663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
