begintime,sk_object,duration,integrity,1593835835
2022-03-06,884315.0,79200.0,91.66666666666667,2.37515053
2022-02-05,884436.0,86400.0,100.0,6.7382812
2022-03-03,884434.0,86400.0,100.0,6.51597663
2022-02-18,884444.0,86400.0,100.0,2.412475315
2022-02-05,884410.0,86400.0,100.0,7.24843468
2022-02-18,884431.0,86400.0,100.0,3.60780137
2022-02-13,884336.0,86400.0,100.0,3.91235669
2022-02-13,884302.0,86400.0,100.0,2.90942193
2022-03-12,884299.0,68400.0,79.16666666666667,3.8404364
2022-02-12,884454.0,86400.0,100.0,2.62306475
2022-02-08,884366.0,86400.0,100.0,5.79696235
2022-02-11,884446.0,86400.0,100.0,3.4106916
2022-02-08,884393.0,86400.0,100.0,2.53397114
2022-02-18,884454.0,86400.0,100.0,2.64318309
2022-02-11,884435.0,86400.0,100.0,2.56481027
2022-02-13,884300.0,86400.0,100.0,3.35702192
2022-02-19,884394.0,86400.0,100.0,2.36480248
2022-03-06,884411.0,79200.0,91.66666666666667,2.35026641
2022-03-11,884300.0,86400.0,100.0,3.36913691
2022-02-05,884314.0,86400.0,100.0,3.30748694
2022-02-10,884347.0,86400.0,100.0,2.59687253
2022-03-15,884298.0,86400.0,100.0,2.69205471
2022-02-20,884475.0,86400.0,100.0,5.83672215
2022-03-10,884331.0,82800.0,95.83333333333333,7.034350854
2022-02-05,884456.0,86400.0,100.0,3.35478196
2022-02-11,884414.0,86400.0,100.0,3.55109089
2022-03-14,884332.0,86400.0,100.0,6.6698755
2022-03-12,884330.0,68400.0,79.16666666666667,5.59237003
2022-03-14,884423.0,86400.0,100.0,4.04784452
2022-02-19,884313.0,86400.0,100.0,6.7903241
2022-03-12,884467.0,68400.0,79.16666666666667,2.66342808
2022-03-14,884462.0,86400.0,100.0,4.84433854
2022-02-12,884359.0,86400.0,100.0,7.4649486
2022-03-10,884334.0,82800.0,95.83333333333333,2.1764494345
2022-02-11,884376.0,86400.0,100.0,7.04618701
2022-03-14,884486.0,86400.0,100.0,3.31164974
2022-02-06,884314.0,86400.0,100.0,3.32921414
2022-02-11,884387.0,86400.0,100.0,2.51369859
2022-02-03,884413.0,86400.0,100.0,5.17352438
2022-03-10,884455.0,82800.0,95.83333333333333,4.046126298
2022-02-19,884398.0,86400.0,100.0,4.51702191
2022-03-01,884455.0,86400.0,100.0,4.60854221
2022-03-01,884382.0,86400.0,100.0,6.09621559
2022-03-14,884480.0,75600.0,87.5,5.11630943
2022-03-06,884425.0,79200.0,91.66666666666667,2.31171834
2022-03-03,884427.0,86400.0,100.0,2.78973505
2022-02-05,884323.0,86400.0,100.0,3.31693886
2022-02-19,884602.0,86400.0,100.0,3.53352717
2022-03-07,884350.0,82800.0,95.83333333333333,2.9645033049
2022-03-11,884326.0,86400.0,100.0,2.391384702
2022-02-18,884413.0,86400.0,100.0,5.13374929
2022-03-15,884367.0,86400.0,100.0,2.44716745
2022-02-13,884437.0,86400.0,100.0,3.60016614
2022-03-07,884388.0,86400.0,100.0,5.83367109
2022-03-15,884380.0,86400.0,100.0,4.21536915
2022-03-13,884349.0,79200.0,91.66666666666667,5.70027352
2022-02-04,884400.0,86400.0,100.0,2.72397472
2022-02-11,884349.0,86400.0,100.0,6.182433
2022-02-19,884347.0,86400.0,100.0,2.577624443
