begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,SINR_PUCCH_LEVEL_17,RSSI_PUCCH_LEVEL_07,UE_PWR_HEADROOM_PUSCH_LEVEL28,RSSI_CELL_PUCCH_LEVEL_4,SINR_PUCCH_LEVEL_11,RSSI_CELL_PUSCH_LEVEL_3,UE_PWR_HEADROOM_PUSCH_LEVEL3,UE_PWR_HEADROOM_PUSCH_LEVEL31,RSSI_CELL_PUCCH_LEVEL_2,RSSI_CELL_PUCCH_LEVEL_20,RSSI_CELL_PUCCH_LEVEL_6,RSSI_CELL_PUCCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL26,RSSI_PUSCH_LEVEL_02,SINR_PUCCH_LEVEL_6,RSSI_PUCCH_LEVEL_08,UE_PWR_HEADROOM_PUSCH_LEVEL16,SINR_PUSCH_LEVEL_11,SINR_PUCCH_LEVEL_4,RSSI_CELL_PUSCH_LEVEL_6,SINR_PUSCH_LEVEL_7,RSSI_CELL_PUCCH_LEVEL_13,SINR_PUCCH_MIN,RSSI_PUSCH_LEVEL_14,RSSI_CELL_PUSCH_LEVEL_7,RSSI_PUCCH_LEVEL_01,RSSI_CELL_PUCCH_LEVEL_22,UE_PWR_HEADROOM_PUSCH_LEVEL32,RSSI_CELL_PUSCH_MIN,UE_PWR_HEADROOM_PUSCH_LEVEL8,RSSI_PUSCH_LEVEL_19,SINR_PUSCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL29,SINR_PUCCH_LEVEL_1,RSSI_PUSCH_LEVEL_18,SINR_PUSCH_LEVEL_19,RSSI_PUSCH_LEVEL_22,SINR_PUSCH_LEVEL_16,SINR_PUCCH_LEVEL_21,UE_PWR_HEADROOM_PUSCH_LEVEL2,SINR_PUCCH_LEVEL_20,SINR_PUCCH_MAX,RSSI_PUCCH_LEVEL_18,SINR_PUSCH_LEVEL_14,UE_PWR_HEADROOM_PUSCH_LEVEL7,RSSI_PUSCH_LEVEL_09,RSSI_CELL_PUSCH_LEVEL_1,UE_PWR_HEADROOM_PUSCH_LEVEL19,SINR_PUSCH_LEVEL_4,UE_PWR_HEADROOM_PUSCH_LEVEL12,RSSI_PUCCH_LEVEL_03,RSSI_CELL_PUSCH_LEVEL_8,RSSI_CELL_PUCCH_LEVEL_16,SINR_PUCCH_LEVEL_10,UE_PWR_HEADROOM_PUSCH_MIN,SINR_PUSCH_AVG,UL_AMC_DOWNGRADE,UE_PWR_HEADROOM_PUSCH_LEVEL30,RSSI_CELL_PUCCH_LEVEL_12,RSSI_PUSCH_LEVEL_04,UE_PWR_HEADROOM_PUSCH_LEVEL1,SINR_PUSCH_LEVEL_2,RSSI_CELL_PUCCH_LEVEL_7,UE_PWR_HEADROOM_PUSCH_LEVEL11,SINR_PUSCH_LEVEL_17,RSSI_PUCCH_LEVEL_02,RSSI_PUCCH_LEVEL_10,RSSI_PUSCH_LEVEL_03,UE_PWR_HEADROOM_PUSCH_MAX,RSSI_PUSCH_LEVEL_08,SINR_PUSCH_LEVEL_1,RSSI_PUSCH_LEVEL_16,SINR_PUSCH_LEVEL_13,RSSI_CELL_PUSCH_LEVEL_2,RSSI_PUSCH_LEVEL_01,RSSI_PUCCH_MAX,SINR_PUSCH_LEVEL_22,RSSI_PUCCH_LEVEL_20,UE_PWR_HEADROOM_PUSCH_LEVEL27,RSSI_PUCCH_LEVEL_05,UE_PWR_HEADROOM_PUSCH_AVG,RSSI_CELL_PUCCH_LEVEL_8,SINR_PUSCH_LEVEL_21,RSSI_CELL_PUCCH_LEVEL_17,RSSI_CELL_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_11,RSSI_PUCCH_MIN,RSSI_PUSCH_LEVEL_13,RSSI_CELL_PUCCH_LEVEL_18,UE_PWR_HEADROOM_PUSCH_LEVEL24,AVG_RTWP_RX_ANT_2,UE_PWR_HEADROOM_PUSCH_LEVEL15,SINR_PUCCH_LEVEL_3,SINR_PUSCH_LEVEL_20,SINR_PUCCH_LEVEL_8,SINR_PUCCH_LEVEL_2,UE_PWR_HEADROOM_PUSCH_LEVEL17,RSSI_CELL_PUSCH_LEVEL_5,UE_PWR_HEADROOM_PUSCH_LEVEL6,SINR_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_12,SINR_PUCCH_LEVEL_13,SINR_PUCCH_LEVEL_12,AVG_RTWP_RX_ANT_1,RSSI_PUSCH_LEVEL_17,RSSI_PUCCH_AVG,SINR_PUCCH_LEVEL_15,SINR_PUCCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL21,SINR_PUCCH_LEVEL_7,AVG_RTWP_RX_ANT_4,RSSI_PUSCH_MAX,SINR_PUSCH_LEVEL_10,SINR_PUCCH_LEVEL_22,SINR_PUSCH_LEVEL_12,RSSI_PUCCH_LEVEL_21,UE_PWR_HEADROOM_PUSCH_LEVEL9,RSSI_PUCCH_LEVEL_22,RSSI_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_06,UE_PWR_HEADROOM_PUSCH_LEVEL20,RSSI_PUSCH_LEVEL_11,RSSI_CELL_PUCCH_LEVEL_1,UE_PWR_HEADROOM_PUSCH_LEVEL5,RSSI_CELL_PUCCH_LEVEL_15,RSSI_PUCCH_LEVEL_09,UE_PWR_HEADROOM_PUSCH_LEVEL10,UE_PWR_HEADROOM_PUSCH_LEVEL4,SINR_PUSCH_MAX,RSSI_CELL_PUSCH_LEVEL_10,SINR_PUCCH_LEVEL_14,RSSI_PUSCH_LEVEL_12,SINR_PUSCH_LEVEL_15,RSSI_PUCCH_LEVEL_14,RSSI_CELL_PUCCH_MEAN,RSSI_PUCCH_LEVEL_15,UL_AMC_UPGRADE,RSSI_CELL_PUCCH_LEVEL_14,UE_PWR_HEADROOM_PUSCH_LEVEL13,RSSI_CELL_PUCCH_MAX,RSSI_PUCCH_LEVEL_17,UE_PWR_HEADROOM_PUSCH_LEVEL18,SINR_PUSCH_LEVEL_5,SINR_PUCCH_LEVEL_16,UE_PWR_HEADROOM_PUSCH_LEVEL22,RSSI_CELL_PUCCH_LEVEL_5,RSSI_CELL_PUCCH_LEVEL_3,RSSI_CELL_PUCCH_MIN,RSSI_PUSCH_AVG,UE_PWR_HEADROOM_PUSCH_LEVEL14,RSSI_PUCCH_LEVEL_04,SINR_PUCCH_LEVEL_18,RSSI_PUSCH_LEVEL_07,RSSI_PUSCH_LEVEL_21,UL_IOT_PUSCH_DIST_BIN_3,SINR_PUCCH_AVG,AVG_RTWP_RX_ANT_3,RSSI_CELL_PUCCH_LEVEL_10,RSSI_CELL_PUCCH_LEVEL_11,UE_PWR_HEADROOM_PUSCH_LEVEL25,RSSI_CELL_PUCCH_LEVEL_21,RSSI_CELL_PUSCH_LEVEL_9,RSSI_PUSCH_LEVEL_10,RSSI_PUSCH_LEVEL_05,RSSI_CELL_PUSCH_MAX,RSSI_PUCCH_LEVEL_13,RSSI_CELL_PUSCH_MEAN,RSSI_CELL_PUSCH_LEVEL_4,RSSI_PUSCH_LEVEL_20,UE_PWR_HEADROOM_PUSCH_LEVEL23,RSSI_PUSCH_LEVEL_15,SINR_PUSCH_LEVEL_18,SINR_PUCCH_LEVEL_5,SINR_PUSCH_LEVEL_8,RSSI_PUSCH_MIN,SINR_PUSCH_MIN,SINR_PUSCH_LEVEL_3,RSSI_PUSCH_LEVEL_06,SINR_PUSCH_LEVEL_6,RSSI_PUCCH_LEVEL_16
2022-03-12,"MRBTS-5084,LNBTS-5084,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",547.0,dynamic,0.3472222222222222,11448.0,9175.0,0.0,10077.0,11885.0,24198.0,1330.0,0.0,8959.0,0.0,40002.0,18212.0,0.0,19998.0,283.0,14575.0,380.0,14232.0,60.0,7216.0,15328.0,120.0,-29.0,1846.0,2965.0,18594.0,0.0,656.0,-130.0,9121.0,143.0,9144.0,0.0,11140.0,558.0,1934.0,3.0,3941.0,0.0,507.0,7.0,27.0,22.0,8158.0,6530.0,11521.0,732847.0,7.0,2369.0,2711.0,1751.0,1947.0,0.0,12806.0,1.0,7.0,1517.0,0.0,1566.0,8834.0,243.0,1535.0,41756.0,4160.0,3030.0,316.0,44290.0,11335.0,63.0,15484.0,9298.0,1741.0,13765.0,29707.0,27750.0,-84.0,707.0,0.0,0.0,5968.0,17.0,36737.0,1075.0,0.0,0.0,48412.0,-139.0,2505.0,0.0,0.0,,774.0,2307.0,2192.0,2635.0,5118.0,100.0,11028.0,2221.0,2599.0,36111.0,26698.0,14378.0,,928.0,-104.0,51018.0,5212.0,2.0,1558.0,,-78.0,12844.0,0.0,13808.0,0.0,6884.0,0.0,9.0,14991.0,11.0,4389.0,627177.0,1572.0,9.0,27631.0,4646.0,1494.0,36.0,1912.0,50308.0,3542.0,4471.0,16530.0,-113.0,3226.0,3533.0,25.0,1691.0,-92.0,102.0,23.0,7914.0,40058.0,1.0,19348.0,8279.0,-130.0,-112.0,1263.0,2335.0,8940.0,13060.0,8.0,,14.0,,11830.0,8963.0,0.0,0.0,1938.0,5767.0,11058.0,-88.0,13316.0,-119.0,14916.0,71.0,0.0,1947.0,2068.0,147.0,10312.0,-139.0,-24.0,1419.0,13784.0,16728.0,1251.0
2022-03-12,"MRBTS-5084,LNBTS-5084,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",552.0,dynamic,0.3472222222222222,1291.0,122064.0,0.0,77771.0,79852.0,8872.0,183.0,0.0,55707.0,0.0,57934.0,6713.0,0.0,11425.0,28538.0,150594.0,3730.0,14193.0,15321.0,20517.0,17126.0,50.0,-29.0,21444.0,18292.0,29174.0,0.0,0.0,-130.0,4981.0,231.0,9478.0,0.0,17423.0,689.0,3547.0,4.0,20732.0,0.0,71.0,0.0,25.0,3.0,21223.0,2380.0,14195.0,673709.0,1491.0,11384.0,4925.0,4792.0,21007.0,0.0,113955.0,1.0,7.0,2634.0,0.0,855.0,19933.0,45.0,5771.0,34464.0,2962.0,14900.0,3492.0,44873.0,17900.0,45.0,10507.0,30149.0,6913.0,19270.0,5753.0,40272.0,-86.0,23.0,0.0,0.0,25464.0,23.0,19486.0,138.0,0.0,0.0,34431.0,-139.0,20718.0,0.0,0.0,,5018.0,15482.0,739.0,100236.0,17652.0,7467.0,21514.0,856.0,3.0,17852.0,24442.0,36518.0,,3286.0,-107.0,3401.0,112363.0,18.0,53531.0,,-78.0,10946.0,0.0,16177.0,0.0,7077.0,0.0,0.0,90049.0,92.0,19365.0,418364.0,876.0,0.0,112333.0,5784.0,502.0,33.0,12131.0,10810.0,21955.0,20905.0,2651.0,-115.0,1474.0,15306.0,4.0,4383.0,-94.0,87.0,4232.0,17761.0,2317.0,5.0,81236.0,76223.0,-130.0,-107.0,3670.0,8623.0,243.0,9488.0,8.0,,5.0,,2492.0,1831.0,0.0,0.0,18644.0,17041.0,16956.0,-88.0,5060.0,-113.0,16487.0,37.0,3.0,14936.0,7089.0,21065.0,12090.0,-139.0,-32.0,6505.0,11481.0,18638.0,1427.0
2022-03-12,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",563.0,dynamic,0.6944444444444444,2168.0,9565.0,0.0,9979.0,10449.0,2281.0,409.0,0.0,7431.0,0.0,7963.0,2264.0,0.0,5011.0,471.0,11657.0,72.0,1784.0,53.0,1751.0,4701.0,63.0,-21.0,900.0,1064.0,5016.0,0.0,4.0,-130.0,656.0,8.0,3075.0,0.0,1593.0,32.0,952.0,0.0,1098.0,1.0,624.0,34.0,29.0,10.0,1777.0,274.0,1849.0,618188.0,1.0,1993.0,609.0,259.0,884.0,0.0,8397.0,1.0,4.0,370.0,0.0,275.0,3367.0,363.0,950.0,3587.0,1085.0,1149.0,643.0,13482.0,4419.0,63.0,1809.0,4447.0,356.0,1763.0,2710.0,12359.0,-86.0,30.0,0.0,0.0,4391.0,14.0,3605.0,95.0,0.0,0.0,4891.0,-139.0,930.0,0.0,0.0,,215.0,965.0,400.0,686.0,2190.0,16.0,2279.0,699.0,281.0,5801.0,13566.0,11767.0,,124.0,-106.0,4507.0,3626.0,0.0,362.0,,-80.0,2263.0,0.0,1680.0,0.0,867.0,0.0,0.0,8695.0,1.0,1415.0,569638.0,546.0,0.0,13761.0,1008.0,565.0,35.0,575.0,14882.0,1117.0,1415.0,1244.0,-120.0,774.0,1502.0,14.0,260.0,-94.0,59.0,5.0,3284.0,5408.0,0.0,12154.0,14138.0,-130.0,-114.0,148.0,259.0,950.0,1611.0,15.0,,11.0,,1138.0,835.0,0.0,0.0,1059.0,1545.0,3155.0,-90.0,2242.0,-125.0,1847.0,6.0,0.0,829.0,897.0,605.0,3773.0,-139.0,-22.0,845.0,1897.0,4383.0,212.0
2022-03-12,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",548.0,dynamic,0.6944444444444444,7868.0,93397.0,3.0,50621.0,92693.0,15121.0,1294.0,0.0,36628.0,0.0,62343.0,16004.0,607.0,20173.0,30883.0,98466.0,3776.0,16544.0,19314.0,20061.0,20118.0,5453.0,-34.0,18531.0,20247.0,54199.0,0.0,6.0,-130.0,4610.0,815.0,17164.0,2.0,30511.0,2145.0,11756.0,50.0,23607.0,226.0,756.0,3105.0,30.0,786.0,20167.0,2706.0,18984.0,451933.0,1454.0,17093.0,6725.0,19627.0,24122.0,5.0,79420.0,1.0,7.0,3231.0,1.0,5510.0,17560.0,201.0,10934.0,40722.0,4249.0,22865.0,15156.0,70799.0,21736.0,63.0,17508.0,44095.0,8507.0,19017.0,13906.0,87218.0,-80.0,2313.0,4.0,21.0,52417.0,23.0,31544.0,3983.0,1.0,0.0,41358.0,-139.0,23715.0,0.0,109.0,,7320.0,19602.0,8210.0,61372.0,25349.0,4262.0,21238.0,2895.0,3305.0,32673.0,77455.0,76344.0,,3905.0,-108.0,24362.0,62297.0,442.0,39417.0,,-75.0,15507.0,0.0,16304.0,1.0,4164.0,0.0,27.0,85033.0,862.0,23410.0,258260.0,1260.0,29.0,112332.0,3038.0,862.0,37.0,11220.0,46403.0,25050.0,20119.0,8681.0,-110.0,4340.0,18081.0,780.0,5860.0,-89.0,6979.0,2257.0,18473.0,18072.0,210.0,66387.0,47595.0,-130.0,-110.0,8171.0,37660.0,5161.0,14386.0,221.0,,7.0,,7226.0,3967.0,74.0,0.0,17794.0,18263.0,20492.0,-82.0,11367.0,-110.0,15617.0,580.0,123.0,13885.0,15190.0,26294.0,18617.0,-139.0,-41.0,11886.0,14910.0,18082.0,4151.0
2022-03-12,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",569.0,dynamic,0.6944444444444444,12892.0,16694.0,0.0,17845.0,19268.0,3629.0,106.0,0.0,8631.0,0.0,28417.0,19609.0,3.0,1665.0,1358.0,26617.0,358.0,2385.0,448.0,3564.0,1558.0,201.0,-31.0,5316.0,3556.0,8125.0,0.0,14.0,-130.0,2499.0,158.0,1874.0,0.0,1876.0,682.0,5915.0,14.0,3915.0,19.0,37.0,143.0,30.0,31.0,4127.0,1225.0,3737.0,589322.0,683.0,975.0,1631.0,2878.0,4087.0,4.0,13316.0,1.0,13.0,572.0,0.0,782.0,1640.0,57.0,1714.0,24307.0,2826.0,4459.0,832.0,29394.0,1535.0,63.0,2979.0,5787.0,4324.0,3402.0,2748.0,11587.0,-82.0,552.0,3.0,0.0,6485.0,21.0,18027.0,2290.0,0.0,0.0,27524.0,-139.0,3901.0,0.0,5.0,,619.0,2145.0,5333.0,4681.0,3908.0,832.0,4136.0,851.0,850.0,17181.0,30490.0,23135.0,,2550.0,-104.0,26909.0,6195.0,222.0,3514.0,,-75.0,2237.0,0.0,2593.0,0.0,1962.0,0.0,12.0,15094.0,319.0,3574.0,465620.0,406.0,15.0,30679.0,1262.0,208.0,36.0,4175.0,37760.0,3894.0,3521.0,10392.0,-114.0,2468.0,4432.0,34.0,871.0,-90.0,160.0,781.0,1288.0,20539.0,47.0,23082.0,12209.0,-130.0,-106.0,995.0,3080.0,5942.0,2293.0,21.0,,13.0,,10970.0,3322.0,23.0,0.0,4648.0,3709.0,2164.0,-85.0,18033.0,-115.0,4098.0,81.0,46.0,5097.0,4776.0,737.0,1687.0,-139.0,-34.0,1292.0,2280.0,1521.0,443.0
2022-03-12,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",536.0,dynamic,0.6944444444444444,18115.0,230194.0,2.0,45099.0,249380.0,20495.0,3044.0,0.0,21549.0,0.0,91542.0,57521.0,5.0,37499.0,64982.0,256966.0,14980.0,31987.0,25123.0,36734.0,32418.0,9448.0,-36.0,40067.0,31082.0,78600.0,0.0,0.0,-130.0,8130.0,3444.0,27864.0,0.0,45121.0,2384.0,28500.0,2410.0,44167.0,281.0,1415.0,6227.0,30.0,304.0,40879.0,6376.0,39229.0,315235.0,3187.0,28598.0,17318.0,38568.0,43546.0,55.0,233535.0,1.0,9.0,5988.0,0.0,17046.0,26170.0,3608.0,18807.0,85857.0,20586.0,47931.0,20681.0,181062.0,30392.0,55.0,40413.0,72478.0,13932.0,41166.0,16415.0,174190.0,-77.0,10445.0,61.0,7.0,129163.0,22.0,77354.0,6316.0,2.0,0.0,128720.0,-139.0,48617.0,0.0,168.0,,17128.0,21053.0,17374.0,154358.0,27618.0,7858.0,33334.0,3606.0,7549.0,68280.0,168298.0,196476.0,,5496.0,-107.0,56654.0,182596.0,1771.0,105298.0,,-71.0,33801.0,0.0,32939.0,4.0,16359.0,2.0,29.0,211010.0,1978.0,45666.0,77280.0,4114.0,70.0,249988.0,14521.0,4781.0,39.0,28521.0,113850.0,46712.0,39301.0,22735.0,-107.0,10015.0,34661.0,571.0,24130.0,-89.0,12425.0,5535.0,36581.0,35015.0,292.0,69751.0,35539.0,-130.0,-109.0,16881.0,73711.0,9468.0,27263.0,2167.0,,8.0,,29713.0,14607.0,23.0,0.0,40901.0,39084.0,33995.0,-79.0,41403.0,-102.0,19822.0,1068.0,228.0,26022.0,39186.0,46632.0,30235.0,-139.0,-36.0,20806.0,31012.0,35453.0,13708.0
2022-03-12,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",541.0,dynamic,0.6944444444444444,12704.0,52332.0,0.0,44772.0,59331.0,9346.0,3251.0,0.0,33788.0,0.0,45539.0,18777.0,0.0,28441.0,2968.0,72026.0,1752.0,9174.0,650.0,12547.0,20824.0,349.0,-28.0,5998.0,8375.0,31021.0,0.0,2.0,-130.0,3592.0,237.0,10157.0,0.0,11258.0,739.0,4750.0,20.0,9292.0,281.0,1590.0,202.0,32.0,251.0,11976.0,2206.0,10630.0,546078.0,49.0,11705.0,1557.0,11416.0,6229.0,0.0,56103.0,1.0,4.0,2304.0,0.0,383.0,10943.0,1601.0,9280.0,32821.0,2946.0,9272.0,3818.0,43532.0,17742.0,63.0,8387.0,30449.0,2632.0,9398.0,8922.0,95131.0,-84.0,1022.0,0.0,0.0,34598.0,15.0,30026.0,2292.0,0.0,0.0,37487.0,-139.0,6606.0,0.0,5.0,,739.0,5691.0,3296.0,16124.0,11698.0,841.0,14100.0,2168.0,340.0,29011.0,65701.0,64595.0,,2342.0,-108.0,34348.0,24971.0,4.0,8495.0,,-73.0,10326.0,155.0,7467.0,0.0,3423.0,0.0,41.0,59589.0,18.0,9273.0,331833.0,1841.0,40.0,60071.0,3589.0,2632.0,37.0,3560.0,52415.0,9992.0,9547.0,2738.0,-113.0,558.0,8444.0,252.0,1355.0,-92.0,389.0,282.0,23665.0,31753.0,13.0,49503.0,39710.0,-130.0,-115.0,976.0,12250.0,2605.0,7723.0,126.0,,11.0,,4376.0,835.0,0.0,0.0,4874.0,10680.0,10739.0,-85.0,12818.0,-115.0,12841.0,190.0,21.0,3938.0,6110.0,1803.0,14147.0,-139.0,-33.0,8471.0,10098.0,29987.0,245.0
2022-03-12,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",532.0,dynamic,0.6944444444444444,6063.0,43311.0,11.0,35801.0,45946.0,11793.0,3029.0,0.0,29014.0,0.0,43362.0,9549.0,221.0,4893.0,53918.0,49485.0,979.0,72878.0,4051.0,86223.0,6864.0,69.0,-33.0,12720.0,68530.0,21583.0,0.0,0.0,-130.0,3825.0,363.0,22910.0,1.0,11773.0,1474.0,13067.0,11.0,7883.0,20.0,299.0,245.0,30.0,28.0,21502.0,1893.0,27119.0,310649.0,460.0,3779.0,1491.0,8882.0,79830.0,0.0,40719.0,1.0,10.0,3463.0,0.0,762.0,6771.0,105.0,4504.0,26166.0,1668.0,8597.0,3593.0,45034.0,6232.0,56.0,109129.0,20642.0,8912.0,63039.0,5566.0,38044.0,-87.0,2059.0,0.0,58.0,82198.0,19.0,15154.0,4572.0,0.0,0.0,30203.0,-139.0,8728.0,0.0,2111.0,,3327.0,3909.0,10823.0,25415.0,6842.0,733.0,10206.0,2520.0,962.0,14756.0,46786.0,42045.0,,3284.0,-108.0,24322.0,32596.0,449.0,42323.0,,-77.0,32572.0,0.0,79217.0,0.0,3393.0,0.0,0.0,54311.0,905.0,7892.0,387231.0,6034.0,0.0,61590.0,2571.0,5805.0,38.0,9292.0,44094.0,7677.0,7282.0,4214.0,-115.0,1049.0,10589.0,30.0,3152.0,-95.0,62.0,421.0,5688.0,13817.0,606.0,46073.0,34544.0,-130.0,-108.0,6284.0,27045.0,1275.0,70605.0,32.0,,8.0,,4145.0,1184.0,225.0,0.0,22116.0,8926.0,9785.0,-81.0,8666.0,-109.0,9998.0,121.0,514.0,11418.0,10282.0,9527.0,11612.0,-139.0,-38.0,3734.0,75719.0,6349.0,638.0
2022-03-15,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",563.0,dynamic,0.1388888888888889,2.0,347.0,0.0,392.0,494.0,241.0,6.0,0.0,327.0,0.0,169.0,16.0,0.0,142.0,140.0,486.0,0.0,156.0,40.0,553.0,115.0,9.0,-20.0,97.0,210.0,1163.0,0.0,0.0,-130.0,4.0,0.0,101.0,0.0,255.0,0.0,161.0,0.0,292.0,0.0,109.0,0.0,23.0,9.0,444.0,3.0,349.0,100294.0,0.0,2008.0,8.0,83.0,73.0,0.0,343.0,1.0,-2.0,42.0,0.0,1.0,103.0,222.0,1244.0,48.0,9.0,400.0,127.0,104.0,95.0,32.0,222.0,3660.0,113.0,295.0,253.0,9660.0,-86.0,1.0,0.0,0.0,108.0,4.0,52.0,26.0,0.0,0.0,77.0,-139.0,325.0,0.0,0.0,,5.0,245.0,54.0,51.0,478.0,2.0,489.0,8.0,0.0,60.0,540.0,415.0,,25.0,-113.0,56.0,109.0,0.0,85.0,,-81.0,157.0,0.0,163.0,0.0,5.0,0.0,0.0,368.0,0.0,283.0,100892.0,0.0,0.0,534.0,6.0,6.0,35.0,71.0,194.0,353.0,315.0,28.0,-127.0,15.0,347.0,21.0,5.0,-94.0,21.0,0.0,1099.0,31.0,0.0,480.0,415.0,-130.0,-121.0,5.0,32.0,1.0,136.0,1.0,,4.0,,31.0,0.0,0.0,0.0,281.0,386.0,129.0,-94.0,20.0,-125.0,362.0,0.0,0.0,146.0,194.0,112.0,101.0,-139.0,-21.0,1560.0,162.0,181.0,9.0
2022-03-15,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",548.0,dynamic,0.1388888888888889,542.0,22805.0,0.0,12310.0,21273.0,4617.0,132.0,0.0,8306.0,0.0,9605.0,1054.0,2.0,2952.0,4545.0,23044.0,601.0,3900.0,1605.0,5037.0,3588.0,15.0,-30.0,4104.0,4195.0,8478.0,0.0,0.0,-130.0,1045.0,281.0,3606.0,0.0,5709.0,687.0,3328.0,12.0,4682.0,0.0,123.0,1.0,27.0,9.0,4625.0,657.0,4498.0,63728.0,144.0,826.0,1032.0,5078.0,4164.0,1.0,17542.0,1.0,10.0,634.0,0.0,25.0,3800.0,15.0,796.0,4707.0,2266.0,4382.0,2198.0,8425.0,4653.0,52.0,4341.0,9260.0,1268.0,4356.0,3761.0,12290.0,-82.0,984.0,5.0,2.0,8627.0,22.0,2339.0,1312.0,0.0,0.0,3779.0,-139.0,3934.0,0.0,196.0,,644.0,1802.0,2040.0,10389.0,3020.0,366.0,4426.0,691.0,37.0,2010.0,13957.0,16888.0,,1525.0,-109.0,2554.0,11100.0,42.0,8055.0,,-70.0,4081.0,0.0,4019.0,0.0,907.0,0.0,3.0,17853.0,84.0,4804.0,39801.0,294.0,6.0,19020.0,1173.0,132.0,38.0,2273.0,6423.0,4300.0,4524.0,335.0,-114.0,138.0,3975.0,5.0,800.0,-91.0,29.0,394.0,1484.0,1434.0,91.0,13766.0,10532.0,-130.0,-109.0,556.0,7148.0,186.0,3846.0,21.0,,7.0,,312.0,113.0,11.0,0.0,3288.0,4451.0,4413.0,-83.0,829.0,-109.0,3533.0,73.0,359.0,3025.0,3829.0,2781.0,4557.0,-139.0,-30.0,433.0,3783.0,2449.0,30.0
2022-03-15,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",569.0,dynamic,0.1388888888888889,1377.0,2551.0,0.0,3232.0,2784.0,464.0,95.0,0.0,1173.0,0.0,4713.0,3037.0,0.0,1569.0,220.0,4918.0,154.0,599.0,16.0,805.0,1807.0,9.0,-21.0,1801.0,1030.0,2308.0,0.0,0.0,-130.0,69.0,103.0,852.0,0.0,1048.0,346.0,2211.0,2.0,970.0,5.0,105.0,15.0,30.0,0.0,576.0,64.0,484.0,91617.0,34.0,12586.0,556.0,623.0,1490.0,0.0,1677.0,1.0,-1.0,179.0,0.0,82.0,1248.0,2503.0,8902.0,4962.0,461.0,1512.0,315.0,5313.0,1870.0,45.0,372.0,11094.0,1142.0,423.0,666.0,50380.0,-88.0,402.0,0.0,0.0,1045.0,13.0,4745.0,652.0,0.0,0.0,6181.0,-139.0,1339.0,0.0,0.0,,320.0,425.0,1547.0,879.0,833.0,54.0,514.0,190.0,102.0,4606.0,6094.0,5091.0,,771.0,-105.0,5988.0,988.0,0.0,525.0,,-79.0,847.0,0.0,404.0,0.0,144.0,0.0,0.0,1522.0,3.0,781.0,73336.0,130.0,0.0,6011.0,205.0,119.0,35.0,1494.0,7856.0,1150.0,686.0,1100.0,-114.0,410.0,1236.0,0.0,537.0,-96.0,18.0,43.0,5431.0,3832.0,1.0,3909.0,1945.0,-130.0,-120.0,664.0,775.0,283.0,519.0,5.0,,13.0,,1195.0,559.0,0.0,0.0,1685.0,566.0,841.0,-85.0,2341.0,-111.0,390.0,15.0,2.0,2043.0,1715.0,49.0,1626.0,-139.0,-31.0,11761.0,756.0,1500.0,50.0
