begintime,sk_object,duration,integrity,M8071C10,M8071C0,M8071C1,M8071C2,M8071C3,M8071C4,M8071C5,M8071C6,M8071C7,M8071C8,M8071C9,M8071C11,M8071C24,M8071C25,M8071C26,M8071C27,M8071C28,M8071C29
2022-03-11,22465.0,1440.0,100.0,677.0,678.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22466.0,1440.0,100.0,368.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,368.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0
2022-03-11,22467.0,1296.0,90.0,3185.0,3200.0,0.0,0.0,1.0,2.0,4.0,8.0,24.0,0.0,3199.0,1.0,8866.0,8856.0,8820.0,0.0,0.0,0.0
2022-03-11,22468.0,1440.0,100.0,166.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22469.0,1440.0,100.0,1515.0,1516.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1516.0,1.0,12697.0,12688.0,12537.0,0.0,0.0,0.0
2022-03-11,22470.0,1440.0,100.0,313.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22471.0,1440.0,100.0,4689.0,4695.0,0.0,0.0,1.0,3.0,0.0,2.0,11.0,0.0,4694.0,2.0,18941.0,18938.0,18813.0,0.0,0.0,0.0
2022-03-11,22472.0,1440.0,100.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22473.0,1440.0,100.0,493.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22474.0,1440.0,100.0,474.0,476.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,476.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22475.0,1440.0,100.0,294.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22476.0,1440.0,100.0,702.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,3.0,149.0,149.0,149.0,0.0,0.0,0.0
2022-03-11,22477.0,1440.0,100.0,177.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22478.0,1440.0,100.0,565.0,569.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,568.0,2.0,3944.0,3944.0,3915.0,0.0,0.0,0.0
2022-03-11,22479.0,1440.0,100.0,347.0,348.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,348.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22480.0,1440.0,100.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22481.0,1440.0,100.0,377.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22482.0,1440.0,100.0,979.0,980.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,979.0,0.0,200.0,200.0,200.0,0.0,0.0,0.0
2022-03-11,22483.0,1440.0,100.0,1464.0,1467.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1467.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22484.0,1440.0,100.0,772.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,772.0,0.0,4103.0,4102.0,4098.0,0.0,0.0,0.0
2022-03-11,22485.0,1440.0,100.0,1783.0,1789.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22486.0,1440.0,100.0,1314.0,1322.0,0.0,0.0,2.0,3.0,0.0,3.0,4.0,0.0,1320.0,3.0,9687.0,9683.0,9644.0,0.0,0.0,0.0
2022-03-11,22487.0,1440.0,100.0,2606.0,2609.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2608.0,1.0,57.0,57.0,57.0,0.0,0.0,0.0
2022-03-11,22488.0,1440.0,100.0,275.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22489.0,1440.0,100.0,2042.0,2052.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,0.0,2052.0,5.0,6111.0,6111.0,6099.0,0.0,0.0,0.0
2022-03-11,22490.0,1440.0,100.0,578.0,585.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,585.0,6.0,4836.0,4833.0,4805.0,0.0,0.0,0.0
2022-03-11,22491.0,1440.0,100.0,1739.0,1748.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22492.0,1440.0,100.0,1051.0,1052.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1052.0,0.0,584.0,584.0,582.0,0.0,0.0,0.0
2022-03-11,22493.0,1440.0,100.0,3868.0,3878.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,3878.0,6.0,12476.0,12472.0,12417.0,0.0,0.0,0.0
2022-03-11,22494.0,1440.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22495.0,1440.0,100.0,631.0,634.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,634.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22496.0,1440.0,100.0,5623.0,5647.0,0.0,0.0,3.0,7.0,1.0,9.0,9.0,0.0,5644.0,13.0,22051.0,21565.0,21276.0,0.0,0.0,0.0
2022-03-11,22497.0,1440.0,100.0,1069.0,1073.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1073.0,2.0,1985.0,1985.0,1951.0,0.0,0.0,0.0
2022-03-11,22498.0,1440.0,100.0,233.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,234.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22499.0,1440.0,100.0,124.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,2.0,37.0,37.0,37.0,0.0,0.0,0.0
2022-03-11,22500.0,1440.0,100.0,1241.0,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.0,1.0,2281.0,2281.0,2271.0,0.0,0.0,0.0
2022-03-11,22501.0,1440.0,100.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22502.0,1440.0,100.0,732.0,734.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,734.0,1.0,3163.0,3162.0,3158.0,0.0,0.0,0.0
2022-03-11,22503.0,1440.0,100.0,487.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22504.0,1440.0,100.0,2323.0,2324.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2324.0,0.0,3281.0,3279.0,3278.0,0.0,0.0,0.0
2022-03-11,22505.0,1296.0,90.0,2196.0,2200.0,0.0,0.0,0.0,2.0,0.0,1.0,44.0,0.0,2200.0,1.0,18963.0,18914.0,18856.0,0.0,0.0,0.0
2022-03-11,22506.0,1440.0,100.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,22474.0,1440.0,100.0,513.0,514.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22507.0,1440.0,100.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,22508.0,1296.0,90.0,1058.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22429.0,1340.0,93.05555555555556,2039.0,2076.0,0.0,0.0,1.0,2.0,5.0,18.0,5.0,0.0,2075.0,11.0,612.0,607.0,607.0,0.0,0.0,0.0
2022-03-12,22430.0,1440.0,100.0,321.0,322.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22431.0,1440.0,100.0,460.0,477.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,477.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22432.0,1440.0,100.0,314.0,315.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22433.0,1440.0,100.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22434.0,1440.0,100.0,4336.0,4362.0,0.0,0.0,2.0,9.0,4.0,7.0,8.0,0.0,4360.0,11.0,6023.0,6014.0,5946.0,0.0,0.0,0.0
2022-03-12,22435.0,1440.0,100.0,665.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22436.0,1440.0,100.0,1506.0,1510.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1508.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0
2022-03-12,22437.0,1440.0,100.0,1268.0,1274.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1273.0,4.0,5214.0,5214.0,5206.0,0.0,0.0,0.0
2022-03-12,22438.0,1402.0,97.36111111111111,644.0,647.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,647.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0
2022-03-12,22439.0,1440.0,100.0,1967.0,1970.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1970.0,0.0,10004.0,10001.0,9965.0,0.0,0.0,0.0
2022-03-12,22440.0,1440.0,100.0,961.0,971.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,971.0,9.0,12809.0,12800.0,12773.0,0.0,0.0,0.0
2022-03-12,22441.0,1340.0,93.05555555555556,409.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,81.0,80.0,80.0,0.0,0.0,0.0
2022-03-12,22442.0,1340.0,93.05555555555556,1269.0,1271.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1271.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22443.0,1440.0,100.0,2265.0,2273.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,2273.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22444.0,1440.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22445.0,1440.0,100.0,384.0,385.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22446.0,1380.0,95.83333333333333,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22447.0,1440.0,100.0,2384.0,2404.0,0.0,0.0,1.0,15.0,1.0,1.0,15.0,0.0,2403.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22448.0,1440.0,100.0,171.0,175.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,175.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22449.0,1440.0,100.0,259.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22450.0,1440.0,100.0,91.0,101.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,101.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0
2022-03-12,22451.0,1402.0,97.36111111111111,596.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22452.0,1440.0,100.0,722.0,722.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,722.0,0.0,18690.0,18687.0,18670.0,0.0,0.0,0.0
2022-03-12,22453.0,1440.0,100.0,454.0,464.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,464.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22454.0,1440.0,100.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22455.0,1402.0,97.36111111111111,560.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22456.0,1440.0,100.0,1341.0,1425.0,0.0,0.0,0.0,24.0,4.0,4.0,2.0,0.0,1425.0,52.0,4002.0,3998.0,3993.0,0.0,0.0,0.0
2022-03-12,22416.0,1440.0,100.0,1642.0,1646.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1646.0,1.0,1466.0,1465.0,1465.0,0.0,0.0,0.0
2022-03-12,22417.0,1440.0,100.0,848.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,1.0,83.0,83.0,83.0,0.0,0.0,0.0
2022-03-12,22418.0,1440.0,100.0,2071.0,2074.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,2073.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22419.0,1380.0,95.83333333333333,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22420.0,1440.0,100.0,385.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22421.0,1440.0,100.0,297.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22422.0,1440.0,100.0,273.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22423.0,1440.0,100.0,2164.0,2176.0,0.0,0.0,0.0,9.0,0.0,1.0,15.0,0.0,2176.0,2.0,22419.0,22404.0,22352.0,0.0,0.0,0.0
2022-03-12,22424.0,1440.0,100.0,131.0,132.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22425.0,1440.0,100.0,174.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22426.0,1440.0,100.0,381.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,389.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22427.0,1440.0,100.0,861.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22428.0,1440.0,100.0,739.0,758.0,0.0,0.0,0.0,12.0,0.0,3.0,8.0,0.0,758.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22457.0,1440.0,100.0,818.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,0.0,729.0,729.0,728.0,0.0,0.0,0.0
2022-03-12,22458.0,1440.0,100.0,590.0,592.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,592.0,1.0,6389.0,6383.0,6375.0,0.0,0.0,0.0
2022-03-12,22459.0,1380.0,95.83333333333333,216.0,217.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22460.0,1440.0,100.0,312.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22461.0,1440.0,100.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22462.0,1440.0,100.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22463.0,1440.0,100.0,606.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22464.0,1402.0,97.36111111111111,888.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22465.0,1440.0,100.0,705.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,22466.0,1440.0,100.0,352.0,353.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,353.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0
