begintime,sk_object,1282438847,1282438848,1282438823,1282438822,1282454549,1282454554,duration
2022-03-01 10:00:00,7580335.0,7.0,7.0,4.0,20.0,0.0,0.0,PT3600S
2022-03-01 10:00:00,7580336.0,24.0,22.0,25.0,66.0,0.0,0.0,PT3600S
2022-03-01 11:00:00,7580335.0,7.0,6.0,4.0,20.0,0.0,0.0,PT3600S
2022-03-01 11:00:00,7580336.0,29.0,21.0,25.0,71.0,0.0,0.0,PT3600S
2022-03-01 12:00:00,7580335.0,7.0,6.0,4.0,21.0,0.0,0.0,PT3600S
2022-03-01 12:00:00,7580336.0,29.0,22.0,29.0,76.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7580335.0,7.0,6.0,4.0,21.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7580336.0,25.0,22.0,23.0,66.0,0.0,0.0,PT3600S
2022-03-01 14:00:00,7580335.0,7.0,7.0,4.0,23.0,0.0,0.0,PT3600S
2022-03-01 14:00:00,7580336.0,28.0,22.0,28.0,74.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7580335.0,7.0,6.0,4.0,20.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7580336.0,28.0,22.0,24.0,74.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7580335.0,7.0,6.0,5.0,24.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7580336.0,32.0,23.0,27.0,82.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,7580335.0,6.0,6.0,4.0,21.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,7580336.0,28.0,22.0,23.0,65.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7580335.0,7.0,6.0,4.0,21.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7580336.0,29.0,22.0,27.0,84.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7580335.0,6.0,6.0,4.0,21.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7580336.0,25.0,22.0,26.0,69.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7580335.0,7.0,6.0,4.0,21.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7580336.0,25.0,22.0,28.0,77.0,0.0,0.0,PT3600S
2022-03-01 21:00:00,7580335.0,6.0,6.0,4.0,21.0,0.0,0.0,PT3600S
2022-03-01 21:00:00,7580336.0,25.0,22.0,27.0,72.0,0.0,0.0,PT3600S
2022-03-01 22:00:00,7580335.0,6.0,6.0,4.0,21.0,0.0,0.0,PT3600S
2022-03-01 22:00:00,7580336.0,25.0,22.0,23.0,70.0,0.0,0.0,PT3600S
2022-03-01 23:00:00,7580335.0,7.0,6.0,5.0,21.0,0.0,0.0,PT3600S
2022-03-01 23:00:00,7580336.0,25.0,22.0,19.0,66.0,0.0,0.0,PT3600S
2022-03-02 00:00:00,7580335.0,7.0,6.0,4.0,21.0,0.0,0.0,PT3600S
2022-03-02 00:00:00,7580336.0,25.0,22.0,17.0,59.0,0.0,0.0,PT3600S
2022-03-02 01:00:00,7580335.0,7.0,6.0,3.0,23.0,0.0,0.0,PT3600S
2022-03-02 01:00:00,7580336.0,24.0,22.0,15.0,58.0,0.0,0.0,PT3600S
2022-03-02 02:00:00,7580335.0,6.0,6.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-02 02:00:00,7580336.0,24.0,22.0,14.0,59.0,0.0,0.0,PT3600S
2022-03-02 03:00:00,7580335.0,7.0,6.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-02 03:00:00,7580336.0,29.0,21.0,22.0,98.0,0.0,0.0,PT3600S
2022-03-02 04:00:00,7580335.0,7.0,6.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-02 04:00:00,7580336.0,25.0,22.0,19.0,84.0,0.0,0.0,PT3600S
2022-03-02 05:00:00,7580335.0,9.0,7.0,5.0,56.0,0.0,0.0,PT3600S
2022-03-02 05:00:00,7580336.0,28.0,22.0,23.0,91.0,0.0,0.0,PT3600S
2022-03-02 06:00:00,7580335.0,8.0,7.0,4.0,26.0,0.0,0.0,PT3600S
2022-03-02 06:00:00,7580336.0,30.0,22.0,18.0,97.0,0.0,0.0,PT3600S
2022-03-02 07:00:00,7580335.0,7.0,7.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-02 07:00:00,7580336.0,29.0,22.0,27.0,83.0,0.0,0.0,PT3600S
2022-03-02 08:00:00,7580335.0,7.0,7.0,3.0,34.0,0.0,0.0,PT3600S
2022-03-02 08:00:00,7580336.0,25.0,21.0,21.0,61.0,0.0,0.0,PT3600S
2022-03-02 09:00:00,7580335.0,7.0,7.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-02 09:00:00,7580336.0,25.0,22.0,23.0,64.0,0.0,0.0,PT3600S
2022-03-02 11:00:00,7580335.0,7.0,6.0,4.0,39.0,0.0,0.0,PT3600S
2022-03-02 11:00:00,7580336.0,24.0,22.0,25.0,69.0,0.0,0.0,PT3600S
2022-03-02 14:00:00,7580335.0,7.0,6.0,3.0,25.0,0.0,0.0,PT3600S
2022-03-02 14:00:00,7580336.0,25.0,22.0,22.0,64.0,0.0,0.0,PT3600S
2022-03-02 16:00:00,7580335.0,7.0,6.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-02 16:00:00,7580336.0,24.0,22.0,20.0,63.0,0.0,0.0,PT3600S
2022-03-03 03:00:00,7580335.0,7.0,6.0,3.0,19.0,0.0,0.0,PT3600S
2022-03-03 03:00:00,7580336.0,29.0,21.0,18.0,96.0,1.0,0.0,PT3600S
2022-03-02 10:00:00,7580335.0,7.0,7.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-02 10:00:00,7580336.0,25.0,22.0,25.0,72.0,0.0,0.0,PT3600S
2022-03-02 12:00:00,7580335.0,7.0,6.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-02 12:00:00,7580336.0,28.0,22.0,22.0,63.0,0.0,0.0,PT3600S
2022-03-02 13:00:00,7580335.0,7.0,6.0,3.0,23.0,0.0,0.0,PT3600S
2022-03-02 13:00:00,7580336.0,25.0,22.0,20.0,63.0,0.0,0.0,PT3600S
2022-03-02 15:00:00,7580335.0,7.0,6.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-02 15:00:00,7580336.0,29.0,21.0,23.0,76.0,0.0,0.0,PT3600S
2022-03-02 17:00:00,7580335.0,7.0,6.0,3.0,22.0,0.0,0.0,PT3600S
2022-03-02 17:00:00,7580336.0,25.0,22.0,21.0,64.0,0.0,0.0,PT3600S
2022-03-02 18:00:00,7580335.0,7.0,6.0,3.0,26.0,0.0,0.0,PT3600S
2022-03-02 18:00:00,7580336.0,25.0,22.0,21.0,63.0,0.0,0.0,PT3600S
2022-03-02 19:00:00,7580335.0,7.0,6.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-02 19:00:00,7580336.0,25.0,22.0,23.0,70.0,0.0,0.0,PT3600S
2022-03-02 20:00:00,7580335.0,7.0,6.0,3.0,23.0,0.0,0.0,PT3600S
2022-03-02 20:00:00,7580336.0,25.0,22.0,25.0,68.0,0.0,0.0,PT3600S
2022-03-02 21:00:00,7580335.0,7.0,6.0,4.0,21.0,0.0,0.0,PT3600S
2022-03-02 21:00:00,7580336.0,25.0,22.0,26.0,68.0,0.0,0.0,PT3600S
2022-03-02 22:00:00,7580335.0,7.0,6.0,3.0,22.0,0.0,0.0,PT3600S
2022-03-02 22:00:00,7580336.0,25.0,22.0,21.0,79.0,0.0,0.0,PT3600S
2022-03-02 23:00:00,7580335.0,7.0,6.0,3.0,23.0,0.0,0.0,PT3600S
2022-03-02 23:00:00,7580336.0,25.0,22.0,16.0,58.0,0.0,0.0,PT3600S
2022-03-03 00:00:00,7580335.0,6.0,6.0,3.0,19.0,0.0,0.0,PT3600S
2022-03-03 00:00:00,7580336.0,25.0,22.0,15.0,54.0,0.0,0.0,PT3600S
2022-03-03 01:00:00,7580335.0,7.0,6.0,3.0,30.0,0.0,0.0,PT3600S
2022-03-03 01:00:00,7580336.0,24.0,21.0,12.0,52.0,0.0,0.0,PT3600S
2022-03-03 02:00:00,7580335.0,6.0,6.0,3.0,19.0,0.0,0.0,PT3600S
2022-03-03 02:00:00,7580336.0,24.0,21.0,11.0,54.0,0.0,0.0,PT3600S
2022-03-03 04:00:00,7580335.0,6.0,6.0,3.0,19.0,0.0,0.0,PT3600S
2022-03-03 04:00:00,7580336.0,25.0,21.0,14.0,87.0,0.0,0.0,PT3600S
2022-03-03 05:00:00,7580335.0,8.0,6.0,5.0,46.0,0.0,0.0,PT3600S
2022-03-03 05:00:00,7580336.0,28.0,22.0,16.0,89.0,0.0,0.0,PT3600S
2022-03-03 06:00:00,7580335.0,7.0,6.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-03 06:00:00,7580336.0,30.0,22.0,18.0,94.0,0.0,0.0,PT3600S
2022-03-03 07:00:00,7580335.0,7.0,7.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-03 07:00:00,7580336.0,28.0,22.0,20.0,80.0,0.0,0.0,PT3600S
2022-03-03 08:00:00,7580335.0,7.0,7.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-03 08:00:00,7580336.0,25.0,22.0,20.0,60.0,0.0,0.0,PT3600S
2022-03-03 09:00:00,7580335.0,7.0,6.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-03 09:00:00,7580336.0,29.0,22.0,23.0,92.0,0.0,0.0,PT3600S
2022-03-03 10:00:00,7580335.0,7.0,6.0,4.0,24.0,0.0,0.0,PT3600S
2022-03-03 10:00:00,7580336.0,28.0,23.0,23.0,67.0,0.0,0.0,PT3600S
2022-03-03 11:00:00,7580335.0,7.0,6.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-03 11:00:00,7580336.0,31.0,22.0,31.0,88.0,0.0,0.0,PT3600S
2022-03-03 12:00:00,7580335.0,7.0,6.0,4.0,29.0,0.0,0.0,PT3600S
2022-03-03 12:00:00,7580336.0,32.0,22.0,27.0,99.0,1.0,0.0,PT3600S
2022-03-03 13:00:00,7580335.0,7.0,6.0,3.0,25.0,0.0,0.0,PT3600S
2022-03-03 13:00:00,7580336.0,30.0,22.0,28.0,88.0,0.0,0.0,PT3600S
2022-03-03 14:00:00,7580335.0,7.0,6.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-03 14:00:00,7580336.0,25.0,22.0,20.0,62.0,0.0,0.0,PT3600S
2022-03-03 15:00:00,7580335.0,7.0,6.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-03 15:00:00,7580336.0,25.0,22.0,22.0,61.0,0.0,0.0,PT3600S
2022-03-03 16:00:00,7580335.0,7.0,6.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-03 16:00:00,7580336.0,25.0,22.0,20.0,63.0,0.0,0.0,PT3600S
2022-03-03 17:00:00,7580335.0,7.0,6.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-03 17:00:00,7580336.0,25.0,22.0,20.0,66.0,0.0,0.0,PT3600S
2022-03-03 18:00:00,7580335.0,7.0,6.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-03 18:00:00,7580336.0,25.0,22.0,22.0,76.0,0.0,0.0,PT3600S
2022-03-03 19:00:00,7580335.0,7.0,6.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-03 19:00:00,7580336.0,25.0,22.0,23.0,62.0,0.0,0.0,PT3600S
2022-03-03 20:00:00,7580335.0,7.0,6.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-03 20:00:00,7580336.0,25.0,22.0,25.0,69.0,0.0,0.0,PT3600S
2022-03-03 21:00:00,7580335.0,7.0,6.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-03 21:00:00,7580336.0,25.0,22.0,25.0,66.0,0.0,0.0,PT3600S
2022-03-03 22:00:00,7580335.0,6.0,6.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-03 22:00:00,7580336.0,25.0,22.0,20.0,63.0,0.0,0.0,PT3600S
2022-03-03 23:00:00,7580335.0,7.0,6.0,4.0,20.0,0.0,0.0,PT3600S
2022-03-03 23:00:00,7580336.0,25.0,22.0,17.0,64.0,0.0,0.0,PT3600S
2022-03-06 02:00:00,7580335.0,7.0,6.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-06 02:00:00,7580336.0,25.0,22.0,12.0,54.0,0.0,0.0,PT3600S
2022-03-06 03:00:00,7580335.0,7.0,6.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-06 03:00:00,7580336.0,31.0,22.0,18.0,94.0,0.0,0.0,PT3600S
2022-03-06 04:00:00,7580335.0,6.0,6.0,3.0,23.0,0.0,0.0,PT3600S
2022-03-06 04:00:00,7580336.0,26.0,23.0,14.0,80.0,0.0,0.0,PT3600S
2022-03-06 05:00:00,7580335.0,8.0,6.0,5.0,50.0,0.0,0.0,PT3600S
2022-03-06 05:00:00,7580336.0,29.0,23.0,15.0,79.0,0.0,0.0,PT3600S
2022-03-06 06:00:00,7580335.0,7.0,6.0,3.0,22.0,0.0,0.0,PT3600S
2022-03-06 06:00:00,7580336.0,31.0,23.0,17.0,93.0,0.0,0.0,PT3600S
2022-03-06 07:00:00,7580335.0,7.0,6.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-06 07:00:00,7580336.0,30.0,23.0,20.0,66.0,0.0,0.0,PT3600S
2022-03-06 08:00:00,7580335.0,7.0,6.0,3.0,22.0,0.0,0.0,PT3600S
2022-03-06 08:00:00,7580336.0,26.0,23.0,19.0,60.0,0.0,0.0,PT3600S
2022-03-06 09:00:00,7580335.0,7.0,7.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-06 09:00:00,7580336.0,26.0,23.0,20.0,64.0,0.0,0.0,PT3600S
2022-03-06 10:00:00,7580335.0,7.0,7.0,3.0,22.0,0.0,0.0,PT3600S
2022-03-06 10:00:00,7580336.0,25.0,23.0,21.0,62.0,0.0,0.0,PT3600S
2022-03-06 11:00:00,7580335.0,7.0,7.0,3.0,23.0,0.0,0.0,PT3600S
2022-03-06 11:00:00,7580336.0,26.0,23.0,20.0,63.0,0.0,0.0,PT3600S
2022-03-06 12:00:00,7580335.0,8.0,6.0,4.0,27.0,0.0,0.0,PT3600S
2022-03-06 12:00:00,7580336.0,26.0,23.0,20.0,64.0,0.0,0.0,PT3600S
2022-03-06 13:00:00,7580335.0,7.0,6.0,3.0,21.0,0.0,0.0,PT3600S
2022-03-06 13:00:00,7580336.0,26.0,23.0,20.0,60.0,0.0,0.0,PT3600S
2022-03-06 14:00:00,7580335.0,7.0,7.0,4.0,22.0,0.0,0.0,PT3600S
2022-03-06 14:00:00,7580336.0,26.0,23.0,20.0,62.0,0.0,0.0,PT3600S
2022-03-06 15:00:00,7580335.0,7.0,6.0,3.0,24.0,0.0,0.0,PT3600S
2022-03-06 15:00:00,7580336.0,26.0,23.0,20.0,60.0,0.0,0.0,PT3600S
2022-03-06 16:00:00,7580335.0,7.0,6.0,4.0,21.0,0.0,0.0,PT3600S
2022-03-06 16:00:00,7580336.0,26.0,23.0,22.0,61.0,0.0,0.0,PT3600S
2022-03-06 17:00:00,7580335.0,7.0,6.0,4.0,22.0,0.0,0.0,PT3600S
2022-03-06 17:00:00,7580336.0,25.0,23.0,21.0,61.0,0.0,0.0,PT3600S
2022-03-06 18:00:00,7580335.0,7.0,6.0,4.0,22.0,0.0,0.0,PT3600S
2022-03-06 18:00:00,7580336.0,26.0,23.0,25.0,69.0,0.0,0.0,PT3600S
2022-03-06 19:00:00,7580335.0,7.0,6.0,4.0,22.0,0.0,0.0,PT3600S
2022-03-06 19:00:00,7580336.0,26.0,23.0,25.0,68.0,0.0,0.0,PT3600S
2022-03-06 20:00:00,7580335.0,7.0,6.0,4.0,22.0,0.0,0.0,PT3600S
2022-03-06 20:00:00,7580336.0,30.0,23.0,31.0,78.0,0.0,0.0,PT3600S
2022-03-06 21:00:00,7580335.0,7.0,6.0,4.0,23.0,0.0,0.0,PT3600S
2022-03-06 21:00:00,7580336.0,26.0,23.0,26.0,66.0,0.0,0.0,PT3600S
2022-03-06 22:00:00,7580335.0,7.0,6.0,4.0,21.0,0.0,0.0,PT3600S
2022-03-06 22:00:00,7580336.0,30.0,23.0,25.0,73.0,0.0,0.0,PT3600S
2022-03-06 23:00:00,7580335.0,7.0,6.0,5.0,30.0,0.0,0.0,PT3600S
2022-03-06 23:00:00,7580336.0,26.0,23.0,18.0,60.0,0.0,0.0,PT3600S
2022-03-07 00:00:00,7580335.0,7.0,6.0,3.0,32.0,0.0,0.0,PT3600S
2022-03-07 00:00:00,7580336.0,27.0,23.0,15.0,58.0,0.0,0.0,PT3600S
2022-03-07 01:00:00,7580335.0,7.0,6.0,3.0,24.0,0.0,0.0,PT3600S
2022-03-07 01:00:00,7580336.0,25.0,23.0,12.0,54.0,0.0,0.0,PT3600S
2022-03-07 02:00:00,7580335.0,7.0,6.0,3.0,25.0,0.0,0.0,PT3600S
2022-03-07 02:00:00,7580336.0,25.0,23.0,12.0,53.0,0.0,0.0,PT3600S
2022-03-07 03:00:00,7580335.0,7.0,6.0,3.0,28.0,0.0,0.0,PT3600S
2022-03-07 03:00:00,7580336.0,31.0,23.0,18.0,96.0,1.0,0.0,PT3600S
2022-03-07 04:00:00,7580335.0,7.0,6.0,3.0,31.0,0.0,0.0,PT3600S
2022-03-07 04:00:00,7580336.0,27.0,22.0,14.0,83.0,0.0,0.0,PT3600S
2022-03-07 05:00:00,7580335.0,8.0,7.0,5.0,54.0,0.0,0.0,PT3600S
2022-03-07 05:00:00,7580336.0,28.0,22.0,15.0,88.0,0.0,0.0,PT3600S
2022-03-07 06:00:00,7580335.0,7.0,6.0,3.0,24.0,0.0,0.0,PT3600S
2022-03-07 06:00:00,7580336.0,31.0,23.0,19.0,95.0,0.0,0.0,PT3600S
2022-03-07 07:00:00,7580335.0,7.0,7.0,3.0,25.0,0.0,0.0,PT3600S
2022-03-07 07:00:00,7580336.0,29.0,23.0,22.0,81.0,0.0,0.0,PT3600S
2022-03-07 09:00:00,7580335.0,7.0,7.0,3.0,26.0,0.0,0.0,PT3600S
2022-03-07 09:00:00,7580336.0,26.0,22.0,22.0,62.0,0.0,0.0,PT3600S
2022-03-07 10:00:00,7580335.0,8.0,6.0,4.0,31.0,0.0,0.0,PT3600S
2022-03-07 10:00:00,7580336.0,30.0,22.0,26.0,72.0,0.0,0.0,PT3600S
2022-03-07 11:00:00,7580335.0,7.0,6.0,4.0,24.0,0.0,0.0,PT3600S
2022-03-07 11:00:00,7580336.0,26.0,22.0,23.0,62.0,0.0,0.0,PT3600S
2022-03-07 12:00:00,7580335.0,7.0,6.0,4.0,25.0,0.0,0.0,PT3600S
2022-03-07 12:00:00,7580336.0,26.0,22.0,21.0,65.0,0.0,0.0,PT3600S
2022-03-07 13:00:00,7580335.0,7.0,6.0,4.0,25.0,0.0,0.0,PT3600S
2022-03-07 13:00:00,7580336.0,26.0,22.0,22.0,64.0,0.0,0.0,PT3600S
2022-03-07 14:00:00,7580335.0,7.0,7.0,4.0,26.0,0.0,0.0,PT3600S
2022-03-07 14:00:00,7580336.0,29.0,22.0,26.0,74.0,0.0,0.0,PT3600S
2022-03-07 15:00:00,7580335.0,7.0,7.0,4.0,28.0,0.0,0.0,PT3600S
2022-03-07 15:00:00,7580336.0,29.0,22.0,30.0,80.0,0.0,0.0,PT3600S
2022-03-07 16:00:00,7580335.0,7.0,7.0,4.0,24.0,0.0,0.0,PT3600S
2022-03-07 16:00:00,7580336.0,25.0,22.0,26.0,74.0,0.0,0.0,PT3600S
2022-03-07 17:00:00,7580335.0,7.0,7.0,4.0,24.0,0.0,0.0,PT3600S
2022-03-07 17:00:00,7580336.0,25.0,22.0,22.0,65.0,0.0,0.0,PT3600S
2022-03-07 18:00:00,7580335.0,7.0,7.0,4.0,25.0,0.0,0.0,PT3600S
2022-03-07 18:00:00,7580336.0,25.0,22.0,23.0,62.0,0.0,0.0,PT3600S
2022-03-07 19:00:00,7580335.0,7.0,7.0,4.0,25.0,0.0,0.0,PT3600S
2022-03-07 19:00:00,7580336.0,25.0,22.0,25.0,64.0,0.0,0.0,PT3600S
2022-03-07 20:00:00,7580335.0,7.0,7.0,4.0,26.0,0.0,0.0,PT3600S
2022-03-07 20:00:00,7580336.0,25.0,22.0,27.0,65.0,0.0,0.0,PT3600S
2022-03-07 21:00:00,7580335.0,7.0,7.0,4.0,27.0,0.0,0.0,PT3600S
2022-03-07 21:00:00,7580336.0,25.0,22.0,25.0,67.0,0.0,0.0,PT3600S
2022-03-07 22:00:00,7580335.0,7.0,7.0,4.0,24.0,0.0,0.0,PT3600S
2022-03-07 22:00:00,7580336.0,25.0,22.0,22.0,68.0,0.0,0.0,PT3600S
2022-03-07 23:00:00,7580335.0,7.0,6.0,4.0,27.0,0.0,0.0,PT3600S
2022-03-07 23:00:00,7580336.0,25.0,22.0,18.0,63.0,0.0,0.0,PT3600S
2022-03-09 23:00:00,7580335.0,7.0,6.0,5.0,32.0,0.0,0.0,PT3600S
2022-03-09 23:00:00,7580336.0,25.0,22.0,17.0,59.0,0.0,0.0,PT3600S
2022-03-10 00:00:00,7580335.0,6.0,6.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-10 00:00:00,7580336.0,29.0,23.0,24.0,72.0,0.0,0.0,PT3600S
2022-03-10 01:00:00,7580335.0,7.0,6.0,3.0,23.0,0.0,0.0,PT3600S
2022-03-10 01:00:00,7580336.0,29.0,22.0,16.0,68.0,0.0,0.0,PT3600S
2022-03-10 03:00:00,7580335.0,6.0,6.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-10 03:00:00,7580336.0,31.0,22.0,18.0,96.0,1.0,0.0,PT3600S
2022-03-10 04:00:00,7580335.0,7.0,6.0,3.0,19.0,0.0,0.0,PT3600S
2022-03-10 04:00:00,7580336.0,27.0,22.0,14.0,84.0,0.0,0.0,PT3600S
2022-03-10 05:00:00,7580335.0,8.0,6.0,5.0,48.0,0.0,0.0,PT3600S
2022-03-10 05:00:00,7580336.0,28.0,22.0,15.0,90.0,0.0,0.0,PT3600S
2022-03-10 06:00:00,7580335.0,7.0,7.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-10 06:00:00,7580336.0,30.0,22.0,17.0,94.0,0.0,0.0,PT3600S
2022-03-10 07:00:00,7580335.0,7.0,6.0,3.0,22.0,0.0,0.0,PT3600S
2022-03-10 07:00:00,7580336.0,28.0,22.0,23.0,67.0,0.0,0.0,PT3600S
2022-03-10 09:00:00,7580335.0,7.0,7.0,3.0,23.0,0.0,0.0,PT3600S
2022-03-10 09:00:00,7580336.0,26.0,22.0,21.0,62.0,0.0,0.0,PT3600S
2022-03-10 11:00:00,7580335.0,7.0,7.0,3.0,22.0,0.0,0.0,PT3600S
2022-03-10 11:00:00,7580336.0,25.0,22.0,20.0,62.0,0.0,0.0,PT3600S
2022-03-10 12:00:00,7580335.0,7.0,7.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-10 12:00:00,7580336.0,28.0,22.0,25.0,72.0,0.0,0.0,PT3600S
2022-03-10 13:00:00,7580335.0,7.0,6.0,4.0,25.0,0.0,0.0,PT3600S
2022-03-10 13:00:00,7580336.0,28.0,22.0,21.0,67.0,0.0,0.0,PT3600S
2022-03-10 14:00:00,7580335.0,6.0,6.0,4.0,19.0,0.0,0.0,PT3600S
2022-03-10 14:00:00,7580336.0,28.0,22.0,19.0,63.0,0.0,0.0,PT3600S
2022-03-10 15:00:00,7580335.0,7.0,6.0,4.0,20.0,0.0,0.0,PT3600S
2022-03-10 15:00:00,7580336.0,25.0,22.0,21.0,63.0,0.0,0.0,PT3600S
2022-03-10 16:00:00,7580335.0,7.0,6.0,4.0,22.0,0.0,0.0,PT3600S
2022-03-10 16:00:00,7580336.0,25.0,22.0,22.0,72.0,0.0,0.0,PT3600S
2022-03-10 17:00:00,7580335.0,6.0,6.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-10 17:00:00,7580336.0,26.0,22.0,25.0,66.0,0.0,0.0,PT3600S
2022-03-10 18:00:00,7580335.0,6.0,6.0,4.0,19.0,0.0,0.0,PT3600S
2022-03-10 18:00:00,7580336.0,25.0,22.0,21.0,62.0,0.0,0.0,PT3600S
2022-03-10 19:00:00,7580335.0,6.0,6.0,4.0,21.0,0.0,0.0,PT3600S
2022-03-10 19:00:00,7580336.0,26.0,22.0,24.0,67.0,0.0,0.0,PT3600S
2022-03-10 20:00:00,7580335.0,6.0,6.0,4.0,20.0,0.0,0.0,PT3600S
2022-03-10 20:00:00,7580336.0,26.0,22.0,25.0,72.0,0.0,0.0,PT3600S
2022-03-10 21:00:00,7580335.0,7.0,6.0,3.0,19.0,0.0,0.0,PT3600S
2022-03-10 21:00:00,7580336.0,25.0,22.0,25.0,71.0,0.0,0.0,PT3600S
2022-03-10 22:00:00,7580335.0,6.0,6.0,4.0,20.0,0.0,0.0,PT3600S
2022-03-10 22:00:00,7580336.0,26.0,22.0,21.0,67.0,0.0,0.0,PT3600S
2022-03-10 23:00:00,7580335.0,7.0,6.0,5.0,37.0,0.0,0.0,PT3600S
2022-03-10 23:00:00,7580336.0,29.0,23.0,17.0,63.0,0.0,0.0,PT3600S
2022-03-11 00:00:00,7580335.0,7.0,6.0,4.0,22.0,0.0,0.0,PT3600S
2022-03-11 00:00:00,7580336.0,29.0,22.0,15.0,57.0,0.0,0.0,PT3600S
2022-03-11 01:00:00,7580335.0,7.0,6.0,3.0,24.0,0.0,0.0,PT3600S
2022-03-11 01:00:00,7580336.0,25.0,22.0,12.0,54.0,0.0,0.0,PT3600S
2022-03-11 02:00:00,7580335.0,7.0,6.0,3.0,20.0,0.0,0.0,PT3600S
2022-03-11 02:00:00,7580336.0,25.0,22.0,12.0,53.0,0.0,0.0,PT3600S
