begintime,sk_object,duration,integrity,M51321C0,M51321C1,M51321C2,M51321C3,M51321C4,M51321C5,M51321C6,M51321C7,M51321C8,M51321C9,M51321C10,M51321C11,M51321C12,M51321C13,M51321C14
2022-03-11,245.0,13.0,0.9027777777777778,5183580054.0,5420848.0,974018181.0,3903219.0,0.0,0.0,0.0,666.0,51762.0,0.0,0.0,666.0,51762.0,0.0,0.0
2022-03-19,86681.0,4.0,0.2777777777777778,225347.0,3129.0,1276773.0,986.0,0.0,0.0,0.0,114.0,8844.0,0.0,0.0,114.0,8844.0,0.0,0.0
2022-03-19,86684.0,4.0,0.2777777777777778,1269378.0,13955.0,642316.0,8058.0,0.0,0.0,0.0,114.0,8890.0,0.0,0.0,114.0,8890.0,0.0,0.0
2022-03-15,259.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,248.0,6.0,0.4166666666666667,117575793.0,94402.0,6210728.0,44057.0,0.0,0.0,0.0,292.0,22716.0,0.0,0.0,292.0,22716.0,0.0,0.0
2022-03-11,259.0,13.0,0.9027777777777778,17149400.0,186884.0,12381232.0,144079.0,0.0,0.0,0.0,669.0,52048.0,0.0,0.0,669.0,52048.0,0.0,0.0
2022-03-18,262.0,60.0,4.166666666666667,217928.0,2853.0,4452.0,106.0,0.0,0.0,0.0,2747.0,213688.0,0.0,0.0,2747.0,213688.0,0.0,0.0
2022-03-19,259.0,16.0,1.1111111111111112,9025192.0,100148.0,5795500.0,63321.0,0.0,0.0,0.0,435.0,33880.0,0.0,0.0,435.0,33880.0,0.0,0.0
2022-03-19,245.0,16.0,1.1111111111111112,1808419705.0,1541005.0,231238578.0,976528.0,0.0,0.0,0.0,434.0,33754.0,0.0,0.0,434.0,33754.0,0.0,0.0
2022-03-12,259.0,10.0,0.6944444444444444,4420464.0,50211.0,3277760.0,33152.0,0.0,0.0,0.0,276.0,21436.0,0.0,0.0,276.0,21436.0,0.0,0.0
2022-03-17,256.0,7.0,0.4861111111111111,887568.0,15297.0,33460560.0,23307.0,0.0,0.0,0.0,144.0,11198.0,0.0,0.0,144.0,11198.0,0.0,0.0
2022-03-17,255.0,7.0,0.4861111111111111,64593205.0,63173.0,10111807.0,43943.0,0.0,0.0,0.0,143.0,11118.0,0.0,0.0,143.0,11118.0,0.0,0.0
2022-03-19,247.0,16.0,1.1111111111111112,1971144.0,33369.0,68316196.0,47599.0,0.0,1.0,1.0,435.0,33834.0,0.0,0.0,435.0,33834.0,0.0,0.0
2022-03-17,249.0,5.0,0.3472222222222222,2295022.0,39687.0,81819395.0,55287.0,0.0,1.0,1.0,269.0,20922.0,0.0,0.0,269.0,20922.0,0.0,0.0
2022-03-15,247.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,86679.0,4.0,0.2777777777777778,213791292.0,176404.0,29941863.0,108123.0,0.0,0.0,0.0,112.0,8730.0,0.0,0.0,112.0,8730.0,0.0,0.0
2022-03-17,246.0,6.0,0.4166666666666667,1548631.0,26378.0,55378098.0,38519.0,0.0,0.0,0.0,291.0,22636.0,0.0,0.0,291.0,22636.0,0.0,0.0
2022-03-11,247.0,13.0,0.9027777777777778,1149435.0,15564.0,2055860.0,1940.0,0.0,2.0,2.0,667.0,51888.0,0.0,0.0,667.0,51888.0,0.0,0.0
2022-03-17,254.0,6.0,0.4166666666666667,4028573.0,4685.0,931987.0,4529.0,0.0,0.0,0.0,93.0,7256.0,0.0,0.0,93.0,7256.0,0.0,0.0
2022-03-17,253.0,6.0,0.4166666666666667,115786.0,1587.0,1546.0,20.0,0.0,0.0,0.0,84.0,6536.0,0.0,0.0,84.0,6536.0,0.0,0.0
2022-03-17,244.0,6.0,0.4166666666666667,640532.0,7247.0,322356.0,4120.0,0.0,0.0,0.0,292.0,22716.0,0.0,0.0,292.0,22716.0,0.0,0.0
2022-03-17,261.0,6.0,0.4166666666666667,210987.0,2801.0,870973.0,774.0,0.0,0.0,0.0,109.0,8490.0,0.0,0.0,109.0,8490.0,0.0,0.0
2022-03-15,245.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,263.0,6.0,0.4166666666666667,2320006.0,27723.0,2342080.0,21597.0,0.0,0.0,0.0,286.0,22282.0,0.0,0.0,286.0,22282.0,0.0,0.0
2022-03-17,250.0,6.0,0.4166666666666667,401821.0,1475.0,398148.0,1491.0,0.0,0.0,0.0,109.0,8490.0,0.0,0.0,109.0,8490.0,0.0,0.0
2022-03-17,265.0,7.0,0.4861111111111111,1502330.0,18434.0,1632600.0,14883.0,0.0,0.0,0.0,146.0,11358.0,0.0,0.0,146.0,11358.0,0.0,0.0
2022-03-17,257.0,6.0,0.4166666666666667,143166.0,1963.0,2230.0,29.0,0.0,0.0,0.0,94.0,7336.0,0.0,0.0,94.0,7336.0,0.0,0.0
