begintime,sk_object,duration,integrity,M51326C0,M51326C1,M51326C2,M51326C3
2022-03-11 06:00:00,15645.0,60.0,100.0,95597.0,6635492.0,53050.0,2652892.0
2022-03-11 04:00:00,15637.0,60.0,100.0,146066.0,9485948.0,96965.0,7668748.0
2022-03-11 03:00:00,15631.0,60.0,100.0,228061.0,15445124.0,133926.0,7907396.0
2022-03-11 01:00:00,15638.0,60.0,100.0,194211.0,13681752.0,103673.0,4378080.0
2022-03-11 11:00:00,15634.0,60.0,100.0,650701.0,47708632.0,426739.0,31507192.0
2022-03-11 00:00:00,15638.0,60.0,100.0,253774.0,17948400.0,135308.0,5817656.0
2022-03-11 01:00:00,15643.0,60.0,100.0,169740.0,12182332.0,86086.0,2658684.0
2022-03-11 11:00:00,15627.0,60.0,100.0,681250.0,47528220.0,439144.0,31318304.0
2022-03-11 08:00:00,15639.0,60.0,100.0,446072.0,33054964.0,334358.0,28241948.0
2022-03-11 05:00:00,15635.0,60.0,100.0,213925.0,14380248.0,156918.0,13218336.0
2022-03-11 01:00:00,15629.0,60.0,100.0,184824.0,12327496.0,129278.0,10122684.0
2022-03-11 09:00:00,15634.0,60.0,100.0,797295.0,59486040.0,528352.0,40541000.0
2022-03-11 02:00:00,15635.0,60.0,100.0,213253.0,14367036.0,157218.0,13413316.0
2022-03-11 09:00:00,15643.0,60.0,100.0,370564.0,26529876.0,189008.0,6020376.0
2022-03-11 06:00:00,15644.0,60.0,100.0,365528.0,25359324.0,225632.0,15396848.0
2022-03-11 03:00:00,15638.0,60.0,100.0,166465.0,11695404.0,88831.0,3724912.0
2022-03-11 12:00:00,15630.0,60.0,100.0,231037.0,16341972.0,151996.0,12114700.0
2022-03-11 11:00:00,15645.0,60.0,100.0,163785.0,11526844.0,90863.0,4511332.0
2022-03-11 00:00:00,15628.0,60.0,100.0,258500.0,18260292.0,136117.0,5118296.0
2022-03-11 02:00:00,15644.0,60.0,100.0,279146.0,18848052.0,171642.0,11243676.0
2022-03-11 12:00:00,15637.0,60.0,100.0,279642.0,19826300.0,185074.0,14125148.0
2022-03-11 06:00:00,15628.0,60.0,100.0,242461.0,17226344.0,126931.0,4805564.0
2022-03-11 09:00:00,15641.0,60.0,100.0,230697.0,16047396.0,145141.0,10098752.0
2022-03-11 07:00:00,15632.0,60.0,100.0,343080.0,23991412.0,184865.0,7988776.0
2022-03-11 05:00:00,15631.0,60.0,100.0,233750.0,15966204.0,136683.0,7957148.0
2022-03-11 02:00:00,15632.0,60.0,100.0,185024.0,12753248.0,100009.0,4553236.0
2022-03-11 11:00:00,15640.0,60.0,100.0,672047.0,48875568.0,434995.0,32031156.0
2022-03-11 12:00:00,15629.0,60.0,100.0,337485.0,23661300.0,236363.0,18923652.0
2022-03-11 01:00:00,15628.0,60.0,100.0,182431.0,12869096.0,96302.0,3708816.0
2022-03-11 06:00:00,15631.0,60.0,100.0,310849.0,21600968.0,182230.0,10814976.0
2022-03-11 03:00:00,15639.0,60.0,100.0,201263.0,13305900.0,146165.0,11961072.0
2022-03-11 00:00:00,15634.0,60.0,100.0,423956.0,29561324.0,268575.0,18607760.0
