begintime,sk_object,duration,integrity,M51373C0,M51373C1,M51373C2,M51373C3,M51373C4,M51373C5,M51373C6,M51373C7,M51373C8,M51373C9,M51373C10,M51373C11,M51373C12
2022-03-11,15824.0,1440.0,100.0,66800.0,5197536.0,0.0,0.0,66800.0,5197536.0,1496012.0,109002902.0,6620.0,6672057.0,0.0,0.0,0.0
2022-03-11,15825.0,1440.0,100.0,66786.0,5196232.0,0.0,0.0,66786.0,5196232.0,7102083.0,637670588.0,4956362.0,501757600.0,0.0,0.0,0.0
2022-03-11,15826.0,1440.0,100.0,66811.0,5198324.0,0.0,0.0,66811.0,5198324.0,1496900.0,109089236.0,7825.0,7011468.0,0.0,0.0,0.0
2022-03-11,15827.0,1440.0,100.0,65876.0,5125042.0,0.0,0.0,65876.0,5125042.0,1464709.0,106811960.0,14071.0,13538288.0,0.0,0.0,0.0
2022-03-11,15828.0,1440.0,100.0,66796.0,5196756.0,0.0,0.0,66796.0,5196756.0,8766916.0,787034440.0,4681070.0,296427476.0,0.0,0.0,0.0
2022-03-11,15829.0,1440.0,100.0,65718.0,5113000.0,0.0,0.0,65718.0,5113000.0,1474472.0,107488492.0,13692.0,13364555.0,0.0,0.0,0.0
2022-03-11,15830.0,1440.0,100.0,66823.0,5199054.0,0.0,0.0,66823.0,5199054.0,4720360.0,423605882.0,3162080.0,318295952.0,0.0,0.0,0.0
2022-03-11,15831.0,1440.0,100.0,66822.0,5199066.0,0.0,0.0,66822.0,5199066.0,9212487.0,843745218.0,5116861.0,371791032.0,0.0,0.0,0.0
2022-03-11,15832.0,1440.0,100.0,66761.0,5194370.0,0.0,0.0,66761.0,5194370.0,15761944.0,17748017997.0,9036186.0,2350336420.0,0.0,0.0,0.0
2022-03-11,15833.0,1440.0,100.0,65134.0,5067384.0,0.0,0.0,65134.0,5067384.0,123834154.0,145693909725.0,81690707.0,20759882633.0,0.0,0.0,0.0
2022-03-11,15834.0,1440.0,100.0,66793.0,5196470.0,0.0,0.0,66793.0,5196470.0,7755791.0,706169454.0,4091906.0,223089852.0,0.0,0.0,0.0
2022-03-11,15835.0,1440.0,100.0,65003.0,5057916.0,0.0,0.0,65003.0,5057916.0,1461616.0,106680014.0,18646.0,14574199.0,0.0,0.0,0.0
2022-03-11,15836.0,1440.0,100.0,66832.0,5199820.0,0.0,0.0,66832.0,5199820.0,1498904.0,109179024.0,11575.0,12993862.0,0.0,0.0,0.0
2022-03-12,15782.0,1440.0,100.0,66803.0,5197178.0,0.0,0.0,66803.0,5197178.0,59555674.0,69460792964.0,40695423.0,10541083042.0,0.0,0.0,0.0
2022-03-12,15783.0,1440.0,100.0,66783.0,5195946.0,0.0,0.0,66783.0,5195946.0,277977047.0,317611617070.0,200411661.0,47323221458.0,0.0,0.0,0.0
2022-03-12,15784.0,1440.0,100.0,66989.0,5211736.0,0.0,0.0,66989.0,5211736.0,307476510.0,348923851173.0,227451265.0,53911389643.0,0.0,0.0,0.0
2022-03-12,15785.0,1340.0,93.05555555555556,61958.0,4820204.0,0.0,0.0,61958.0,4820204.0,14000763.0,1256897496.0,9556742.0,883876968.0,0.0,0.0,0.0
2022-03-12,15786.0,1440.0,100.0,66784.0,5195796.0,0.0,0.0,66784.0,5195796.0,177129721.0,204861414527.0,120842289.0,28071972563.0,0.0,0.0,0.0
2022-03-12,15787.0,1380.0,95.83333333333333,64016.0,4980750.0,0.0,0.0,64016.0,4980750.0,221458716.0,263283251668.0,140425199.0,32909476155.0,0.0,0.0,0.0
2022-03-12,15788.0,1440.0,100.0,66754.0,5193580.0,0.0,0.0,66754.0,5193580.0,11013264.0,1025326672.0,6517983.0,537689776.0,0.0,0.0,0.0
2022-03-12,15789.0,1440.0,100.0,66991.0,5212356.0,0.0,0.0,66991.0,5212356.0,14220613.0,1334087728.0,9557150.0,883911536.0,0.0,0.0,0.0
2022-03-12,15790.0,1440.0,100.0,66739.0,5192380.0,0.0,0.0,66739.0,5192380.0,7666162.0,700147428.0,3907108.0,210039756.0,0.0,0.0,0.0
2022-03-12,15791.0,1440.0,100.0,66753.0,5193592.0,0.0,0.0,66753.0,5193592.0,47748745.0,55635953642.0,25808861.0,7341341383.0,0.0,0.0,0.0
2022-03-12,15792.0,1440.0,100.0,66778.0,5195592.0,0.0,0.0,66778.0,5195592.0,93504623.0,108076969595.0,55820373.0,12389980743.0,0.0,0.0,0.0
2022-03-12,15793.0,1440.0,100.0,66756.0,5193694.0,0.0,0.0,66756.0,5193694.0,1498166.0,109121766.0,11253.0,12715624.0,0.0,0.0,0.0
2022-03-12,15794.0,1340.0,93.05555555555556,61948.0,4819634.0,0.0,0.0,61948.0,4819634.0,380790087.0,421290255742.0,275370911.0,67046456574.0,0.0,0.0,0.0
2022-03-12,15795.0,1380.0,95.83333333333333,64031.0,4981858.0,0.0,0.0,64031.0,4981858.0,5801389.0,522612026.0,3870257.0,382458616.0,0.0,0.0,0.0
2022-03-12,15796.0,1440.0,100.0,66770.0,5195090.0,0.0,0.0,66770.0,5195090.0,1495859.0,108984946.0,6504.0,6634309.0,0.0,0.0,0.0
2022-03-12,15797.0,1440.0,100.0,66769.0,5194964.0,0.0,0.0,66769.0,5194964.0,1485971.0,108275428.0,7372.0,6945449.0,0.0,0.0,0.0
2022-03-12,15798.0,1440.0,100.0,66784.0,5195934.0,0.0,0.0,66784.0,5195934.0,8764820.0,796799758.0,4703961.0,311196824.0,0.0,0.0,0.0
2022-03-12,15799.0,1440.0,100.0,66776.0,5195478.0,0.0,0.0,66776.0,5195478.0,14303367.0,1321774162.0,9260002.0,861818088.0,0.0,0.0,0.0
2022-03-11,15837.0,1440.0,100.0,65098.0,5064550.0,0.0,0.0,65098.0,5064550.0,1459255.0,106339210.0,12867.0,12903124.0,0.0,0.0,0.0
2022-03-12,15781.0,1440.0,100.0,66070.0,5140424.0,0.0,0.0,66070.0,5140424.0,3247794.0,290937324.0,1799629.0,134909816.0,0.0,0.0,0.0
2022-03-12,15800.0,1440.0,100.0,66745.0,5193182.0,0.0,0.0,66745.0,5193182.0,12970414.0,1225546486.0,8125838.0,752757172.0,0.0,0.0,0.0
2022-03-12,15801.0,1402.0,97.36111111111111,63348.0,4928322.0,0.0,0.0,63348.0,4928322.0,3975607.0,348814726.0,2514443.0,196196256.0,0.0,0.0,0.0
2022-03-12,15802.0,1440.0,100.0,65596.0,5103838.0,0.0,0.0,65596.0,5103838.0,7693203.0,734478062.0,5710893.0,608400624.0,0.0,0.0,0.0
2022-03-12,15803.0,1440.0,100.0,66706.0,5189740.0,0.0,0.0,66706.0,5189740.0,1494796.0,108902782.0,6337.0,6464778.0,0.0,0.0,0.0
2022-03-12,15804.0,1440.0,100.0,66044.0,5138482.0,0.0,0.0,66044.0,5138482.0,9043398.0,843698954.0,6765183.0,714911328.0,0.0,0.0,0.0
2022-03-12,15805.0,1440.0,100.0,66783.0,5195762.0,0.0,0.0,66783.0,5195762.0,8181973.0,749186334.0,4282336.0,257894552.0,0.0,0.0,0.0
2022-03-12,15806.0,1440.0,100.0,66762.0,5194220.0,0.0,0.0,66762.0,5194220.0,155358506.0,179032387931.0,98551094.0,25502064570.0,0.0,0.0,0.0
2022-03-12,15807.0,1440.0,100.0,66068.0,5140494.0,0.0,0.0,66068.0,5140494.0,329405078.0,376788444301.0,242520786.0,54450798890.0,0.0,0.0,0.0
2022-03-12,15808.0,1340.0,93.05555555555556,61956.0,4820504.0,0.0,0.0,61956.0,4820504.0,1384108.0,100894615.0,15323.0,13918735.0,0.0,0.0,0.0
2022-03-12,15809.0,1440.0,100.0,66310.0,5159486.0,0.0,0.0,66310.0,5159486.0,4603489.0,409588686.0,2863751.0,261462740.0,0.0,0.0,0.0
2022-03-12,15810.0,1440.0,100.0,66028.0,5137202.0,0.0,0.0,66028.0,5137202.0,1460199.0,106446858.0,15128.0,13778739.0,0.0,0.0,0.0
2022-03-12,15811.0,1440.0,100.0,66744.0,5192642.0,0.0,0.0,66744.0,5192642.0,1498446.0,109136344.0,11188.0,13204859.0,0.0,0.0,0.0
2022-03-12,15812.0,1440.0,100.0,66743.0,5192792.0,0.0,0.0,66743.0,5192792.0,80823918.0,91895089461.0,55737483.0,17643248374.0,0.0,0.0,0.0
2022-03-12,15813.0,1440.0,100.0,66534.0,5176716.0,0.0,0.0,66534.0,5176716.0,1477477.0,107692254.0,12687.0,13493291.0,0.0,0.0,0.0
2022-03-12,15814.0,1440.0,100.0,66760.0,5194060.0,0.0,0.0,66760.0,5194060.0,1485609.0,108301310.0,8451.0,7053670.0,0.0,0.0,0.0
2022-03-12,15815.0,1440.0,100.0,65579.0,5102248.0,0.0,0.0,65579.0,5102248.0,254162353.0,289720754788.0,177020881.0,39879804197.0,0.0,0.0,0.0
2022-03-12,15816.0,1440.0,100.0,66754.0,5193488.0,0.0,0.0,66754.0,5193488.0,1498458.0,109151606.0,11144.0,12875830.0,0.0,0.0,0.0
2022-03-12,15817.0,1440.0,100.0,66750.0,5193168.0,0.0,0.0,66750.0,5193168.0,27211348.0,31956723598.0,16828842.0,4607100440.0,0.0,0.0,0.0
2022-03-12,15818.0,1440.0,100.0,66535.0,5176658.0,0.0,0.0,66535.0,5176658.0,271193628.0,311598256245.0,184657615.0,52303697440.0,0.0,0.0,0.0
2022-03-12,15819.0,1440.0,100.0,66766.0,5194540.0,0.0,0.0,66766.0,5194540.0,351716695.0,386847106537.0,260528475.0,61161910445.0,0.0,0.0,0.0
2022-03-12,15820.0,1440.0,100.0,66320.0,5160148.0,0.0,0.0,66320.0,5160148.0,132415771.0,156015810191.0,83630927.0,24358256838.0,0.0,0.0,0.0
2022-03-12,15821.0,1440.0,100.0,66081.0,5141350.0,0.0,0.0,66081.0,5141350.0,1456084.0,106173774.0,9844.0,7276246.0,0.0,0.0,0.0
2022-03-12,15822.0,1440.0,100.0,67041.0,5215804.0,0.0,0.0,67041.0,5215804.0,1495871.0,109059988.0,14793.0,13964462.0,0.0,0.0,0.0
2022-03-12,15823.0,1440.0,100.0,66067.0,5139632.0,0.0,0.0,66067.0,5139632.0,49181978.0,58508792103.0,26572938.0,8210849144.0,0.0,0.0,0.0
2022-03-12,15824.0,1440.0,100.0,66765.0,5194506.0,0.0,0.0,66765.0,5194506.0,1495790.0,108980638.0,6538.0,6666157.0,0.0,0.0,0.0
2022-03-12,15825.0,1440.0,100.0,66529.0,5176270.0,0.0,0.0,66529.0,5176270.0,7162078.0,640506682.0,5042024.0,534282496.0,0.0,0.0,0.0
2022-03-12,15826.0,1440.0,100.0,66806.0,5197602.0,0.0,0.0,66806.0,5197602.0,1463780.0,106687508.0,8414.0,7075125.0,0.0,0.0,0.0
2022-03-12,15827.0,1440.0,100.0,66291.0,5157874.0,0.0,0.0,66291.0,5157874.0,1436759.0,104854396.0,15558.0,14138858.0,0.0,0.0,0.0
2022-03-12,15828.0,1440.0,100.0,66747.0,5192974.0,0.0,0.0,66747.0,5192974.0,8878306.0,796923898.0,4750359.0,304512224.0,0.0,0.0,0.0
2022-03-12,15829.0,1380.0,95.83333333333333,64028.0,4981342.0,0.0,0.0,64028.0,4981342.0,1410217.0,102793353.0,13781.0,12378001.0,0.0,0.0,0.0
2022-03-12,15830.0,1440.0,100.0,66793.0,5196746.0,0.0,0.0,66793.0,5196746.0,4651348.0,418479814.0,3165784.0,322608596.0,0.0,0.0,0.0
2022-03-12,15831.0,1440.0,100.0,66783.0,5196084.0,0.0,0.0,66783.0,5196084.0,9343252.0,854443464.0,5186048.0,378136396.0,0.0,0.0,0.0
2022-03-12,15832.0,1440.0,100.0,66681.0,5187786.0,0.0,0.0,66681.0,5187786.0,25924844.0,28989649583.0,17502755.0,5552559390.0,0.0,0.0,0.0
2022-03-12,15833.0,1402.0,97.36111111111111,63450.0,4936712.0,0.0,0.0,63450.0,4936712.0,117306508.0,136906665746.0,79202164.0,21414164494.0,0.0,0.0,0.0
2022-03-12,15834.0,1440.0,100.0,66771.0,5194664.0,0.0,0.0,66771.0,5194664.0,7828467.0,713041040.0,4219175.0,234188280.0,0.0,0.0,0.0
2022-03-12,15835.0,1440.0,100.0,65587.0,5103256.0,0.0,0.0,65587.0,5103256.0,1445519.0,105373415.0,13909.0,13406567.0,0.0,0.0,0.0
2022-03-12,15836.0,1440.0,100.0,66762.0,5194312.0,0.0,0.0,66762.0,5194312.0,1498257.0,109118212.0,10890.0,12871335.0,0.0,0.0,0.0
2022-03-12,15837.0,1402.0,97.36111111111111,63492.0,4940072.0,0.0,0.0,63492.0,4940072.0,1420812.0,103151488.0,57416.0,75961493.0,0.0,0.0,0.0
2022-03-13,15781.0,1440.0,100.0,66146.0,5146044.0,0.0,0.0,66146.0,5146044.0,3249884.0,291308188.0,1848674.0,134512172.0,0.0,0.0,0.0
2022-03-13,15782.0,1440.0,100.0,66742.0,5192482.0,0.0,0.0,66742.0,5192482.0,56699030.0,66847301332.0,35307911.0,8439964006.0,0.0,0.0,0.0
2022-03-13,15783.0,1440.0,100.0,66812.0,5198174.0,0.0,0.0,66812.0,5198174.0,293708048.0,330239611743.0,209952442.0,49248369779.0,0.0,0.0,0.0
2022-03-13,15784.0,1440.0,100.0,66794.0,5196964.0,0.0,0.0,66794.0,5196964.0,281273651.0,317726588364.0,203682927.0,47112685509.0,0.0,0.0,0.0
2022-03-13,15785.0,1404.0,97.5,65153.0,5068950.0,0.0,0.0,65153.0,5068950.0,13727826.0,1228228354.0,9050431.0,853870924.0,0.0,0.0,0.0
2022-03-13,15786.0,1440.0,100.0,66771.0,5195032.0,0.0,0.0,66771.0,5195032.0,199560164.0,233300099918.0,136807116.0,30142701473.0,0.0,0.0,0.0
2022-03-13,15787.0,1440.0,100.0,65950.0,5130778.0,0.0,0.0,65950.0,5130778.0,194800504.0,229340253354.0,121114142.0,30314186677.0,0.0,0.0,0.0
2022-03-13,15788.0,1440.0,100.0,66767.0,5194712.0,0.0,0.0,66767.0,5194712.0,10925334.0,1018289144.0,6520820.0,546057260.0,0.0,0.0,0.0
2022-03-13,15789.0,1440.0,100.0,66745.0,5192860.0,0.0,0.0,66745.0,5192860.0,13279471.0,1248370960.0,8583542.0,802503876.0,0.0,0.0,0.0
2022-03-13,15790.0,1440.0,100.0,66746.0,5192940.0,0.0,0.0,66746.0,5192940.0,7419121.0,677995260.0,3770012.0,203105344.0,0.0,0.0,0.0
2022-03-13,15791.0,1440.0,100.0,66514.0,5175162.0,0.0,0.0,66514.0,5175162.0,54370135.0,62312703965.0,28006586.0,7828923739.0,0.0,0.0,0.0
2022-03-13,15792.0,1440.0,100.0,66556.0,5177878.0,0.0,0.0,66556.0,5177878.0,84173849.0,99096431745.0,48896701.0,11007403789.0,0.0,0.0,0.0
2022-03-13,15793.0,1440.0,100.0,66737.0,5192266.0,0.0,0.0,66737.0,5192266.0,1497836.0,109103548.0,11666.0,12812650.0,0.0,0.0,0.0
2022-03-13,15794.0,1404.0,97.5,65169.0,5070138.0,0.0,0.0,65169.0,5070138.0,359685084.0,395718103407.0,250322561.0,65301501783.0,0.0,0.0,0.0
2022-03-13,15795.0,1440.0,100.0,65903.0,5127110.0,0.0,0.0,65903.0,5127110.0,5821212.0,522267298.0,3948645.0,381925588.0,0.0,0.0,0.0
2022-03-13,15796.0,1440.0,100.0,66521.0,5175400.0,0.0,0.0,66521.0,5175400.0,1491387.0,108670036.0,7401.0,6795826.0,0.0,0.0,0.0
2022-03-13,15797.0,1440.0,100.0,66752.0,5193650.0,0.0,0.0,66752.0,5193650.0,1493478.0,108820876.0,7643.0,6964924.0,0.0,0.0,0.0
2022-03-13,15798.0,1440.0,100.0,66735.0,5192336.0,0.0,0.0,66735.0,5192336.0,8632126.0,784703616.0,4651245.0,312044564.0,0.0,0.0,0.0
2022-03-13,15799.0,1397.0,97.01388888888889,64541.0,5021324.0,0.0,0.0,64541.0,5021324.0,13664913.0,1266991584.0,8910721.0,834127728.0,0.0,0.0,0.0
2022-03-13,15800.0,1440.0,100.0,66782.0,5195728.0,0.0,0.0,66782.0,5195728.0,12738516.0,1202911296.0,8000771.0,745892944.0,0.0,0.0,0.0
2022-03-13,15801.0,1440.0,100.0,65041.0,5060588.0,0.0,0.0,65041.0,5060588.0,4072651.0,356906232.0,2587059.0,204444964.0,0.0,0.0,0.0
2022-03-13,15802.0,1440.0,100.0,65063.0,5062164.0,0.0,0.0,65063.0,5062164.0,8187014.0,780326948.0,6482652.0,674856028.0,0.0,0.0,0.0
2022-03-13,15803.0,1440.0,100.0,66732.0,5192142.0,0.0,0.0,66732.0,5192142.0,1495737.0,108976394.0,6898.0,6535401.0,0.0,0.0,0.0
2022-03-13,15804.0,1440.0,100.0,66175.0,5148640.0,0.0,0.0,66175.0,5148640.0,8635521.0,809177384.0,6532449.0,687529564.0,0.0,0.0,0.0
2022-03-13,15805.0,1440.0,100.0,66537.0,5176588.0,0.0,0.0,66537.0,5176588.0,7920723.0,725007124.0,4140300.0,250942852.0,0.0,0.0,0.0
2022-03-13,15806.0,1440.0,100.0,66802.0,5197558.0,0.0,0.0,66802.0,5197558.0,161796798.0,186682758988.0,97540007.0,23144328080.0,0.0,0.0,0.0
2022-03-13,15807.0,1440.0,100.0,66185.0,5149256.0,0.0,0.0,66185.0,5149256.0,317194893.0,365123314938.0,231738947.0,54163339783.0,0.0,0.0,0.0
2022-03-13,15808.0,1404.0,97.5,65164.0,5069922.0,0.0,0.0,65164.0,5069922.0,1460615.0,106391881.0,13921.0,14454231.0,0.0,0.0,0.0
2022-03-13,15809.0,1440.0,100.0,65800.0,5119422.0,0.0,0.0,65800.0,5119422.0,4555612.0,409070118.0,2889720.0,263200540.0,0.0,0.0,0.0
2022-03-13,15810.0,1440.0,100.0,66211.0,5151014.0,0.0,0.0,66211.0,5151014.0,1484800.0,108177786.0,12688.0,13268611.0,0.0,0.0,0.0
2022-03-13,15811.0,1397.0,97.01388888888889,64528.0,5020330.0,0.0,0.0,64528.0,5020330.0,1450078.0,105615332.0,13032.0,14295609.0,0.0,0.0,0.0
2022-03-13,15812.0,1440.0,100.0,66782.0,5195590.0,0.0,0.0,66782.0,5195590.0,79434659.0,88912670244.0,54232223.0,14594983556.0,0.0,0.0,0.0
2022-03-13,15813.0,1440.0,100.0,66403.0,5166420.0,0.0,0.0,66403.0,5166420.0,1490222.0,108660420.0,14279.0,13892950.0,0.0,0.0,0.0
2022-03-13,15814.0,1440.0,100.0,66769.0,5194734.0,0.0,0.0,66769.0,5194734.0,1493534.0,108824296.0,7583.0,6694184.0,0.0,0.0,0.0
2022-03-13,15815.0,1440.0,100.0,65150.0,5068756.0,0.0,0.0,65150.0,5068756.0,289936361.0,327483008972.0,210593718.0,50796527579.0,0.0,0.0,0.0
2022-03-13,15816.0,1440.0,100.0,66511.0,5174554.0,0.0,0.0,66511.0,5174554.0,1494856.0,108898082.0,12669.0,12980925.0,0.0,0.0,0.0
2022-03-13,15817.0,1440.0,100.0,66783.0,5195992.0,0.0,0.0,66783.0,5195992.0,28653956.0,33518273432.0,16175756.0,4620442026.0,0.0,0.0,0.0
2022-03-13,15818.0,1440.0,100.0,66419.0,5167884.0,0.0,0.0,66419.0,5167884.0,279040047.0,320697971224.0,184705430.0,54054642395.0,0.0,0.0,0.0
2022-03-13,15819.0,1397.0,97.01388888888889,64567.0,5023634.0,0.0,0.0,64567.0,5023634.0,338781038.0,374301400515.0,245746566.0,53230000600.0,0.0,0.0,0.0
2022-03-13,15820.0,1440.0,100.0,65785.0,5118590.0,0.0,0.0,65785.0,5118590.0,139648344.0,165201456185.0,82620727.0,21887690136.0,0.0,0.0,0.0
2022-03-13,15821.0,1440.0,100.0,66193.0,5149436.0,0.0,0.0,66193.0,5149436.0,1484405.0,108251844.0,10594.0,7561775.0,0.0,0.0,0.0
2022-03-13,15822.0,1440.0,100.0,66787.0,5196082.0,0.0,0.0,66787.0,5196082.0,1496386.0,108994596.0,12366.0,13165892.0,0.0,0.0,0.0
2022-03-13,15823.0,1440.0,100.0,66178.0,5149248.0,0.0,0.0,66178.0,5149248.0,59804897.0,71310615539.0,33756819.0,10086939500.0,0.0,0.0,0.0
