begintime,sk_object,duration,integrity,M8074C0,M8074C1,M8074C2,M8074C3
2022-03-11,22697.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22706.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-11,22709.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-13,22696.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22711.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22709.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-13,22703.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22707.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22713.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22711.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22696.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22704.0,1402.0,97.36111111111111,0.0,0.0,0.0,0.0
2022-03-13,22702.0,1404.0,97.5,0.0,0.0,0.0,0.0
2022-03-13,22695.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22703.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22698.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-13,22713.0,1397.0,97.01388888888889,0.0,0.0,0.0,0.0
2022-03-13,22699.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22701.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22709.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22696.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22702.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-15,22704.0,1378.0,95.69444444444444,0.0,0.0,0.0,0.0
2022-03-15,22710.0,1416.0,98.33333333333333,0.0,0.0,0.0,0.0
2022-03-18,22703.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-18,22702.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-19,22702.0,1129.0,78.40277777777777,0.0,0.0,0.0,0.0
2022-03-15,22701.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22699.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22711.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-17,22708.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-17,22701.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-16,22695.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-19,22695.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-16,22708.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-16,22709.0,1399.0,97.15277777777777,0.0,0.0,0.0,0.0
2022-03-16,22712.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-19,22703.0,1311.0,91.04166666666667,0.0,0.0,0.0,0.0
2022-03-16,22706.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22712.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-18,22697.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-18,22713.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-18,22708.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22707.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-13,22711.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22704.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-16,22710.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-18,22704.0,1218.0,84.58333333333333,0.0,0.0,0.0,0.0
2022-03-19,22700.0,1311.0,91.04166666666667,0.0,0.0,0.0,0.0
2022-03-17,22712.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22705.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22696.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22701.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22711.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22700.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22698.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22697.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-18,22695.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22708.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22712.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-17,22709.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-17,22703.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-19,22708.0,1310.0,90.97222222222223,0.0,0.0,0.0,0.0
2022-03-16,22701.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-17,22702.0,1375.0,95.48611111111111,0.0,0.0,0.0,0.0
2022-03-19,22707.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-16,22697.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-19,22709.0,1320.0,91.66666666666667,0.0,0.0,0.0,0.0
2022-03-18,22705.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22695.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22696.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-18,22710.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-18,22707.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-16,22703.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-18,22706.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-13,22708.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-16,22704.0,1400.0,97.22222222222223,0.0,0.0,0.0,0.0
2022-03-17,22698.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-14,22705.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22704.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22708.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-13,22701.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-16,22698.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-18,22711.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-16,22713.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22702.0,1296.0,90.0,0.0,0.0,0.0,0.0
2022-03-19,22713.0,1310.0,90.97222222222223,0.0,0.0,0.0,0.0
2022-03-11,22707.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-19,22704.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-19,22705.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-18,22709.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22695.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22702.0,1422.0,98.75,0.0,0.0,0.0,0.0
2022-03-19,22697.0,1310.0,90.97222222222223,0.0,0.0,0.0,0.0
2022-03-14,22697.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22705.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-19,22710.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-17,22707.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-16,22702.0,1421.0,98.68055555555556,0.0,0.0,0.0,0.0
2022-03-19,22698.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-19,22696.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-12,22713.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22695.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-19,22701.0,1311.0,91.04166666666667,0.0,0.0,0.0,0.0
2022-03-17,22710.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-13,22704.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-17,22713.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22706.0,1362.0,94.58333333333333,0.0,0.0,0.0,0.0
2022-03-18,22698.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22710.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22708.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-18,22699.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22706.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-17,22700.0,1378.0,95.69444444444444,0.0,0.0,0.0,0.0
2022-03-11,22699.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-13,22712.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-16,22696.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-19,22699.0,1250.0,86.80555555555556,0.0,0.0,0.0,0.0
2022-03-12,22701.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-17,22696.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-18,22712.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22703.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22706.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-17,22697.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22703.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22700.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-13,22700.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22713.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22712.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-17,22706.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-13,22698.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-13,22706.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-17,22699.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-11,22708.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-18,22700.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-13,22707.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22707.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22700.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22698.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-16,22700.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22710.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-13,22709.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-17,22705.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-17,22704.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-16,22707.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22702.0,1340.0,93.05555555555556,0.0,0.0,0.0,0.0
2022-03-13,22705.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-19,22712.0,1310.0,90.97222222222223,0.0,0.0,0.0,0.0
2022-03-14,22699.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-18,22696.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22712.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-13,22710.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22700.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-19,22711.0,1311.0,91.04166666666667,0.0,0.0,0.0,0.0
2022-03-16,22699.0,1378.0,95.69444444444444,0.0,0.0,0.0,0.0
2022-03-14,22703.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22713.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22698.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-16,22705.0,1399.0,97.15277777777777,0.0,0.0,0.0,0.0
2022-03-19,22706.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
2022-03-13,22697.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-15,22709.0,1363.0,94.65277777777777,0.0,0.0,0.0,0.0
2022-03-15,22697.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22705.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-17,22711.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22695.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-18,22701.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-12,22699.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-14,22710.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-16,22711.0,1440.0,100.0,0.0,0.0,0.0,0.0
2022-03-17,22695.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0
