begintime,sk_object,73436939,73436941,73441493,73441494,duration
2022-03-01 11:00:00,7671775.0,2510179.0,2258163.0,0.0,3086824573.0,PT3600S
2022-03-01 11:00:00,7671776.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 11:00:00,7671777.0,4045167.0,3800993.0,0.0,4352083306.0,PT3600S
2022-03-01 11:00:00,7671778.0,2272202.0,2116603.0,0.0,2670173354.0,PT3600S
2022-03-01 11:00:00,7671779.0,1955501.0,1760542.0,0.0,1711581150.0,PT3600S
2022-03-01 11:00:00,7671780.0,386236.0,363842.0,0.0,1079372419.0,PT3600S
2022-03-01 11:00:00,7671781.0,94422.0,87225.0,0.0,229449348.0,PT3600S
2022-03-01 11:00:00,7671782.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 11:00:00,7671783.0,2781051.0,2547740.0,0.0,3919481614.0,PT3600S
2022-03-01 11:00:00,7671784.0,274731.0,257393.0,0.0,693152067.0,PT3600S
2022-03-01 12:00:00,7671771.0,1172066.0,1038242.0,0.0,1354453067.0,PT3600S
2022-03-01 12:00:00,7671772.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 12:00:00,7671773.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 12:00:00,7671774.0,175349.0,164126.0,0.0,455990663.0,PT3600S
2022-03-01 12:00:00,7671775.0,2427778.0,2238084.0,0.0,3056294688.0,PT3600S
2022-03-01 12:00:00,7671776.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 12:00:00,7671777.0,4075066.0,3761855.0,0.0,4277473154.0,PT3600S
2022-03-01 12:00:00,7671778.0,2315493.0,2108283.0,0.0,2641400547.0,PT3600S
2022-03-01 12:00:00,7671779.0,1954725.0,1760471.0,0.0,1703278631.0,PT3600S
2022-03-01 12:00:00,7671780.0,386519.0,353993.0,0.0,1048469908.0,PT3600S
2022-03-01 12:00:00,7671781.0,92717.0,86361.0,0.0,226356998.0,PT3600S
2022-03-01 12:00:00,7671782.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 12:00:00,7671783.0,2723664.0,2507821.0,0.0,3841624262.0,PT3600S
2022-03-01 12:00:00,7671784.0,279304.0,254302.0,0.0,689562064.0,PT3600S
2022-03-01 13:00:00,7671771.0,1128906.0,1013930.0,0.0,1319753687.0,PT3600S
2022-03-01 13:00:00,7671772.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7671773.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7671774.0,170990.0,160733.0,0.0,448860997.0,PT3600S
2022-03-01 13:00:00,7671775.0,2373536.0,2185788.0,0.0,2994706773.0,PT3600S
2022-03-01 13:00:00,7671776.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7671777.0,3936954.0,3691274.0,0.0,4192377347.0,PT3600S
2022-03-01 13:00:00,7671778.0,2213229.0,2046045.0,0.0,2573354651.0,PT3600S
2022-03-01 13:00:00,7671779.0,1901978.0,1702537.0,0.0,1653144440.0,PT3600S
2022-03-01 13:00:00,7671780.0,370408.0,348110.0,0.0,1031780092.0,PT3600S
2022-03-01 13:00:00,7671781.0,90303.0,83390.0,0.0,220613111.0,PT3600S
2022-03-01 13:00:00,7671782.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7671783.0,2647978.0,2443805.0,0.0,3755886069.0,PT3600S
2022-03-01 13:00:00,7671784.0,275792.0,249159.0,0.0,684208874.0,PT3600S
2022-03-01 14:00:00,7671771.0,1185206.0,1064831.0,0.0,1354785915.0,PT3600S
2022-03-01 14:00:00,7671772.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 14:00:00,7671773.0,0.0,0.0,0.0,0.0,PT3600S
