begintime,sk_object,duration,M8013C80,M8013C81,M8013C5,M8013C6,M8013C10,M8013C11,M8013C7,M8013C9,M8013C0,M8013C1,M8013C2,M8013C3,M8013C4,M8013C12,M8013C13,M8013C15,M8013C16,M8013C17,M8013C18,M8013C19,M8013C21,M8013C24,M8013C25,M8013C26,M8013C27,M8013C28,M8013C29,M8013C30,M8013C31,M8013C32,M8013C33,M8013C34,M8013C35,M8013C36,M8013C37,M8013C38,M8013C39,M8013C40,M8013C41,M8013C42,M8013C43,M8013C44,M8013C45,M8013C46,M8013C47,M8013C48,M8013C49,M8013C50,M8013C51,M8013C52,M8013C53,M8013C54,M8013C55,M8013C56,M8013C57,M8013C58,M8013C60,M8013C69,M8013C61,M8013C62,M8013C63,M8013C64,M8013C65,M8013C66,M8013C67,M8013C68,M8013C70,M8013C71,M8013C72,M8013C73,M8013C74,M8013C75,M8013C76,M8013C77,M8013C78,M8013C79,M8013C82,M8013C83,M8013C84,M8013C85,M8013C86,M8013C87,M8013C88,M8013C89,M8013C90,M8013C91,M8013C92,M8013C93,M8013C94,M8013C95,M8013C96,M8013C97,M8013C99,M8013C100,M8013C101,M8013C102,M8013C103,M8013C104,M8013C105,M8013C106,M8013C107,M8013C108,M8013C109,M8013C110,M8013C111,M8013C112,M8013C113,M8013C114,M8013C115,M8013C116,M8013C117,M8013C118,M8013C119,M8013C121,M8013C122,M8013C123,M8013C124
2022-03-13 14:30:00,16905.0,15,0.0,0.0,838.0,2.0,9.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,1.0,0.0,218.0,293.0,329.0,0.0,6242777.0,15449737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,327.0,293.0,0.0,0.0,0.0,0.0,0.0,838.0,838.0,648.0,11.0,648.0,11.0,0.0,13.0,13.0,13.0,13.0,619.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,0.0,0.0,0.0,0.0,218.0,293.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 14:30:00,16958.0,15,0.0,0.0,143.0,1.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,101.0,24.0,19.0,0.0,288688.0,794950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,143.0,143.0,61.0,8.0,61.0,8.0,0.0,5.0,5.0,5.0,5.0,58.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,0.0,0.0,0.0,101.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16884.0,15,0.0,0.0,55.0,4.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,22.0,4.0,33.0,0.0,7743.0,31043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,39.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,22.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 00:00:00,16885.0,15,0.0,0.0,166.0,0.0,3.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,76.0,48.0,42.0,0.0,589282.0,959534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,42.0,48.0,0.0,0.0,0.0,0.0,0.0,166.0,166.0,95.0,1.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,0.0,0.0,0.0,0.0,76.0,48.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16886.0,15,0.0,0.0,329.0,0.0,5.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,2.0,0.0,130.0,60.0,139.0,0.0,1159350.0,5725395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,139.0,60.0,0.0,0.0,0.0,0.0,0.0,329.0,329.0,206.0,0.0,206.0,0.0,0.0,2.0,2.0,2.0,2.0,186.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,130.0,60.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16887.0,15,0.0,0.0,4295.0,12.0,43.0,0.0,0.0,1392.0,0.0,0.0,3.0,0.0,0.0,2.0,2862.0,13.0,0.0,1182.0,1278.0,1847.0,0.0,41505832.0,72941643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,1845.0,1278.0,0.0,0.0,0.0,0.0,0.0,4295.0,4295.0,3207.0,25.0,3198.0,25.0,9.0,52.0,52.0,52.0,52.0,2875.0,2780.0,4.0,0.0,0.0,0.0,0.0,0.0,2715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,1183.0,1278.0,1852.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,2.0,144.0,0.0,26.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-03-11 00:00:00,16888.0,15,0.0,0.0,331.0,0.0,3.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,2.0,0.0,81.0,104.0,146.0,0.0,3269758.0,6982045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,146.0,104.0,0.0,0.0,0.0,0.0,0.0,331.0,331.0,259.0,1.0,259.0,1.0,0.0,2.0,2.0,2.0,2.0,217.0,210.0,1.0,0.0,0.0,0.0,0.0,1.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,81.0,104.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16889.0,15,0.0,0.0,2914.0,3.0,20.0,0.0,0.0,1038.0,0.0,0.0,4.0,0.0,0.0,2.0,1857.0,5.0,0.0,1012.0,818.0,1087.0,0.0,21607434.0,44148988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,1087.0,818.0,0.0,0.0,0.0,0.0,0.0,2914.0,2914.0,1931.0,15.0,1923.0,15.0,7.0,31.0,31.0,31.0,31.0,1862.0,1807.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,1013.0,818.0,1087.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,19.0,0.0,9.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2022-03-11 00:00:00,16890.0,15,0.0,0.0,555.0,5.0,4.0,0.0,0.0,167.0,0.0,0.0,2.0,0.0,0.0,0.0,372.0,6.0,0.0,184.0,141.0,234.0,0.0,7859937.0,12808397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,235.0,141.0,0.0,0.0,0.0,0.0,0.0,555.0,555.0,407.0,3.0,405.0,3.0,2.0,21.0,21.0,21.0,21.0,378.0,322.0,2.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.0,0.0,0.0,0.0,0.0,185.0,141.0,234.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16891.0,15,0.0,0.0,236.0,0.0,3.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,169.0,0.0,0.0,58.0,91.0,87.0,0.0,1058824.0,2680841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,87.0,91.0,0.0,0.0,0.0,0.0,0.0,236.0,236.0,183.0,1.0,183.0,1.0,0.0,2.0,2.0,2.0,2.0,169.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,58.0,91.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16892.0,15,0.0,0.0,1594.0,48.0,7.0,0.0,0.0,579.0,0.0,0.0,3.0,0.0,0.0,0.0,995.0,15.0,0.0,592.0,552.0,499.0,0.0,8831245.0,25786770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,482.0,550.0,0.0,0.0,0.0,0.0,0.0,1594.0,1594.0,1046.0,8.0,1041.0,8.0,5.0,7.0,7.0,7.0,7.0,1010.0,980.0,7.0,0.0,0.0,0.0,0.0,1.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,592.0,553.0,512.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,25.0,0.0,14.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-11 00:00:00,16893.0,15,0.0,0.0,21.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,2.0,12.0,0.0,166423.0,960246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16894.0,15,0.0,0.0,226.0,6.0,1.0,0.0,0.0,53.0,0.0,0.0,1.0,0.0,0.0,1.0,162.0,0.0,0.0,62.0,72.0,98.0,0.0,1937122.0,4205360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,98.0,72.0,0.0,0.0,0.0,0.0,0.0,226.0,226.0,178.0,0.0,177.0,0.0,0.0,1.0,1.0,1.0,1.0,162.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,62.0,72.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16895.0,15,0.0,0.0,220.0,2.0,2.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,2.0,173.0,2.0,0.0,50.0,70.0,102.0,0.0,2441415.0,2626534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,102.0,70.0,0.0,0.0,0.0,0.0,0.0,220.0,220.0,175.0,0.0,175.0,0.0,0.0,9.0,9.0,9.0,9.0,175.0,164.0,2.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,50.0,70.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16896.0,15,0.0,0.0,1423.0,1.0,3.0,0.0,0.0,441.0,0.0,0.0,1.0,0.0,0.0,0.0,964.0,6.0,0.0,425.0,352.0,647.0,0.0,6372374.0,25055979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,647.0,352.0,0.0,0.0,0.0,0.0,0.0,1423.0,1423.0,1018.0,12.0,1016.0,12.0,2.0,19.0,19.0,19.0,19.0,970.0,933.0,2.0,0.0,0.0,0.0,0.0,0.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,425.0,352.0,649.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 00:00:00,16897.0,15,0.0,0.0,383.0,0.0,4.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,167.0,113.0,103.0,0.0,5449873.0,5828242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,103.0,113.0,0.0,0.0,0.0,0.0,0.0,383.0,383.0,225.0,1.0,225.0,1.0,0.0,13.0,13.0,13.0,13.0,225.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,167.0,113.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16898.0,15,0.0,0.0,1022.0,0.0,8.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,0.0,0.0,286.0,266.0,470.0,0.0,6882745.0,18792103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,470.0,266.0,0.0,0.0,0.0,0.0,0.0,1022.0,1022.0,742.0,2.0,742.0,2.0,0.0,7.0,7.0,7.0,7.0,734.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,286.0,266.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16899.0,15,0.0,0.0,128.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,47.0,15.0,66.0,0.0,416033.0,2358835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,66.0,15.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,88.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,47.0,15.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16900.0,15,0.0,0.0,806.0,3.0,6.0,0.0,0.0,233.0,0.0,0.0,3.0,0.0,0.0,0.0,553.0,2.0,0.0,266.0,163.0,380.0,0.0,3287151.0,9855785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,380.0,163.0,0.0,0.0,0.0,0.0,0.0,806.0,806.0,587.0,3.0,584.0,3.0,3.0,4.0,4.0,4.0,4.0,555.0,491.0,1.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,55.0,0.0,0.0,0.0,0.0,267.0,163.0,381.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16901.0,15,0.0,0.0,505.0,4.0,1.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,1.0,0.0,166.0,122.0,221.0,0.0,3111676.0,11512940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,221.0,122.0,0.0,0.0,0.0,0.0,0.0,505.0,505.0,345.0,0.0,345.0,0.0,0.0,4.0,4.0,4.0,4.0,333.0,328.0,1.0,0.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,166.0,122.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16902.0,15,0.0,0.0,999.0,5.0,13.0,0.0,0.0,254.0,0.0,0.0,1.0,0.0,0.0,2.0,727.0,2.0,0.0,286.0,375.0,343.0,0.0,7132114.0,15323086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,343.0,375.0,0.0,0.0,0.0,0.0,0.0,999.0,998.0,751.0,6.0,750.0,6.0,1.0,3.0,3.0,3.0,3.0,729.0,688.0,2.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,30.0,0.0,0.0,0.0,0.0,287.0,375.0,343.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16903.0,15,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,2.0,0.0,855222.0,144736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16904.0,15,0.0,0.0,1371.0,3.0,14.0,0.0,0.0,480.0,0.0,0.0,1.0,0.0,0.0,1.0,882.0,1.0,0.0,480.0,389.0,505.0,0.0,8067691.0,26678528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,504.0,389.0,0.0,0.0,0.0,0.0,0.0,1371.0,1371.0,906.0,5.0,905.0,5.0,1.0,13.0,13.0,13.0,13.0,883.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,480.0,389.0,506.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16905.0,15,0.0,0.0,603.0,0.0,4.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,2.0,446.0,1.0,0.0,145.0,145.0,313.0,0.0,5344797.0,9571133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,313.0,145.0,0.0,0.0,0.0,0.0,0.0,603.0,603.0,462.0,2.0,462.0,2.0,0.0,1.0,1.0,1.0,1.0,447.0,435.0,1.0,0.0,0.0,0.0,0.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,145.0,145.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16906.0,15,0.0,0.0,1165.0,4.0,2.0,0.0,0.0,446.0,0.0,0.0,2.0,0.0,0.0,0.0,714.0,2.0,0.0,549.0,227.0,393.0,0.0,4584967.0,14737037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,393.0,227.0,0.0,0.0,0.0,0.0,0.0,1165.0,1165.0,747.0,3.0,745.0,3.0,2.0,7.0,7.0,7.0,7.0,716.0,585.0,1.0,0.0,0.0,0.0,0.0,0.0,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,119.0,0.0,0.0,0.0,0.0,549.0,227.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16907.0,15,0.0,0.0,222.0,4.0,2.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,1.0,0.0,154.0,33.0,39.0,0.0,180712.0,996547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,39.0,33.0,0.0,0.0,0.0,0.0,0.0,222.0,222.0,175.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,119.0,0.0,0.0,0.0,0.0,154.0,33.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,16908.0,15,0.0,0.0,317.0,8.0,3.0,0.0,0.0,129.0,0.0,0.0,1.0,0.0,0.0,2.0,173.0,0.0,0.0,134.0,89.0,102.0,0.0,2753087.0,4071348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,101.0,89.0,0.0,0.0,0.0,0.0,0.0,317.0,317.0,196.0,7.0,195.0,7.0,1.0,2.0,2.0,2.0,2.0,173.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,0.0,0.0,0.0,0.0,134.0,89.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
