begintime,sk_object,1526729648,1526729649,1526729650,1526729651,1526730149,1526730150,1526730151,1526730152,1526730153,1526730154,1526730157,1526730158,1526730167,1526730168,1526730169,1526730170,1526730238,1526730239,1526730240,1526730241,1526730242,1526730243,1526730244,1526732888,1526733202,1526733203,1526737656,1526737657,1526737658,1526737659,1526737660,1526737661,1526737662,1526737663,1526737664,1526737665,1526737666,1526737667,1526737668,1526737669,1526737670,1526737671,1526737672,1526737673,1526737674,1526737675,1526737676,1526737677,1526737678,1526737679,1526742147,1526743732,1526743733,1526745870,1526745871,1526745872,1526745873,1526745874,1526745875,1526745876,1526745877,1526746766,1526746767,1526746768,1526746769,1526755657,1526755658,1526755659,1526759093,1526759094,1526759095,1526759096,1526761054,1526761055,1526761056,1526761057,duration
2022-03-01 00:00:00,874702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.0,-97.0,,,,,,,-91.0,-90.0,,,,,,,-99.0,-99.0,,,,,,,0.0,0.0,0.0,-97.0,-97.0,,,,,,,,-108.0,-108.0,-108.0,0.0,0.0,0.0,,,,,,,,,PT3600S
2022-03-01 00:00:00,874703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.0,-94.0,,,,,,,-90.0,-90.0,,,,,,,-98.0,-98.0,,,,,,,0.0,0.0,0.0,-97.0,-97.0,,,,,,,,-108.0,-108.0,-108.0,0.0,0.0,0.0,,,,,,,,,PT3600S
2022-03-01 00:00:00,874704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.0,-95.0,,,,,,,-92.0,-91.0,,,,,,,-98.0,-98.0,,,,,,,0.0,0.0,0.0,-97.0,-97.0,,,,,,,,-108.0,-108.0,-108.0,0.0,0.0,0.0,,,,,,,,,PT3600S
2022-03-01 00:00:00,874705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.0,-102.0,,,,,,,-102.0,-102.0,,,,,,,-102.0,-103.0,,,,,,,0.0,0.0,0.0,-102.0,-102.0,,,,,,,,-108.0,-108.0,-108.0,0.0,0.0,0.0,,,,,,,,,PT3600S
2022-03-01 00:00:00,874706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-91.0,,,,,,,-88.0,-88.0,,,,,,,-94.0,-94.0,,,,,,,0.0,0.0,0.0,-92.0,-93.0,,,,,,,,-108.0,-108.0,-108.0,0.0,0.0,0.0,,,,,,,,,PT3600S
2022-03-01 00:00:00,874707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.0,-101.0,,,,,,,-101.0,-101.0,,,,,,,-102.0,-102.0,,,,,,,0.0,0.0,0.0,-102.0,-101.0,,,,,,,,-108.0,-108.0,-108.0,0.0,0.0,0.0,,,,,,,,,PT3600S
2022-03-01 00:00:00,874708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-89.0,,,,,,,-85.0,-87.0,,,,,,,-92.0,-92.0,,,,,,,0.0,0.0,0.0,-95.0,-95.0,,,,,,,,-108.0,-108.0,-108.0,0.0,0.0,0.0,,,,,,,,,PT3600S
2022-03-01 00:00:00,874709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,-99.0,,,,,,,-99.0,-99.0,,,,,,,-100.0,-100.0,,,,,,,0.0,0.0,0.0,-99.0,-99.0,,,,,,,,-108.0,-108.0,-108.0,0.0,0.0,0.0,,,,,,,,,PT3600S
2022-03-01 00:00:00,874710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.0,-99.0,,,,,,,-93.0,-96.0,,,,,,,-99.0,-100.0,,,,,,,0.0,0.0,0.0,-98.0,-99.0,,,,,,,,-108.0,-108.0,-108.0,0.0,0.0,0.0,,,,,,,,,PT3600S
