begintime,sk_object,1526729562,1526729563,1526729564,duration
2022-03-01 00:00:00,844107.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,832724.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,65355233.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,846694.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,837934.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,837211.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,834309.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,834046.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,841958.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,847310.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,845987.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,846020.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,841077.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,846079.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,845969.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,834539.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,836591.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,840020.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,838728.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,843852.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,843312.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,846120.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,17873885.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,836651.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,837378.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,840043.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,843430.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,835732.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,846883.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,839804.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,839026.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,835242.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,10609326.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,835907.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,844084.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,835843.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,834950.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,847550.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,828418.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,842587.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,834125.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,840188.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,843041.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,841464.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,835299.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,841365.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,839131.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,846795.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,834511.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,843247.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,837458.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,844210.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,845020.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,846103.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,837694.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,841204.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,839601.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,834564.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,841877.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,840900.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,844237.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,835532.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,843693.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,843977.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,845435.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,845219.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,836988.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,834644.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,842638.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,837705.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,843871.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,839065.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,835698.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,837074.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,840053.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,840517.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,835584.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,845277.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,846664.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,10609299.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,842588.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,846449.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,835942.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,836481.0,0.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,838421.0,0.0,0.0,0.0,PT3600S
