begintime,sk_object,duration,integrity,M51325C0,M51325C1,M51325C2,M51325C3
2022-03-17,312.0,6.0,0.4166666666666667,695.0,39215.0,9182.0,1476320.0
2022-03-17,311.0,5.0,0.3472222222222222,33999.0,1200027.0,63665.0,80999419.0
2022-03-17,310.0,6.0,0.4166666666666667,0.0,0.0,55.0,2040.0
2022-03-18,309.0,60.0,4.166666666666667,194.0,11066.0,294.0,385535.0
2022-03-17,314.0,7.0,0.4861111111111111,12238.0,419832.0,31368.0,33270532.0
2022-03-12,307.0,10.0,0.6944444444444444,805.0,38209.0,1415.0,1771792.0
2022-03-17,313.0,6.0,0.4166666666666667,19992.0,682999.0,42477.0,54742402.0
2022-03-15,307.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0
2022-03-17,308.0,6.0,0.4166666666666667,527.0,34679.0,4448.0,981223.0
2022-03-11,307.0,13.0,0.9027777777777778,1269.0,82673.0,1871.0,2013134.0
2022-03-19,307.0,16.0,1.1111111111111112,23714.0,795400.0,55499.0,67634043.0
2022-03-12,310.0,5.0,0.3472222222222222,122.0,12714.0,139.0,47665.0
2022-03-17,309.0,6.0,0.4166666666666667,0.0,0.0,55.0,2028.0
2022-03-19,86695.0,4.0,0.2777777777777778,603.0,29197.0,1022.0,1257883.0
