begintime,ne_name,ne_type,vendor,integrity,INTRA_HO_PREP_FAIL_NB,INTRA_HO_ATT_NB,id
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05,ECI-1300226,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,67.85,0.0,0.0,108
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05,ECI-1300227,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,109
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05,ECI-1300235,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,110
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05,ECI-1300255,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,111
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05,ECI-1300738,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,112
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05,ECI-1300757,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,113
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05,ECI-1302018,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,68.65,0.0,0.0,114
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05,ECI-1302037,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,96.61,0.0,0.0,115
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05,ECI-1302787,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,98.13,0.0,0.0,116
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05,ECI-1303297,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,75.26,0.0,0.0,117
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05,ECI-1306113,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,118
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-21,MCC-619,MNC-05,ECI-1306114,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,75.26,0.0,0.0,119
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1283846,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,88.54,0.0,0.0,120
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1285889,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,7.0,14277.0,121
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1285890,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,2070.0,122
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1285899,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,1.0,2508.0,123
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1285909,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,861.0,124
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1285919,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,23.0,89199.0,125
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1299969,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,126
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1299971,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,127
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1299979,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,128
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1299999,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,129
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1300225,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,130
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1300227,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,131
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1300235,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,132
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1300255,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,85.16,0.0,0.0,133
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1300481,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,134
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1300482,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,135
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1300483,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,75.36,0.0,0.0,136
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1300738,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,137
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1300739,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,138
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1300757,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,139
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1300767,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,140
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1302017,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,46.56,0.0,0.0,141
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1302018,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,142
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1302019,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,143
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1302047,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,144
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1302785,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,93.67,0.0,0.0,145
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1302787,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,146
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1305096,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,74.79,0.0,0.0,147
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1306113,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,148
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1309442,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,85.63,0.0,0.0,149
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1331201,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,150
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1331202,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,151
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1331211,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,66.88,0.0,0.0,152
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-3,MCC-619,MNC-05,ECI-1331221,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,87.43,0.0,0.0,153
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1283846,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,53.85,0.0,0.0,154
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1285889,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,1.0,10766.0,155
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1285890,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,1124.0,156
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1285891,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,3.0,93076.0,157
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1285899,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,4461.0,158
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1285909,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,1058.0,159
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1286662,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,53.33,0.0,0.0,160
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1287169,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,61.46,0.0,0.0,161
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1299969,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,162
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1299971,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,163
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1299979,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,164
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1299989,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,75.78,0.0,0.0,165
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1299999,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,166
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1300225,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,167
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1300227,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,82.64,0.0,0.0,168
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1300235,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,169
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1300255,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,66.22,0.0,0.0,170
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1300481,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,171
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1300482,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,172
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1300738,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,173
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1300739,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,174
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1300757,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,175
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1300767,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,176
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1302018,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,82.99,0.0,0.0,177
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1302019,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,178
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1302037,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,91.15,0.0,0.0,179
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1302047,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,180
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1302785,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,71.32,0.0,0.0,181
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1302787,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,182
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1306113,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,92.78,0.0,0.0,183
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1331201,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,69.24,0.0,0.0,184
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1331202,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,185
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1331211,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,59.67,0.0,0.0,186
2022-03,"MRBTS-5023,LNBTS-5023,LNCEL-31,MCC-619,MNC-05,ECI-1331221,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.0,0.0,0.0,187
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1291266,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,2.0,7949.0,188
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1291267,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,22.0,38111.0,189
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1291275,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,2340.0,179158.0,190
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1291285,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,3.0,3326.0,191
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1291295,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,1.0,8640.0,192
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1291521,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,82.12,0.0,0.0,193
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1291523,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,194
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1291531,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,195
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1291551,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,196
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1295873,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,197
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1295874,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,198
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1295875,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,99.48,0.0,0.0,199
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1295883,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,49.65,0.0,0.0,200
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1295893,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,88.99,0.0,0.0,201
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1301249,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,202
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1301505,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,203
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1301506,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,204
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1301507,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,205
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1301515,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,79.83,0.0,0.0,206
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1301525,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,207
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1301535,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,208
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1303041,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,209
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1303043,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,210
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1303071,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,0.0,211
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05,ECI-1313537,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,73.26,0.0,0.0,212
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1291265,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,140.0,175646.0,213
2022-03,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05,ECI-1291266,MCC-619,MNC-05","4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC, ECI, MCC-MNC",Nokia,89.2,0.0,3564.0,214
