begintime,sk_object,duration,integrity,M51325C0,M51325C1,M51325C2,M51325C3
2022-03-13 14:00:00,15609.0,60.0,100.0,152.0,9726.0,209.0,264780.0
2022-03-18 23:00:00,15613.0,60.0,100.0,158.0,9914.0,217.0,277555.0
2022-03-12 02:00:00,15626.0,60.0,100.0,153.0,9758.0,208.0,263979.0
2022-03-11 14:00:00,15609.0,60.0,100.0,186.0,13362.0,246.0,274631.0
2022-03-11 01:00:00,15610.0,60.0,100.0,258.0,14392.0,401.0,518897.0
2022-03-11 10:00:00,15622.0,60.0,100.0,249.0,12822.0,395.0,533154.0
2022-03-11 09:00:00,15616.0,60.0,100.0,148.0,9598.0,204.0,257543.0
2022-03-11 14:00:00,15623.0,60.0,100.0,733.0,77644.0,1311.0,806872.0
2022-03-11 15:00:00,15611.0,60.0,100.0,238.0,12474.0,382.0,512360.0
2022-03-11 06:00:00,15623.0,60.0,100.0,230.0,12218.0,363.0,493125.0
2022-03-11 08:00:00,15608.0,60.0,100.0,160.0,9982.0,210.0,267016.0
2022-03-11 13:00:00,15622.0,60.0,100.0,239.0,12502.0,396.0,532437.0
2022-03-11 09:00:00,15623.0,60.0,100.0,276.0,16238.0,420.0,521593.0
2022-03-11 06:00:00,15608.0,60.0,100.0,150.0,9662.0,205.0,260534.0
2022-03-11 12:00:00,15613.0,60.0,100.0,213.0,16558.0,279.0,297637.0
2022-03-11 11:00:00,15615.0,60.0,100.0,151.0,9694.0,209.0,265015.0
2022-03-11 07:00:00,15613.0,60.0,100.0,180.0,12954.0,239.0,281557.0
2022-03-11 12:00:00,15622.0,60.0,100.0,266.0,14640.0,415.0,538462.0
2022-03-11 09:00:00,15609.0,60.0,100.0,151.0,9694.0,207.0,261919.0
2022-03-11 13:00:00,15624.0,60.0,100.0,237.0,12430.0,377.0,502432.0
2022-03-11 14:00:00,15620.0,60.0,100.0,263.0,14548.0,419.0,541370.0
2022-03-11 14:00:00,15622.0,60.0,100.0,280.0,16362.0,434.0,544113.0
2022-03-11 02:00:00,15624.0,60.0,100.0,235.0,12378.0,371.0,494033.0
2022-03-11 00:00:00,15624.0,60.0,100.0,281.0,16626.0,406.0,523269.0
2022-03-11 07:00:00,15623.0,60.0,100.0,239.0,12506.0,374.0,497877.0
2022-03-11 08:00:00,15623.0,60.0,100.0,258.0,14388.0,400.0,514827.0
2022-03-11 10:00:00,15624.0,60.0,100.0,237.0,12442.0,380.0,507940.0
2022-03-11 03:00:00,15611.0,60.0,100.0,239.0,12506.0,374.0,499283.0
2022-03-11 00:00:00,15620.0,60.0,100.0,294.0,16814.0,450.0,568051.0
2022-03-11 12:00:00,15609.0,60.0,100.0,152.0,9726.0,209.0,264476.0
2022-03-11 04:00:00,15608.0,60.0,100.0,155.0,9882.0,211.0,266602.0
2022-03-11 01:00:00,15619.0,60.0,100.0,245.0,12698.0,387.0,517377.0
2022-03-11 04:00:00,15620.0,60.0,100.0,258.0,14484.0,412.0,546648.0
2022-03-11 10:00:00,15613.0,60.0,100.0,194.0,14676.0,261.0,289539.0
2022-03-11 14:00:00,15615.0,60.0,100.0,153.0,9758.0,208.0,264413.0
2022-03-11 10:00:00,15623.0,60.0,100.0,240.0,12950.0,383.0,529676.0
2022-03-11 08:00:00,15620.0,60.0,100.0,268.0,14708.0,417.0,540824.0
2022-03-11 08:00:00,15613.0,60.0,100.0,151.0,8628.0,209.0,271376.0
2022-03-11 02:00:00,15618.0,60.0,100.0,239.0,12510.0,377.0,502940.0
2022-03-11 05:00:00,15612.0,60.0,100.0,242.0,12614.0,382.0,509077.0
2022-03-11 05:00:00,15623.0,60.0,100.0,245.0,14008.0,392.0,499660.0
2022-03-11 13:00:00,15621.0,60.0,100.0,246.0,12730.0,391.0,523763.0
2022-03-11 03:00:00,15610.0,60.0,100.0,237.0,12446.0,375.0,501059.0
2022-03-11 03:00:00,15624.0,60.0,100.0,231.0,12250.0,369.0,490304.0
2022-03-11 00:00:00,15615.0,60.0,100.0,152.0,9726.0,207.0,262504.0
2022-03-11 01:00:00,15611.0,60.0,100.0,239.0,12506.0,379.0,511744.0
2022-03-11 08:00:00,15619.0,60.0,100.0,245.0,12698.0,389.0,518664.0
2022-03-11 14:00:00,15610.0,60.0,100.0,240.0,12542.0,385.0,518012.0
2022-03-11 08:00:00,15617.0,60.0,100.0,354.0,25120.0,522.0,560253.0
2022-03-11 11:00:00,15609.0,60.0,100.0,153.0,9758.0,209.0,264189.0
2022-03-11 06:00:00,15612.0,60.0,100.0,233.0,12314.0,382.0,511667.0
2022-03-11 15:00:00,15613.0,60.0,100.0,179.0,12922.0,240.0,283506.0
2022-03-11 06:00:00,15613.0,60.0,100.0,154.0,9786.0,211.0,267563.0
2022-03-11 04:00:00,15616.0,60.0,100.0,184.0,11098.0,207.0,261550.0
2022-03-15 14:00:00,15611.0,60.0,100.0,244.0,12214.0,385.0,513617.0
2022-03-11 09:00:00,15614.0,60.0,100.0,170.0,11576.0,229.0,279324.0
2022-03-11 05:00:00,15613.0,60.0,100.0,138.0,8212.0,200.0,264594.0
2022-03-11 03:00:00,15621.0,60.0,100.0,240.0,12538.0,382.0,510993.0
2022-03-11 09:00:00,15626.0,60.0,100.0,151.0,9694.0,210.0,266612.0
2022-03-11 04:00:00,15618.0,60.0,100.0,239.0,12786.0,379.0,506304.0
2022-03-11 08:00:00,15614.0,60.0,100.0,173.0,11828.0,235.0,288818.0
2022-03-11 11:00:00,15623.0,60.0,100.0,254.0,14260.0,394.0,517373.0
2022-03-11 13:00:00,15610.0,60.0,100.0,263.0,14552.0,407.0,524999.0
2022-03-11 07:00:00,15622.0,60.0,100.0,254.0,14256.0,407.0,526227.0
2022-03-16 08:00:00,15613.0,60.0,100.0,165.0,10350.0,225.0,277810.0
2022-03-11 13:00:00,15615.0,60.0,100.0,154.0,9790.0,210.0,265115.0
2022-03-11 00:00:00,15616.0,60.0,100.0,151.0,9706.0,205.0,257084.0
2022-03-11 09:00:00,15620.0,60.0,100.0,266.0,14644.0,416.0,542674.0
2022-03-11 12:00:00,15615.0,60.0,100.0,153.0,9758.0,210.0,264816.0
2022-03-11 08:00:00,15615.0,60.0,100.0,155.0,9822.0,208.0,261997.0
2022-03-11 01:00:00,15624.0,60.0,100.0,234.0,12346.0,373.0,502446.0
2022-03-11 10:00:00,15621.0,60.0,100.0,245.0,12698.0,392.0,525412.0
2022-03-11 00:00:00,15611.0,60.0,100.0,235.0,12378.0,381.0,516078.0
2022-03-11 05:00:00,15616.0,60.0,100.0,150.0,9662.0,204.0,257901.0
2022-03-11 10:00:00,15616.0,60.0,100.0,166.0,11448.0,225.0,266253.0
2022-03-11 00:00:00,15617.0,60.0,100.0,394.0,28956.0,564.0,578167.0
2022-03-11 04:00:00,15614.0,60.0,100.0,154.0,9790.0,209.0,264358.0
2022-03-11 07:00:00,15614.0,60.0,100.0,153.0,9758.0,209.0,267002.0
2022-03-11 14:00:00,15612.0,60.0,100.0,246.0,12730.0,389.0,527890.0
2022-03-11 14:00:00,15624.0,60.0,100.0,218.0,11834.0,374.0,499276.0
2022-03-11 11:00:00,15625.0,60.0,100.0,264.0,14584.0,417.0,542624.0
