begintime,sk_object,duration,integrity,1282449671,1282449672,1282449673,1282449674
2022-03-02 03:00:00,7525370.0,3600.0,100.0,49.29484,144.44987,134.13966,202.93347
2022-03-02 02:00:00,7525392.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-03-13 08:00:00,7525537.0,3600.0,100.0,740.74578,912.0324,1476.7052,1896.7167
2022-03-14 16:00:00,7525585.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-18 12:00:00,7525339.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-13 13:00:00,7525579.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-05 08:00:00,7525454.0,3600.0,100.0,1070.605,1294.8165,1610.1298,1832.9497
2022-02-04 20:00:00,7525456.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-10 05:00:00,7525509.0,3600.0,100.0,187.93855,261.46133,566.00534,745.06747
2022-03-07 06:00:00,7525625.0,3600.0,100.0,632.95845,1118.7913,1741.8771,2642.8229
2022-03-06 22:00:00,7525322.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-03-12 16:00:00,7525592.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-20 09:00:00,7525373.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-08 12:00:00,7525493.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-06 04:00:00,7525338.0,3600.0,100.0,24.359949,47.367333,164.86502,216.85787
2022-02-04 03:00:00,7525453.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-03-10 19:00:00,7525426.0,3600.0,100.0,150.735,214.9488,267.46814,359.3692
2022-02-20 16:00:00,7525614.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-19 21:00:00,7525567.0,3600.0,100.0,176.18782,258.98747,383.07921,579.29107
2022-02-06 17:00:00,7525583.0,3600.0,100.0,664.97246,930.51667,1401.765,1692.5893
2022-03-10 15:00:00,7525426.0,3600.0,100.0,109.55872,212.80867,244.10822,367.88133
2022-02-20 01:00:00,7525611.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-08 19:00:00,7525602.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-11 21:00:00,7525527.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-13 22:00:00,7525467.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-12 00:00:00,7525598.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-03-06 16:00:00,7525289.0,3600.0,100.0,2741.3386,3185.1139,2527.6535,3161.7445
2022-02-17 08:00:00,7525432.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-08 14:00:00,7525641.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-13 23:00:00,7525410.0,3600.0,100.0,122.71785,204.55653,377.01337,712.79693
2022-02-03 21:00:00,7525559.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-06 00:00:00,7525407.0,3600.0,100.0,781.55024,1172.8385,2107.0866,2934.4407
2022-02-13 07:00:00,7525439.0,3600.0,100.0,214.11062,399.83813,600.72915,891.016
2022-03-10 11:00:00,7525563.0,3600.0,100.0,0.0,0.0,0.0,0.0
2022-02-03 19:00:00,7525470.0,3600.0,100.0,636.67476,848.61227,908.74976,1102.7107
