measObjLdn,duration,begin_time,20001153.0,20001154.0,20001155.0
"ManagedElement=1,NodeBFunction=1",900.0,2021-09-26 19:15:00,"512,900,0,0,0,0,0,0,0,0,0","1024,0,0,0,0,0,1,5,94,617,183","1024,900,0,0,0,0,0,0,0,0"
