NE Name,fdn,BT,MOIndex,PN,SN,SRN,WORKMODE,className,name,neID,UNBA
FTBSC02,"NE=280,E1T1=219_16_0",POUC,26_0_16_,219,16,0,E1,BSC6900GSME1T1,"Port No.=219, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=220_16_0",POUC,26_0_16_,220,16,0,E1,BSC6900GSME1T1,"Port No.=220, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=221_16_0",POUC,26_0_16_,221,16,0,E1,BSC6900GSME1T1,"Port No.=221, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=222_16_0",POUC,26_0_16_,222,16,0,E1,BSC6900GSME1T1,"Port No.=222, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=223_16_0",POUC,26_0_16_,223,16,0,E1,BSC6900GSME1T1,"Port No.=223, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=224_16_0",POUC,26_0_16_,224,16,0,E1,BSC6900GSME1T1,"Port No.=224, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=225_16_0",POUC,26_0_16_,225,16,0,E1,BSC6900GSME1T1,"Port No.=225, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=226_16_0",POUC,26_0_16_,226,16,0,E1,BSC6900GSME1T1,"Port No.=226, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=227_16_0",POUC,26_0_16_,227,16,0,E1,BSC6900GSME1T1,"Port No.=227, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=228_16_0",POUC,26_0_16_,228,16,0,E1,BSC6900GSME1T1,"Port No.=228, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=229_16_0",POUC,26_0_16_,229,16,0,E1,BSC6900GSME1T1,"Port No.=229, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=230_16_0",POUC,26_0_16_,230,16,0,E1,BSC6900GSME1T1,"Port No.=230, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=231_16_0",POUC,26_0_16_,231,16,0,E1,BSC6900GSME1T1,"Port No.=231, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=232_16_0",POUC,26_0_16_,232,16,0,E1,BSC6900GSME1T1,"Port No.=232, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=233_16_0",POUC,26_0_16_,233,16,0,E1,BSC6900GSME1T1,"Port No.=233, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=234_16_0",POUC,26_0_16_,234,16,0,E1,BSC6900GSME1T1,"Port No.=234, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=235_16_0",POUC,26_0_16_,235,16,0,E1,BSC6900GSME1T1,"Port No.=235, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=236_16_0",POUC,26_0_16_,236,16,0,E1,BSC6900GSME1T1,"Port No.=236, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=237_16_0",POUC,26_0_16_,237,16,0,E1,BSC6900GSME1T1,"Port No.=237, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=238_16_0",POUC,26_0_16_,238,16,0,E1,BSC6900GSME1T1,"Port No.=238, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=239_16_0",POUC,26_0_16_,239,16,0,E1,BSC6900GSME1T1,"Port No.=239, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=240_16_0",POUC,26_0_16_,240,16,0,E1,BSC6900GSME1T1,"Port No.=240, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=241_16_0",POUC,26_0_16_,241,16,0,E1,BSC6900GSME1T1,"Port No.=241, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=242_16_0",POUC,26_0_16_,242,16,0,E1,BSC6900GSME1T1,"Port No.=242, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=243_16_0",POUC,26_0_16_,243,16,0,E1,BSC6900GSME1T1,"Port No.=243, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=244_16_0",POUC,26_0_16_,244,16,0,E1,BSC6900GSME1T1,"Port No.=244, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=245_16_0",POUC,26_0_16_,245,16,0,E1,BSC6900GSME1T1,"Port No.=245, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=246_16_0",POUC,26_0_16_,246,16,0,E1,BSC6900GSME1T1,"Port No.=246, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=247_16_0",POUC,26_0_16_,247,16,0,E1,BSC6900GSME1T1,"Port No.=247, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=248_16_0",POUC,26_0_16_,248,16,0,E1,BSC6900GSME1T1,"Port No.=248, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=249_16_0",POUC,26_0_16_,249,16,0,E1,BSC6900GSME1T1,"Port No.=249, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=250_16_0",POUC,26_0_16_,250,16,0,E1,BSC6900GSME1T1,"Port No.=250, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=251_16_0",POUC,26_0_16_,251,16,0,E1,BSC6900GSME1T1,"Port No.=251, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=12_16_0",POUC,26_0_16_,12,16,0,E1,BSC6900GSME1T1,"Port No.=12, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=13_16_0",POUC,26_0_16_,13,16,0,E1,BSC6900GSME1T1,"Port No.=13, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=14_16_0",POUC,26_0_16_,14,16,0,E1,BSC6900GSME1T1,"Port No.=14, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=15_16_0",POUC,26_0_16_,15,16,0,E1,BSC6900GSME1T1,"Port No.=15, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=16_16_0",POUC,26_0_16_,16,16,0,E1,BSC6900GSME1T1,"Port No.=16, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=17_16_0",POUC,26_0_16_,17,16,0,E1,BSC6900GSME1T1,"Port No.=17, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=18_16_0",POUC,26_0_16_,18,16,0,E1,BSC6900GSME1T1,"Port No.=18, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=19_16_0",POUC,26_0_16_,19,16,0,E1,BSC6900GSME1T1,"Port No.=19, Slot No.=16, Subrack No.=0",26,
FTBSC02,"NE=280,E1T1=235_14_1",POUC,26_1_14_,235,14,1,E1,BSC6900GSME1T1,"Port No.=235, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=236_14_1",POUC,26_1_14_,236,14,1,E1,BSC6900GSME1T1,"Port No.=236, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=237_14_1",POUC,26_1_14_,237,14,1,E1,BSC6900GSME1T1,"Port No.=237, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=238_14_1",POUC,26_1_14_,238,14,1,E1,BSC6900GSME1T1,"Port No.=238, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=239_14_1",POUC,26_1_14_,239,14,1,E1,BSC6900GSME1T1,"Port No.=239, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=240_14_1",POUC,26_1_14_,240,14,1,E1,BSC6900GSME1T1,"Port No.=240, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=241_14_1",POUC,26_1_14_,241,14,1,E1,BSC6900GSME1T1,"Port No.=241, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=242_14_1",POUC,26_1_14_,242,14,1,E1,BSC6900GSME1T1,"Port No.=242, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=243_14_1",POUC,26_1_14_,243,14,1,E1,BSC6900GSME1T1,"Port No.=243, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=244_14_1",POUC,26_1_14_,244,14,1,E1,BSC6900GSME1T1,"Port No.=244, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=245_14_1",POUC,26_1_14_,245,14,1,E1,BSC6900GSME1T1,"Port No.=245, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=246_14_1",POUC,26_1_14_,246,14,1,E1,BSC6900GSME1T1,"Port No.=246, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=247_14_1",POUC,26_1_14_,247,14,1,E1,BSC6900GSME1T1,"Port No.=247, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=248_14_1",POUC,26_1_14_,248,14,1,E1,BSC6900GSME1T1,"Port No.=248, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=249_14_1",POUC,26_1_14_,249,14,1,E1,BSC6900GSME1T1,"Port No.=249, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=250_14_1",POUC,26_1_14_,250,14,1,E1,BSC6900GSME1T1,"Port No.=250, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=251_14_1",POUC,26_1_14_,251,14,1,E1,BSC6900GSME1T1,"Port No.=251, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=95_14_1",POUC,26_1_14_,95,14,1,E1,BSC6900GSME1T1,"Port No.=95, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=96_14_1",POUC,26_1_14_,96,14,1,E1,BSC6900GSME1T1,"Port No.=96, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=97_14_1",POUC,26_1_14_,97,14,1,E1,BSC6900GSME1T1,"Port No.=97, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=98_14_1",POUC,26_1_14_,98,14,1,E1,BSC6900GSME1T1,"Port No.=98, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=99_14_1",POUC,26_1_14_,99,14,1,E1,BSC6900GSME1T1,"Port No.=99, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=100_14_1",POUC,26_1_14_,100,14,1,E1,BSC6900GSME1T1,"Port No.=100, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=101_14_1",POUC,26_1_14_,101,14,1,E1,BSC6900GSME1T1,"Port No.=101, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=102_14_1",POUC,26_1_14_,102,14,1,E1,BSC6900GSME1T1,"Port No.=102, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=103_14_1",POUC,26_1_14_,103,14,1,E1,BSC6900GSME1T1,"Port No.=103, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=104_14_1",POUC,26_1_14_,104,14,1,E1,BSC6900GSME1T1,"Port No.=104, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=105_14_1",POUC,26_1_14_,105,14,1,E1,BSC6900GSME1T1,"Port No.=105, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=106_14_1",POUC,26_1_14_,106,14,1,E1,BSC6900GSME1T1,"Port No.=106, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=107_14_1",POUC,26_1_14_,107,14,1,E1,BSC6900GSME1T1,"Port No.=107, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=108_14_1",POUC,26_1_14_,108,14,1,E1,BSC6900GSME1T1,"Port No.=108, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=109_14_1",POUC,26_1_14_,109,14,1,E1,BSC6900GSME1T1,"Port No.=109, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=110_14_1",POUC,26_1_14_,110,14,1,E1,BSC6900GSME1T1,"Port No.=110, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=111_14_1",POUC,26_1_14_,111,14,1,E1,BSC6900GSME1T1,"Port No.=111, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=112_14_1",POUC,26_1_14_,112,14,1,E1,BSC6900GSME1T1,"Port No.=112, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=113_14_1",POUC,26_1_14_,113,14,1,E1,BSC6900GSME1T1,"Port No.=113, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=114_14_1",POUC,26_1_14_,114,14,1,E1,BSC6900GSME1T1,"Port No.=114, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=115_14_1",POUC,26_1_14_,115,14,1,E1,BSC6900GSME1T1,"Port No.=115, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=116_14_1",POUC,26_1_14_,116,14,1,E1,BSC6900GSME1T1,"Port No.=116, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=117_14_1",POUC,26_1_14_,117,14,1,E1,BSC6900GSME1T1,"Port No.=117, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=118_14_1",POUC,26_1_14_,118,14,1,E1,BSC6900GSME1T1,"Port No.=118, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=119_14_1",POUC,26_1_14_,119,14,1,E1,BSC6900GSME1T1,"Port No.=119, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=120_14_1",POUC,26_1_14_,120,14,1,E1,BSC6900GSME1T1,"Port No.=120, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=121_14_1",POUC,26_1_14_,121,14,1,E1,BSC6900GSME1T1,"Port No.=121, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=122_14_1",POUC,26_1_14_,122,14,1,E1,BSC6900GSME1T1,"Port No.=122, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=123_14_1",POUC,26_1_14_,123,14,1,E1,BSC6900GSME1T1,"Port No.=123, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=124_14_1",POUC,26_1_14_,124,14,1,E1,BSC6900GSME1T1,"Port No.=124, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=125_14_1",POUC,26_1_14_,125,14,1,E1,BSC6900GSME1T1,"Port No.=125, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=126_14_1",POUC,26_1_14_,126,14,1,E1,BSC6900GSME1T1,"Port No.=126, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=127_14_1",POUC,26_1_14_,127,14,1,E1,BSC6900GSME1T1,"Port No.=127, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=128_14_1",POUC,26_1_14_,128,14,1,E1,BSC6900GSME1T1,"Port No.=128, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=129_14_1",POUC,26_1_14_,129,14,1,E1,BSC6900GSME1T1,"Port No.=129, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=130_14_1",POUC,26_1_14_,130,14,1,E1,BSC6900GSME1T1,"Port No.=130, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=131_14_1",POUC,26_1_14_,131,14,1,E1,BSC6900GSME1T1,"Port No.=131, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=132_14_1",POUC,26_1_14_,132,14,1,E1,BSC6900GSME1T1,"Port No.=132, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=133_14_1",POUC,26_1_14_,133,14,1,E1,BSC6900GSME1T1,"Port No.=133, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=134_14_1",POUC,26_1_14_,134,14,1,E1,BSC6900GSME1T1,"Port No.=134, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=135_14_1",POUC,26_1_14_,135,14,1,E1,BSC6900GSME1T1,"Port No.=135, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=136_14_1",POUC,26_1_14_,136,14,1,E1,BSC6900GSME1T1,"Port No.=136, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=137_14_1",POUC,26_1_14_,137,14,1,E1,BSC6900GSME1T1,"Port No.=137, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=138_14_1",POUC,26_1_14_,138,14,1,E1,BSC6900GSME1T1,"Port No.=138, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=139_14_1",POUC,26_1_14_,139,14,1,E1,BSC6900GSME1T1,"Port No.=139, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=140_14_1",POUC,26_1_14_,140,14,1,E1,BSC6900GSME1T1,"Port No.=140, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=141_14_1",POUC,26_1_14_,141,14,1,E1,BSC6900GSME1T1,"Port No.=141, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=142_14_1",POUC,26_1_14_,142,14,1,E1,BSC6900GSME1T1,"Port No.=142, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=143_14_1",POUC,26_1_14_,143,14,1,E1,BSC6900GSME1T1,"Port No.=143, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=144_14_1",POUC,26_1_14_,144,14,1,E1,BSC6900GSME1T1,"Port No.=144, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=145_14_1",POUC,26_1_14_,145,14,1,E1,BSC6900GSME1T1,"Port No.=145, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=146_14_1",POUC,26_1_14_,146,14,1,E1,BSC6900GSME1T1,"Port No.=146, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=147_14_1",POUC,26_1_14_,147,14,1,E1,BSC6900GSME1T1,"Port No.=147, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=148_14_1",POUC,26_1_14_,148,14,1,E1,BSC6900GSME1T1,"Port No.=148, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=149_14_1",POUC,26_1_14_,149,14,1,E1,BSC6900GSME1T1,"Port No.=149, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=150_14_1",POUC,26_1_14_,150,14,1,E1,BSC6900GSME1T1,"Port No.=150, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=151_14_1",POUC,26_1_14_,151,14,1,E1,BSC6900GSME1T1,"Port No.=151, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=152_14_1",POUC,26_1_14_,152,14,1,E1,BSC6900GSME1T1,"Port No.=152, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=153_14_1",POUC,26_1_14_,153,14,1,E1,BSC6900GSME1T1,"Port No.=153, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=154_14_1",POUC,26_1_14_,154,14,1,E1,BSC6900GSME1T1,"Port No.=154, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=155_14_1",POUC,26_1_14_,155,14,1,E1,BSC6900GSME1T1,"Port No.=155, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=156_14_1",POUC,26_1_14_,156,14,1,E1,BSC6900GSME1T1,"Port No.=156, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=157_14_1",POUC,26_1_14_,157,14,1,E1,BSC6900GSME1T1,"Port No.=157, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=158_14_1",POUC,26_1_14_,158,14,1,E1,BSC6900GSME1T1,"Port No.=158, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=159_14_1",POUC,26_1_14_,159,14,1,E1,BSC6900GSME1T1,"Port No.=159, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=160_14_1",POUC,26_1_14_,160,14,1,E1,BSC6900GSME1T1,"Port No.=160, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=161_14_1",POUC,26_1_14_,161,14,1,E1,BSC6900GSME1T1,"Port No.=161, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=162_14_1",POUC,26_1_14_,162,14,1,E1,BSC6900GSME1T1,"Port No.=162, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=163_14_1",POUC,26_1_14_,163,14,1,E1,BSC6900GSME1T1,"Port No.=163, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=164_14_1",POUC,26_1_14_,164,14,1,E1,BSC6900GSME1T1,"Port No.=164, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=165_14_1",POUC,26_1_14_,165,14,1,E1,BSC6900GSME1T1,"Port No.=165, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=166_14_1",POUC,26_1_14_,166,14,1,E1,BSC6900GSME1T1,"Port No.=166, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=167_14_1",POUC,26_1_14_,167,14,1,E1,BSC6900GSME1T1,"Port No.=167, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=168_14_1",POUC,26_1_14_,168,14,1,E1,BSC6900GSME1T1,"Port No.=168, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=169_14_1",POUC,26_1_14_,169,14,1,E1,BSC6900GSME1T1,"Port No.=169, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=170_14_1",POUC,26_1_14_,170,14,1,E1,BSC6900GSME1T1,"Port No.=170, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=171_14_1",POUC,26_1_14_,171,14,1,E1,BSC6900GSME1T1,"Port No.=171, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=172_14_1",POUC,26_1_14_,172,14,1,E1,BSC6900GSME1T1,"Port No.=172, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=173_14_1",POUC,26_1_14_,173,14,1,E1,BSC6900GSME1T1,"Port No.=173, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=174_14_1",POUC,26_1_14_,174,14,1,E1,BSC6900GSME1T1,"Port No.=174, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=175_14_1",POUC,26_1_14_,175,14,1,E1,BSC6900GSME1T1,"Port No.=175, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=176_14_1",POUC,26_1_14_,176,14,1,E1,BSC6900GSME1T1,"Port No.=176, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=177_14_1",POUC,26_1_14_,177,14,1,E1,BSC6900GSME1T1,"Port No.=177, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=178_14_1",POUC,26_1_14_,178,14,1,E1,BSC6900GSME1T1,"Port No.=178, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=179_14_1",POUC,26_1_14_,179,14,1,E1,BSC6900GSME1T1,"Port No.=179, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=180_14_1",POUC,26_1_14_,180,14,1,E1,BSC6900GSME1T1,"Port No.=180, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=181_14_1",POUC,26_1_14_,181,14,1,E1,BSC6900GSME1T1,"Port No.=181, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=182_14_1",POUC,26_1_14_,182,14,1,E1,BSC6900GSME1T1,"Port No.=182, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=183_14_1",POUC,26_1_14_,183,14,1,E1,BSC6900GSME1T1,"Port No.=183, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=184_14_1",POUC,26_1_14_,184,14,1,E1,BSC6900GSME1T1,"Port No.=184, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=185_14_1",POUC,26_1_14_,185,14,1,E1,BSC6900GSME1T1,"Port No.=185, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=186_14_1",POUC,26_1_14_,186,14,1,E1,BSC6900GSME1T1,"Port No.=186, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=187_14_1",POUC,26_1_14_,187,14,1,E1,BSC6900GSME1T1,"Port No.=187, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=188_14_1",POUC,26_1_14_,188,14,1,E1,BSC6900GSME1T1,"Port No.=188, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=189_14_1",POUC,26_1_14_,189,14,1,E1,BSC6900GSME1T1,"Port No.=189, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=190_14_1",POUC,26_1_14_,190,14,1,E1,BSC6900GSME1T1,"Port No.=190, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=191_14_1",POUC,26_1_14_,191,14,1,E1,BSC6900GSME1T1,"Port No.=191, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=192_14_1",POUC,26_1_14_,192,14,1,E1,BSC6900GSME1T1,"Port No.=192, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=193_14_1",POUC,26_1_14_,193,14,1,E1,BSC6900GSME1T1,"Port No.=193, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=194_14_1",POUC,26_1_14_,194,14,1,E1,BSC6900GSME1T1,"Port No.=194, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=195_14_1",POUC,26_1_14_,195,14,1,E1,BSC6900GSME1T1,"Port No.=195, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=196_14_1",POUC,26_1_14_,196,14,1,E1,BSC6900GSME1T1,"Port No.=196, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=197_14_1",POUC,26_1_14_,197,14,1,E1,BSC6900GSME1T1,"Port No.=197, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=198_14_1",POUC,26_1_14_,198,14,1,E1,BSC6900GSME1T1,"Port No.=198, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=199_14_1",POUC,26_1_14_,199,14,1,E1,BSC6900GSME1T1,"Port No.=199, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=200_14_1",POUC,26_1_14_,200,14,1,E1,BSC6900GSME1T1,"Port No.=200, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=201_14_1",POUC,26_1_14_,201,14,1,E1,BSC6900GSME1T1,"Port No.=201, Slot No.=14, Subrack No.=1",26,
FTBSC02,"NE=280,E1T1=202_14_1",POUC,26_1_14_,202,14,1,E1,BSC6900GSME1T1,"Port No.=202, Slot No.=14, Subrack No.=1",26,
