begintime,ne_name,4G Traffic ,sum_L.Thrp.bits.DL,sum_PDCP_SDU_VOL_DL,contribution,count,target_without_worst_nes
2022-03-09,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST, Local Cell ID=6, Cell Name=4G_ECOWASST-6, eNodeB ID=5063, Cell FDD TDD indication=CELL_FDD",15.069,120555064.0,0,1.0561571476184445e-05,11,1426744.295337
2022-03-09,"4G_RUTILE_II/Cell:eNodeB Function Name=4G_RUTILE_II, Local Cell ID=3, Cell Name=4G_RUTILE_II-3, eNodeB ID=5048, Cell FDD TDD indication=CELL_FDD",26.51,212079176.0,0,1.85803477227188e-05,12,1426717.78544
2022-03-09,"4G_KENEMA_ENTRANCE/Cell:eNodeB Function Name=4G_KENEMA_ENTRANCE, Local Cell ID=3, Cell Name=4G_KENEMA_ENTRANCE-3, eNodeB ID=5075, Cell FDD TDD indication=CELL_FDD",72.406,579245528.0,0,5.0747968963077235e-05,13,1426645.379749
2022-03-09,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA, Local Cell ID=2, Cell Name=4G_MOKABA-2, eNodeB ID=5100, Cell FDD TDD indication=CELL_FDD",85.977,687816248.0,0,6.0259621129996016e-05,14,1426559.402718
2022-03-09,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II, Local Cell ID=1, Cell Name=4G_HILLCUTROAD_II-1, eNodeB ID=5113, Cell FDD TDD indication=CELL_FDD",104.881,839050336.0,0,7.350907014358621e-05,15,1426454.521426
2022-03-09,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II, Local Cell ID=0, Cell Name=4G_SLCB_II-1, eNodeB ID=5002, Cell FDD TDD indication=CELL_FDD",111.234,889869880.0,0,7.796176531832905e-05,16,1426343.287691
2022-03-09,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=2, Cell Name=4G_SUSSEX_II-2, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",161.456,1291651816.0,0,0.00011316139652656684,17,1426181.831214
2022-03-09,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST, Local Cell ID=2, Cell Name=4G_ECOWASST-2, eNodeB ID=5063, Cell FDD TDD indication=CELL_FDD",162.453,1299624064.0,0,0.00011386017459822096,18,1426019.378206
2022-03-09,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=7, Cell Name=4G_SPURROAD_II-7, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",169.979,1359832336.0,0,0.00011913500285024592,19,1425849.399164
2022-03-09,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN, Local Cell ID=8, Cell Name=4G_BOTOWN-8, eNodeB ID=5041, Cell FDD TDD indication=CELL_FDD",179.175,1433399592.0,0,0.00012558030189430936,20,1425670.224215
2022-03-09,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II, Local Cell ID=3, Cell Name=4G_HILLCUTROAD_II-3, eNodeB ID=5113, Cell FDD TDD indication=CELL_FDD",183.895,1471163680.0,0,0.00012888845886342414,21,1425486.328755
2022-03-09,"4G_KAMBIA_RELIEVE/Cell:eNodeB Function Name=4G_KAMBIA_RELIEVE, Local Cell ID=2, Cell Name=4G_KAMBIA_RELIEVE-2, eNodeB ID=5108, Cell FDD TDD indication=CELL_FDD",185.776,1486211136.0,0,0.00013020681548607348,22,1425300.552363
2022-03-09,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST, Local Cell ID=7, Cell Name=4G_ECOWASST-7, eNodeB ID=5063, Cell FDD TDD indication=CELL_FDD",186.495,1491959552.0,0,0.00013071074871929246,23,1425114.057419
2022-03-09,"4G_PORTLOKO_II/Cell:eNodeB Function Name=4G_PORTLOKO_II, Local Cell ID=2, Cell Name=4G_PORTLOKO_II-2, eNodeB ID=5049, Cell FDD TDD indication=CELL_FDD",215.689,1725513528.0,0,0.00015117226027783838,24,1424898.368228
2022-03-09,"4G_BONTHE/Cell:eNodeB Function Name=4G_BONTHE, Local Cell ID=2, Cell Name=4G_BONTHE-2, eNodeB ID=5128, Cell FDD TDD indication=CELL_FDD",227.842,1822734008.0,0,0.00015969006359259515,25,1424670.526477
2022-03-09,"4G_MOBIMBI/Cell:eNodeB Function Name=4G_MOBIMBI, Local Cell ID=1, Cell Name=4G_MOBIMBI-1, eNodeB ID=5099, Cell FDD TDD indication=CELL_FDD",230.248,1841980200.0,0,0.0001613763825899871,26,1424440.278952
2022-03-09,"4G_MARAMPA/Cell:eNodeB Function Name=4G_MARAMPA, Local Cell ID=3, Cell Name=4G_MARAMPA-3, eNodeB ID=5107, Cell FDD TDD indication=CELL_FDD",233.244,1865954720.0,0,0.00016347622120851845,27,1424207.034612
2022-03-09,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING, Local Cell ID=1, Cell Name=4G_PORTLOKO_SLMINING-1, eNodeB ID=5105, Cell FDD TDD indication=CELL_FDD",256.227,2049815208.0,0,0.0001795845626536805,28,1423950.807711
2022-03-09,"4G_ALLENTOWN_II/Cell:eNodeB Function Name=4G_ALLENTOWN_II, Local Cell ID=1, Cell Name=4G_ALLENTOWN_II-1, eNodeB ID=5034, Cell FDD TDD indication=CELL_FDD",307.104,2456835680.0,0,0.00021524327072945434,29,1423643.703251
2022-03-09,"4G_ALLENTOWN_II/Cell:eNodeB Function Name=4G_ALLENTOWN_II, Local Cell ID=6, Cell Name=4G_ALLENTOWN_II-6, eNodeB ID=5034, Cell FDD TDD indication=CELL_FDD",311.96,2495682840.0,0,0.0002186467474756453,30,1423331.742896
2022-03-09,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II, Local Cell ID=2, Cell Name=4G_HILLCUTROAD_II-2, eNodeB ID=5113, Cell FDD TDD indication=CELL_FDD",324.169,2593354240.0,0,0.00022720380011037462,31,1423007.573616
2022-03-09,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA, Local Cell ID=1, Cell Name=4G_MOKABA-1, eNodeB ID=5100, Cell FDD TDD indication=CELL_FDD",340.482,2723852064.0,0,0.00023863726719452067,32,1422667.092108
2022-03-09,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT, Local Cell ID=8, Cell Name=4G_PALMRESORT-8, eNodeB ID=5025, Cell FDD TDD indication=CELL_FDD",359.139,2873114896.0,0,0.0002517135986718034,33,1422307.952746
2022-03-09,"4G_MOBIMBI/Cell:eNodeB Function Name=4G_MOBIMBI, Local Cell ID=3, Cell Name=4G_MOBIMBI-3, eNodeB ID=5099, Cell FDD TDD indication=CELL_FDD",381.146,3049169656.0,0,0.000267137880540301,34,1421926.806539
2022-03-09,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH, Local Cell ID=2, Cell Name=4G_GODERICH-2, eNodeB ID=5016, Cell FDD TDD indication=CELL_FDD",382.806,3062451968.0,0,0.0002683013425252016,35,1421544.000043
2022-03-09,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING, Local Cell ID=2, Cell Name=4G_PORTLOKO_SLMINING-2, eNodeB ID=5105, Cell FDD TDD indication=CELL_FDD",399.179,3193429232.0,0,0.00027977686245217535,36,1421144.821389
2022-03-09,"4G_MAKENISOS_RELIEF/Cell:eNodeB Function Name=4G_MAKENISOS_RELIEF, Local Cell ID=2, Cell Name=4G_MAKENISOS_RELIEF-2, eNodeB ID=5131, Cell FDD TDD indication=CELL_FDD",404.196,3233568856.0,0,0.0002832931809932874,37,1420740.625282
2022-03-09,"4G_KENNEDYSTREET/Cell:eNodeB Function Name=4G_KENNEDYSTREET, Local Cell ID=2, Cell Name=4G_KENNEDYSTREET-2, eNodeB ID=5027, Cell FDD TDD indication=CELL_FDD",409.799,3278389656.0,0,0.0002872202156326836,38,1420330.826575
2022-03-09,"4G_MOBIMBI/Cell:eNodeB Function Name=4G_MOBIMBI, Local Cell ID=2, Cell Name=4G_MOBIMBI-2, eNodeB ID=5099, Cell FDD TDD indication=CELL_FDD",435.73,3485843872.0,0,0.0003053947534221148,39,1419895.096091
2022-03-09,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA, Local Cell ID=3, Cell Name=4G_MOKABA-3, eNodeB ID=5100, Cell FDD TDD indication=CELL_FDD",453.913,3631306832.0,0,0.00031813886744105847,40,1419441.182737
2022-03-09,"4G_MAKENISOS_RELIEF/Cell:eNodeB Function Name=4G_MAKENISOS_RELIEF, Local Cell ID=3, Cell Name=4G_MAKENISOS_RELIEF-3, eNodeB ID=5131, Cell FDD TDD indication=CELL_FDD",459.088,3672707176.0,0,0.00032176592513495015,41,1418982.09434
2022-03-09,"4G_KINGHARMAN/Cell:eNodeB Function Name=4G_KINGHARMAN, Local Cell ID=7, Cell Name=4G_KINGHARMAN-7, eNodeB ID=5054, Cell FDD TDD indication=CELL_FDD",502.601,4020809296.0,0,0.00035226334763433393,42,1418479.493178
2022-03-09,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=6, Cell Name=4G_SPURROADMILITARY-6, eNodeB ID=5067, Cell FDD TDD indication=CELL_FDD",506.775,4054199912.0,0,0.00035518882373371637,43,1417972.718189
2022-03-09,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST, Local Cell ID=1, Cell Name=4G_ECOWASST-1, eNodeB ID=5063, Cell FDD TDD indication=CELL_FDD",518.575,4148603664.0,0,0.0003634592161565033,44,1417454.142731
2022-03-09,"4G_BARMOI/Cell:eNodeB Function Name=4G_BARMOI, Local Cell ID=3, Cell Name=4G_BARMOI-3, eNodeB ID=5129, Cell FDD TDD indication=CELL_FDD",552.577,4420619648.0,0,0.000387290562186978,45,1416901.565275
2022-03-09,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL, Local Cell ID=3, Cell Name=4G_SEFADUCENTRAL-3, eNodeB ID=5061, Cell FDD TDD indication=CELL_FDD",557.346,4458765320.0,0,0.0003906330623110688,46,1416344.21961
2022-03-09,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=3, Cell Name=4G_KISSYHOUSE-3, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",560.903,4487221880.0,0,0.0003931260950100394,47,1415783.316875
2022-03-09,"4G_REGENT/Cell:eNodeB Function Name=4G_REGENT, Local Cell ID=1, Cell Name=4G_REGENT-1, eNodeB ID=5125, Cell FDD TDD indication=CELL_FDD",570.701,4565607528.0,0,0.0003999933242438077,48,1415212.615934
2022-03-09,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=3, Cell Name=4G_BINTUMANI-3, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",577.552,4620417008.0,0,0.00040479505801402073,49,1414635.063808
2022-03-09,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION, Local Cell ID=6, Cell Name=4G_HILLSTATION-6, eNodeB ID=5064, Cell FDD TDD indication=CELL_FDD",590.063,4720502080.0,0,0.00041356377662431627,50,1414045.001048
2022-03-09,"4G_PENDUMA_DOVEFACTORY/Cell:eNodeB Function Name=4G_PENDUMA_DOVEFACTORY, Local Cell ID=3, Cell Name=4G_PENDUMA_DOVEFACTORY-3, eNodeB ID=5114, Cell FDD TDD indication=CELL_FDD",624.621,4996966032.0,0,0.0004377848123316613,51,1413420.380294
2022-03-09,"4G_KENEMA_ENTRANCE/Cell:eNodeB Function Name=4G_KENEMA_ENTRANCE, Local Cell ID=1, Cell Name=4G_KENEMA_ENTRANCE-1, eNodeB ID=5075, Cell FDD TDD indication=CELL_FDD",630.815,5046519280.0,0,0.00044212606747291066,52,1412789.565384
2022-03-09,"4G_PENDUMA_DOVEFACTORY/Cell:eNodeB Function Name=4G_PENDUMA_DOVEFACTORY, Local Cell ID=1, Cell Name=4G_PENDUMA_DOVEFACTORY-1, eNodeB ID=5114, Cell FDD TDD indication=CELL_FDD",631.228,5049822176.0,0,0.0004424155312077082,53,1412158.337612
2022-03-09,"4G_BAOMAHUN/Cell:eNodeB Function Name=4G_BAOMAHUN, Local Cell ID=1, Cell Name=4G_BAOMAHUN-1, eNodeB ID=5106, Cell FDD TDD indication=CELL_FDD",659.134,5273073936.0,0,0.0004619743084068855,54,1411499.20337
2022-03-09,"4G_CKC_BO/Cell:eNodeB Function Name=4G_CKC_BO, Local Cell ID=1, Cell Name=4G_CKC_BO-1, eNodeB ID=5071, Cell FDD TDD indication=CELL_FDD",679.047,5432374376.0,0,0.0004759309460606954,55,1410820.156573
2022-03-09,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI, Local Cell ID=2, Cell Name=4G_BINTUMANI-2, eNodeB ID=5006, Cell FDD TDD indication=CELL_FDD",706.948,5655585776.0,0,0.0004954862188563037,56,1410113.208351
2022-03-09,"4G_MAKENISOS_RELIEF/Cell:eNodeB Function Name=4G_MAKENISOS_RELIEF, Local Cell ID=1, Cell Name=4G_MAKENISOS_RELIEF-1, eNodeB ID=5131, Cell FDD TDD indication=CELL_FDD",737.912,5903293648.0,0,0.0005171882892782677,57,1409375.296645
2022-03-09,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II, Local Cell ID=3, Cell Name=4G_COLEFARM_II-3, eNodeB ID=5008, Cell FDD TDD indication=CELL_FDD",738.139,5905112384.0,0,0.0005173473892002993,58,1408637.157597
2022-03-09,"4G_LUNSAR_II/Cell:eNodeB Function Name=4G_LUNSAR_II, Local Cell ID=2, Cell Name=4G_LUNSAR_II-2, eNodeB ID=5047, Cell FDD TDD indication=CELL_FDD",744.194,5953551312.0,0,0.0005215912219223311,59,1407892.963683
2022-03-09,"4G_LUNGITOWN/Cell:eNodeB Function Name=4G_LUNGITOWN, Local Cell ID=1, Cell Name=4G_LUNGITOWN-1, eNodeB ID=5116, Cell FDD TDD indication=CELL_FDD",752.37,6018956088.0,0,0.000527321622638323,60,1407140.594172
2022-03-09,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=13, Cell Name=4G_SPURROADMILITARY-31, eNodeB ID=5067, Cell FDD TDD indication=CELL_TDD",845.656,6765250672.0,0,0.0005927039809054505,61,1406294.937838
2022-03-09,"4G_KINGHARMAN/Cell:eNodeB Function Name=4G_KINGHARMAN, Local Cell ID=8, Cell Name=4G_KINGHARMAN-8, eNodeB ID=5054, Cell FDD TDD indication=CELL_FDD",846.587,6772699304.0,0,0.000593356500849994,62,1405448.350425
2022-03-09,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II, Local Cell ID=1, Cell Name=4G_SLCB_II-2, eNodeB ID=5002, Cell FDD TDD indication=CELL_FDD",871.318,6970544064.0,0,0.0006106899817828707,63,1404577.032417
2022-03-09,"4G_BARMOI/Cell:eNodeB Function Name=4G_BARMOI, Local Cell ID=2, Cell Name=4G_BARMOI-2, eNodeB ID=5129, Cell FDD TDD indication=CELL_FDD",874.842,6998738704.0,0,0.000613159885418286,64,1403702.190079
2022-03-09,"4G_OAU_II/Cell:eNodeB Function Name=4G_OAU_II, Local Cell ID=3, Cell Name=4G_OAU_II-3, eNodeB ID=5013, Cell FDD TDD indication=CELL_FDD",940.369,7522948672.0,0,0.000659086495951164,65,1402761.821495
2022-03-09,"4G_OFF_LEICESTERROAD/Cell:eNodeB Function Name=4G_OFF_LEICESTERROAD, Local Cell ID=1, Cell Name=4G_OFF_LEICESTERROAD-1, eNodeB ID=5127, Cell FDD TDD indication=CELL_FDD",946.949,7575588504.0,0,0.0006636982910479384,66,1401814.872932
2022-03-09,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=11, Cell Name=4G_SPURROAD_II-11, eNodeB ID=5001, Cell FDD TDD indication=CELL_TDD",960.957,7687657880.0,0,0.0006735162280867858,67,1400853.915697
2022-03-09,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",965.741,7725927440.0,0,0.0006768692414215835,68,1399888.174767
2022-03-09,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=11, Cell Name=4G_SPURROADMILITARY-11, eNodeB ID=5067, Cell FDD TDD indication=CELL_TDD",969.092,7752739680.0,0,0.0006792178926935122,69,1398919.082307
2022-03-09,"4G_OAU_II/Cell:eNodeB Function Name=4G_OAU_II, Local Cell ID=8, Cell Name=4G_OAU_II-8, eNodeB ID=5013, Cell FDD TDD indication=CELL_FDD",1026.473,8211785824.0,0,0.000719435128931812,70,1397892.609079
2022-03-09,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=1, Cell Name=4G_SPURROADMILITARY-1, eNodeB ID=5067, Cell FDD TDD indication=CELL_FDD",1033.677,8269415944.0,0,0.0007244842735939949,71,1396858.932086
2022-03-09,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=8, Cell Name=4G_KISSYHOUSE-8, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",1034.265,8274122384.0,0,0.0007248963914537066,72,1395824.666788
2022-03-09,"4G_TORKPOITOWN/Cell:eNodeB Function Name=4G_TORKPOITOWN, Local Cell ID=3, Cell Name=4G_TORKPOITOWN-3, eNodeB ID=5072, Cell FDD TDD indication=CELL_FDD",1035.326,8282609424.0,0,0.0007256400258910436,73,1394789.34061
2022-03-09,"4G_JUITOWN_II/Cell:eNodeB Function Name=4G_JUITOWN_II, Local Cell ID=7, Cell Name=4G_JUITOWN_II-7, eNodeB ID=5032, Cell FDD TDD indication=CELL_FDD",1058.799,8470395648.0,0,0.0007420917988859655,74,1393730.541154
2022-03-09,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL, Local Cell ID=2, Cell Name=4G_SWISSHOTEL-2, eNodeB ID=5055, Cell FDD TDD indication=CELL_FDD",1073.102,8584818800.0,0,0.0007521164957353826,75,1392657.438804
2022-03-09,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET, Local Cell ID=2, Cell Name=4G_DUNDASTREET-2, eNodeB ID=5020, Cell FDD TDD indication=CELL_FDD",1084.737,8677899384.0,0,0.0007602712428403933,76,1391572.701381
2022-03-09,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=2, Cell Name=4G_WILKINSONROAD-2, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",1090.791,8726330792.0,0,0.0007645143746817112,77,1390481.910032
2022-03-09,"4G_LUNGIAIRPORT/Cell:eNodeB Function Name=4G_LUNGIAIRPORT, Local Cell ID=6, Cell Name=4G_LUNGIAIRPORT-6, eNodeB ID=5015, Cell FDD TDD indication=CELL_FDD",1104.375,8835002008.0,0,0.0007740351382979093,78,1389377.534781
2022-03-09,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II, Local Cell ID=2, Cell Name=4G_IMATT_II-2, eNodeB ID=5030, Cell FDD TDD indication=CELL_FDD",1149.854,9198833072.0,0,0.0008059104922806151,79,1388227.680647
2022-03-09,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II, Local Cell ID=7, Cell Name=4G_SLCB_II-7, eNodeB ID=5002, Cell FDD TDD indication=CELL_FDD",1157.094,9256751328.0,0,0.0008109848686484946,80,1387070.586731
2022-03-09,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II, Local Cell ID=1, Cell Name=4G_KINGTOM_II-1, eNodeB ID=5058, Cell FDD TDD indication=CELL_FDD",1162.45,9299603424.0,0,0.0008147387857515832,81,1385908.136303
2022-03-09,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II, Local Cell ID=6, Cell Name=4G_SPURROAD_II-6, eNodeB ID=5001, Cell FDD TDD indication=CELL_FDD",1172.469,9379750640.0,0,0.0008217609096231004,82,1384735.667473
2022-03-09,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II, Local Cell ID=2, Cell Name=4G_SPURLOOP_II-2, eNodeB ID=5039, Cell FDD TDD indication=CELL_FDD",1181.913,9455304600.0,0,0.0008283800270841851,83,1383553.754398
2022-03-09,"4G_KENEMA_ENTRANCE/Cell:eNodeB Function Name=4G_KENEMA_ENTRANCE, Local Cell ID=2, Cell Name=4G_KENEMA_ENTRANCE-2, eNodeB ID=5075, Cell FDD TDD indication=CELL_FDD",1187.097,9496777720.0,0,0.000832013392704501,84,1382366.657183
2022-03-09,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK, Local Cell ID=7, Cell Name=4G_ROCKELBANK-7, eNodeB ID=5038, Cell FDD TDD indication=CELL_FDD",1206.231,9649848776.0,0,0.0008454240442822642,85,1381160.426086
2022-03-09,"4G_PORTLOKO_II/Cell:eNodeB Function Name=4G_PORTLOKO_II, Local Cell ID=1, Cell Name=4G_PORTLOKO_II-1, eNodeB ID=5049, Cell FDD TDD indication=CELL_FDD",1269.849,10158790776.0,0,0.0008900126735325065,86,1379890.577239
2022-03-09,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN, Local Cell ID=7, Cell Name=4G_BOTOWN-7, eNodeB ID=5041, Cell FDD TDD indication=CELL_FDD",1272.127,10177015672.0,0,0.0008916092797985327,87,1378618.45028
2022-03-09,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF, Local Cell ID=2, Cell Name=4G_SWISS_RELIEF-2, eNodeB ID=5068, Cell FDD TDD indication=CELL_FDD",1301.355,10410842224.0,0,0.0009120946213013476,88,1377317.095002
2022-03-09,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY, Local Cell ID=12, Cell Name=4G_SPURROADMILITARY-21, eNodeB ID=5067, Cell FDD TDD indication=CELL_TDD",1313.524,10508192504.0,0,0.0009206236387075251,89,1376003.570939
2022-03-09,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II, Local Cell ID=3, Cell Name=4G_SUSSEX_II-3, eNodeB ID=5074, Cell FDD TDD indication=CELL_FDD",1391.459,11131670752.0,0,0.0009752467771371777,90,1374612.112095
2022-03-09,"4G_CKC_BO/Cell:eNodeB Function Name=4G_CKC_BO, Local Cell ID=3, Cell Name=4G_CKC_BO-3, eNodeB ID=5071, Cell FDD TDD indication=CELL_FDD",1413.48,11307837592.0,0,0.0009906808713356684,91,1373198.632396
2022-03-09,"4G_CKC_BO/Cell:eNodeB Function Name=4G_CKC_BO, Local Cell ID=2, Cell Name=4G_CKC_BO-2, eNodeB ID=5071, Cell FDD TDD indication=CELL_FDD",1431.764,11454113712.0,0,0.0010034957743067054,92,1371766.868182
2022-03-09,"4G_KENNEDYSTREET/Cell:eNodeB Function Name=4G_KENNEDYSTREET, Local Cell ID=1, Cell Name=4G_KENNEDYSTREET-1, eNodeB ID=5027, Cell FDD TDD indication=CELL_FDD",1451.247,11609978064.0,0,0.0010171510332535833,93,1370315.620924
2022-03-09,"4G_KISSY_II/Cell:eNodeB Function Name=4G_KISSY_II, Local Cell ID=7, Cell Name=4G_KISSY_II-7, eNodeB ID=5036, Cell FDD TDD indication=CELL_FDD",1464.229,11713828632.0,0,0.0010262498666800766,94,1368851.392345
2022-03-09,"4G_KENEMA_MFS/Cell:eNodeB Function Name=4G_KENEMA_MFS, Local Cell ID=3, Cell Name=4G_KENEMA_MFS-3, eNodeB ID=5076, Cell FDD TDD indication=CELL_FDD",1466.561,11732490680.0,0,0.0010278843205046477,95,1367384.83101
2022-03-09,"4G_CLINETOWN/Cell:eNodeB Function Name=4G_CLINETOWN, Local Cell ID=8, Cell Name=4G_CLINETOWN-8, eNodeB ID=5029, Cell FDD TDD indication=CELL_FDD",1480.413,11843302816.0,0,0.001037592920152143,96,1365904.418158
2022-03-09,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=6, Cell Name=4G_KISSYHOUSE-6, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",1497.967,11983735056.0,0,0.0010498961802021091,97,1364406.451276
2022-03-09,"4G_PENDUMA_DOVEFACTORY/Cell:eNodeB Function Name=4G_PENDUMA_DOVEFACTORY, Local Cell ID=2, Cell Name=4G_PENDUMA_DOVEFACTORY-2, eNodeB ID=5114, Cell FDD TDD indication=CELL_FDD",1510.078,12080620576.0,0,0.0010583845465268866,98,1362896.373704
2022-03-09,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL, Local Cell ID=1, Cell Name=4G_JUBAHILL-2, eNodeB ID=5004, Cell FDD TDD indication=CELL_FDD",1549.805,12398442072.0,0,0.0010862284346438405,99,1361346.568445
