begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL
2022-02-17,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,513359340184.0
2022-02-18,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,523060600160.0
2022-02-19,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,538004965376.0
2022-02-20,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,429603567728.0
2022-03-01,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,578277813512.0
2022-03-02,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,594581403448.0
2022-03-03,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,534488716776.0
2022-03-06,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,510584876808.0
2022-03-07,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,542648816536.0
2022-03-09,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,19297074248.0
2022-03-10,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,584895772080.0
2022-03-11,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,629266075128.0
2022-03-12,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,464560657728.0
2022-03-13,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,490162696376.0
2022-03-14,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,495252147496.0
2022-03-15,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,479789220816.0
2022-02-02,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,392836275728.0
2022-02-03,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,417200506784.0
2022-02-04,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,481092980288.0
2022-02-05,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,520994937944.0
2022-02-06,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,532287878664.0
2022-02-10,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,573672402608.0
2022-02-11,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,511199737336.0
2022-02-12,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,456032466840.0
2022-02-13,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,491140115456.0
2022-02-17,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,399135244008.0
2022-02-18,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,545255697696.0
2022-02-19,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,688570598592.0
2022-02-20,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,612483258552.0
2022-03-01,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,729711030120.0
2022-03-02,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,689081904784.0
2022-03-03,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,625177616416.0
2022-03-06,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,550318984632.0
2022-03-07,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,623418073272.0
2022-03-09,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,24953968208.0
2022-03-10,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,678491544664.0
2022-03-11,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,575514673944.0
2022-03-12,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,627491599016.0
2022-03-13,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,657322277920.0
2022-03-14,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,554613407800.0
2022-03-15,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",809051.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,749160150256.0
2022-02-02,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,187203571856.0
2022-02-03,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,13898697560.0
2022-02-04,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,29031935608.0
2022-02-05,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,17135253256.0
2022-02-06,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,6634694184.0
2022-02-08,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,24317819776.0
2022-02-10,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,36960089080.0
2022-02-11,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,23813980528.0
2022-02-12,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,15325621984.0
2022-02-13,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,27960564952.0
2022-02-17,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,23735814104.0
2022-02-18,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,15381458136.0
2022-02-19,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,25401008824.0
2022-02-20,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,8553326112.0
2022-03-01,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,11829079496.0
2022-03-02,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,14130030832.0
2022-03-03,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,33109238200.0
2022-03-06,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,44680697296.0
2022-03-07,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,19927609736.0
2022-03-09,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,687816248.0
2022-03-10,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,18894118080.0
2022-03-11,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,41951934504.0
2022-03-12,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,19374883600.0
2022-03-13,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,8654356056.0
2022-03-14,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,20452862120.0
2022-03-15,"4G_MOKABA/Cell:eNodeB Function Name=4G_MOKABA,Local Cell ID=2,Cell Name=4G_MOKABA-2,eNodeB ID=5100,Cell FDD TDD indication=CELL_FDD",809057.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,28279309888.0
2022-02-02,"4G_MALAMA_II/Cell:eNodeB Function Name=4G_MALAMA_II,Local Cell ID=2,Cell Name=4G_MALAMA_II-2,eNodeB ID=5060,Cell FDD TDD indication=CELL_FDD",809090.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,486879145016.0
2022-02-03,"4G_MALAMA_II/Cell:eNodeB Function Name=4G_MALAMA_II,Local Cell ID=2,Cell Name=4G_MALAMA_II-2,eNodeB ID=5060,Cell FDD TDD indication=CELL_FDD",809090.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,590965043664.0
2022-02-04,"4G_MALAMA_II/Cell:eNodeB Function Name=4G_MALAMA_II,Local Cell ID=2,Cell Name=4G_MALAMA_II-2,eNodeB ID=5060,Cell FDD TDD indication=CELL_FDD",809090.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,676544709840.0
2022-02-05,"4G_MALAMA_II/Cell:eNodeB Function Name=4G_MALAMA_II,Local Cell ID=2,Cell Name=4G_MALAMA_II-2,eNodeB ID=5060,Cell FDD TDD indication=CELL_FDD",809090.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,580526680832.0
2022-02-06,"4G_MALAMA_II/Cell:eNodeB Function Name=4G_MALAMA_II,Local Cell ID=2,Cell Name=4G_MALAMA_II-2,eNodeB ID=5060,Cell FDD TDD indication=CELL_FDD",809090.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,566491582880.0
2022-02-08,"4G_MALAMA_II/Cell:eNodeB Function Name=4G_MALAMA_II,Local Cell ID=2,Cell Name=4G_MALAMA_II-2,eNodeB ID=5060,Cell FDD TDD indication=CELL_FDD",809090.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,472733924656.0
2022-02-10,"4G_MALAMA_II/Cell:eNodeB Function Name=4G_MALAMA_II,Local Cell ID=2,Cell Name=4G_MALAMA_II-2,eNodeB ID=5060,Cell FDD TDD indication=CELL_FDD",809090.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,548424981464.0
2022-02-11,"4G_MALAMA_II/Cell:eNodeB Function Name=4G_MALAMA_II,Local Cell ID=2,Cell Name=4G_MALAMA_II-2,eNodeB ID=5060,Cell FDD TDD indication=CELL_FDD",809090.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,498728600032.0
2022-02-12,"4G_MALAMA_II/Cell:eNodeB Function Name=4G_MALAMA_II,Local Cell ID=2,Cell Name=4G_MALAMA_II-2,eNodeB ID=5060,Cell FDD TDD indication=CELL_FDD",809090.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,529278277584.0
2022-02-13,"4G_MALAMA_II/Cell:eNodeB Function Name=4G_MALAMA_II,Local Cell ID=2,Cell Name=4G_MALAMA_II-2,eNodeB ID=5060,Cell FDD TDD indication=CELL_FDD",809090.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,505603445896.0
2022-02-17,"4G_MALAMA_II/Cell:eNodeB Function Name=4G_MALAMA_II,Local Cell ID=2,Cell Name=4G_MALAMA_II-2,eNodeB ID=5060,Cell FDD TDD indication=CELL_FDD",809090.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,476992076376.0
2022-02-18,"4G_MALAMA_II/Cell:eNodeB Function Name=4G_MALAMA_II,Local Cell ID=2,Cell Name=4G_MALAMA_II-2,eNodeB ID=5060,Cell FDD TDD indication=CELL_FDD",809090.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,661291535664.0
2022-02-19,"4G_MALAMA_II/Cell:eNodeB Function Name=4G_MALAMA_II,Local Cell ID=2,Cell Name=4G_MALAMA_II-2,eNodeB ID=5060,Cell FDD TDD indication=CELL_FDD",809090.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,746466486032.0
2022-02-20,"4G_MALAMA_II/Cell:eNodeB Function Name=4G_MALAMA_II,Local Cell ID=2,Cell Name=4G_MALAMA_II-2,eNodeB ID=5060,Cell FDD TDD indication=CELL_FDD",809090.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,712258383952.0
