begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,UL_PRB_UTIL_TTI_MEAN,SINR_PUCCH_LEVEL_17,RSSI_PUCCH_LEVEL_07,UE_PWR_HEADROOM_PUSCH_LEVEL28,RSSI_CELL_PUCCH_LEVEL_4,SINR_PUCCH_LEVEL_11,RSSI_CELL_PUSCH_LEVEL_3,UE_PWR_HEADROOM_PUSCH_LEVEL3,UE_PWR_HEADROOM_PUSCH_LEVEL31,RSSI_CELL_PUCCH_LEVEL_2,RSSI_CELL_PUCCH_LEVEL_20,RSSI_CELL_PUCCH_LEVEL_6,RSSI_CELL_PUCCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL26,RSSI_PUSCH_LEVEL_02,SINR_PUCCH_LEVEL_6,RSSI_PUCCH_LEVEL_08,UE_PWR_HEADROOM_PUSCH_LEVEL16,SINR_PUSCH_LEVEL_11,SINR_PUCCH_LEVEL_4,RSSI_CELL_PUSCH_LEVEL_6,SINR_PUSCH_LEVEL_7,RSSI_CELL_PUCCH_LEVEL_13,SINR_PUCCH_MIN,RSSI_PUSCH_LEVEL_14,RSSI_CELL_PUSCH_LEVEL_7,RSSI_PUCCH_LEVEL_01,RSSI_CELL_PUCCH_LEVEL_22,UE_PWR_HEADROOM_PUSCH_LEVEL32,RSSI_CELL_PUSCH_MIN,UE_PWR_HEADROOM_PUSCH_LEVEL8,RSSI_PUSCH_LEVEL_19,SINR_PUSCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL29,SINR_PUCCH_LEVEL_1,RSSI_PUSCH_LEVEL_18,SINR_PUSCH_LEVEL_19,RSSI_PUSCH_LEVEL_22,SINR_PUSCH_LEVEL_16,SINR_PUCCH_LEVEL_21,UE_PWR_HEADROOM_PUSCH_LEVEL2,SINR_PUCCH_LEVEL_20,SINR_PUCCH_MAX,RSSI_PUCCH_LEVEL_18,SINR_PUSCH_LEVEL_14,UE_PWR_HEADROOM_PUSCH_LEVEL7,RSSI_PUSCH_LEVEL_09,RSSI_CELL_PUSCH_LEVEL_1,UE_PWR_HEADROOM_PUSCH_LEVEL19,SINR_PUSCH_LEVEL_4,UE_PWR_HEADROOM_PUSCH_LEVEL12,RSSI_PUCCH_LEVEL_03,RSSI_CELL_PUSCH_LEVEL_8,RSSI_CELL_PUCCH_LEVEL_16,SINR_PUCCH_LEVEL_10,UE_PWR_HEADROOM_PUSCH_MIN,SINR_PUSCH_AVG,UL_AMC_DOWNGRADE,UE_PWR_HEADROOM_PUSCH_LEVEL30,RSSI_CELL_PUCCH_LEVEL_12,RSSI_PUSCH_LEVEL_04,UE_PWR_HEADROOM_PUSCH_LEVEL1,SINR_PUSCH_LEVEL_2,RSSI_CELL_PUCCH_LEVEL_7,UE_PWR_HEADROOM_PUSCH_LEVEL11,SINR_PUSCH_LEVEL_17,RSSI_PUCCH_LEVEL_02,RSSI_PUCCH_LEVEL_10,RSSI_PUSCH_LEVEL_03,UE_PWR_HEADROOM_PUSCH_MAX,RSSI_PUSCH_LEVEL_08,SINR_PUSCH_LEVEL_1,RSSI_PUSCH_LEVEL_16,SINR_PUSCH_LEVEL_13,RSSI_CELL_PUSCH_LEVEL_2,RSSI_PUSCH_LEVEL_01,RSSI_PUCCH_MAX,SINR_PUSCH_LEVEL_22,RSSI_PUCCH_LEVEL_20,UE_PWR_HEADROOM_PUSCH_LEVEL27,RSSI_PUCCH_LEVEL_05,UE_PWR_HEADROOM_PUSCH_AVG,RSSI_CELL_PUCCH_LEVEL_8,SINR_PUSCH_LEVEL_21,RSSI_CELL_PUCCH_LEVEL_17,RSSI_CELL_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_11,RSSI_PUCCH_MIN,RSSI_PUSCH_LEVEL_13,RSSI_CELL_PUCCH_LEVEL_18,UE_PWR_HEADROOM_PUSCH_LEVEL24,AVG_RTWP_RX_ANT_2,UE_PWR_HEADROOM_PUSCH_LEVEL15,SINR_PUCCH_LEVEL_3,SINR_PUSCH_LEVEL_20,SINR_PUCCH_LEVEL_8,SINR_PUCCH_LEVEL_2,UE_PWR_HEADROOM_PUSCH_LEVEL17,RSSI_CELL_PUSCH_LEVEL_5,UE_PWR_HEADROOM_PUSCH_LEVEL6,SINR_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_12,SINR_PUCCH_LEVEL_13,SINR_PUCCH_LEVEL_12,AVG_RTWP_RX_ANT_1,RSSI_PUSCH_LEVEL_17,RSSI_PUCCH_AVG,SINR_PUCCH_LEVEL_15,SINR_PUCCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL21,SINR_PUCCH_LEVEL_7,AVG_RTWP_RX_ANT_4,RSSI_PUSCH_MAX,SINR_PUSCH_LEVEL_10,SINR_PUCCH_LEVEL_22,SINR_PUSCH_LEVEL_12,RSSI_PUCCH_LEVEL_21,UE_PWR_HEADROOM_PUSCH_LEVEL9,RSSI_PUCCH_LEVEL_22,RSSI_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_06,UE_PWR_HEADROOM_PUSCH_LEVEL20,RSSI_PUSCH_LEVEL_11,RSSI_CELL_PUCCH_LEVEL_1,UE_PWR_HEADROOM_PUSCH_LEVEL5,RSSI_CELL_PUCCH_LEVEL_15,RSSI_PUCCH_LEVEL_09,UE_PWR_HEADROOM_PUSCH_LEVEL10,UE_PWR_HEADROOM_PUSCH_LEVEL4,SINR_PUSCH_MAX,RSSI_CELL_PUSCH_LEVEL_10,SINR_PUCCH_LEVEL_14,RSSI_PUSCH_LEVEL_12,SINR_PUSCH_LEVEL_15,RSSI_PUCCH_LEVEL_14,RSSI_CELL_PUCCH_MEAN,RSSI_PUCCH_LEVEL_15,UL_AMC_UPGRADE,RSSI_CELL_PUCCH_LEVEL_14,UE_PWR_HEADROOM_PUSCH_LEVEL13,RSSI_CELL_PUCCH_MAX,RSSI_PUCCH_LEVEL_17,UE_PWR_HEADROOM_PUSCH_LEVEL18,SINR_PUSCH_LEVEL_5,SINR_PUCCH_LEVEL_16,UE_PWR_HEADROOM_PUSCH_LEVEL22,RSSI_CELL_PUCCH_LEVEL_5,RSSI_CELL_PUCCH_LEVEL_3,RSSI_CELL_PUCCH_MIN,RSSI_PUSCH_AVG,UE_PWR_HEADROOM_PUSCH_LEVEL14,RSSI_PUCCH_LEVEL_04,SINR_PUCCH_LEVEL_18,RSSI_PUSCH_LEVEL_07,RSSI_PUSCH_LEVEL_21,UL_IOT_PUSCH_DIST_BIN_3,SINR_PUCCH_AVG,AVG_RTWP_RX_ANT_3,RSSI_CELL_PUCCH_LEVEL_10,RSSI_CELL_PUCCH_LEVEL_11,UE_PWR_HEADROOM_PUSCH_LEVEL25,RSSI_CELL_PUCCH_LEVEL_21,RSSI_CELL_PUSCH_LEVEL_9,RSSI_PUSCH_LEVEL_10,RSSI_PUSCH_LEVEL_05,RSSI_CELL_PUSCH_MAX,RSSI_PUCCH_LEVEL_13,RSSI_CELL_PUSCH_MEAN,RSSI_CELL_PUSCH_LEVEL_4,RSSI_PUSCH_LEVEL_20,UE_PWR_HEADROOM_PUSCH_LEVEL23,RSSI_PUSCH_LEVEL_15,SINR_PUSCH_LEVEL_18,SINR_PUCCH_LEVEL_5,SINR_PUSCH_LEVEL_8,RSSI_PUSCH_MIN,SINR_PUSCH_MIN,SINR_PUSCH_LEVEL_3,RSSI_PUSCH_LEVEL_06,SINR_PUSCH_LEVEL_6,RSSI_PUCCH_LEVEL_16
2022-03-18,"MRBTS-5090,LNBTS-5090,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16230.0,dynamic,100.0,,1026580.0,2808453.0,0.0,2592518.0,3299410.0,689513.0,161903.0,0.0,1561173.0,2618.0,3320901.0,1288007.0,30.0,1881286.0,414912.0,3844958.0,88776.0,573182.0,153012.0,507065.0,1450800.0,164024.0,-38.0,628323.0,474051.0,1295856.0,1925.0,11363.0,-130.0,223444.0,42818.0,719933.0,0.0,497627.0,117767.0,762024.0,1217.0,548287.0,16290.0,121363.0,54583.0,41.0,129642.0,549690.0,199406.0,508899.0,80071599.0,32305.0,1619997.0,392328.0,580579.0,520719.0,7932.0,2448655.0,1.0,4.53125,133279.0,0.0,331787.0,917103.0,206749.0,1049400.0,2301469.0,260354.0,618397.0,266369.0,3361905.0,1429997.0,63.0,564333.0,2448763.0,479613.0,505309.0,670833.0,8230884.0,-62.0,118766.0,8751.0,1.0,1554988.0,17.59375,1990177.0,196660.0,10520.0,3634.0,2665538.0,-139.0,527891.0,8069.0,226.0,,143900.0,285374.0,502272.0,1279125.0,489920.0,57592.0,507374.0,174502.0,205820.0,1944068.0,4036360.0,3525067.0,,232947.0,-105.96875,2224262.0,1659728.0,9279.0,789144.0,,-71.0,631086.0,20528.0,516843.0,10510.0,226451.0,16933.0,124767.0,2300522.0,18613.0,502490.0,65920710.0,151347.0,157924.0,4222293.0,221378.0,137834.0,39.0,722308.0,3583727.0,552996.0,463550.0,660220.0,-115.20833333333333,404769.0,482565.0,105426.0,282583.0,-69.0,160061.0,40865.0,1873348.0,1704493.0,3048.0,3289557.0,2242852.0,-130.0,-113.54166666666667,177104.0,885426.0,550526.0,504990.0,3782.0,,10.979166666666666,,660993.0,436030.0,130.0,1754.0,627384.0,483109.0,776816.0,-80.0,1021534.0,-116.80208333333333,530731.0,16431.0,1122.0,718907.0,600982.0,279858.0,1066081.0,-139.0,-42.0,1219492.0,628544.0,1716281.0,276859.0
2022-03-16,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16212.0,dynamic,100.0,,4324112.0,8042793.0,1654.0,3181167.0,10135779.0,534986.0,84268.0,60.0,1455660.0,156323.0,6087589.0,5745423.0,15464.0,914708.0,2155857.0,12208260.0,1475769.0,694536.0,1436209.0,1141184.0,840915.0,1075076.0,-54.0,3549941.0,1344275.0,4435187.0,45907.0,3008.0,-130.0,297996.0,858350.0,576693.0,302.0,3291975.0,1821443.0,4006274.0,127716.0,2103345.0,519364.0,56346.0,1209119.0,44.0,926598.0,1292927.0,201871.0,942579.0,63897385.0,634188.0,595049.0,987616.0,850190.0,1981393.0,645570.0,7600991.0,1.0,14.427083333333334,268002.0,106.0,1770280.0,660039.0,73247.0,660963.0,6075369.0,657930.0,2864972.0,494348.0,13273907.0,857681.0,63.0,721192.0,5006159.0,3356413.0,994419.0,437050.0,6906123.0,-61.0,2577725.0,740842.0,7589.0,2966945.0,24.989583333333332,6624487.0,2607673.0,540952.0,193281.0,12470228.0,-139.0,2582872.0,355748.0,79889.0,,1629111.0,1676414.0,3862127.0,4340955.0,2208771.0,1221431.0,849457.0,162533.0,2002836.0,9409076.0,12686465.0,10733262.0,,2889436.0,-103.23958333333333,8517578.0,5180391.0,314630.0,3126346.0,,-65.0,621536.0,419378.0,735413.0,564825.0,369233.0,881217.0,729019.0,5656120.0,449996.0,1574649.0,36948024.0,145429.0,800585.0,14975083.0,509959.0,105742.0,41.0,2665325.0,12036641.0,2202214.0,1462994.0,3930333.0,-106.70833333333333,2510933.0,1767545.0,905830.0,1339795.0,-69.0,1151503.0,833651.0,741530.0,6597075.0,221736.0,4733709.0,2410095.0,-130.0,-103.05208333333333,1586198.0,1411332.0,2556920.0,541266.0,217739.0,,10.833333333333334,,3766735.0,2753608.0,35852.0,128582.0,2610567.0,1095357.0,623546.0,-72.0,5542879.0,-109.21875,615686.0,459132.0,150289.0,4025671.0,3215669.0,1866952.0,731579.0,-139.0,-48.0,501930.0,582632.0,816271.0,1451772.0
2022-03-17,"MRBTS-5089,LNBTS-5089,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",818.0,dynamic,0.4166666666666667,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16,"MRBTS-5080,LNBTS-5080,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16140.0,dynamic,100.0,,1239621.0,4369741.0,8069.0,3271139.0,4438580.0,486115.0,8533.0,3403.0,2014796.0,55377.0,3874386.0,1590346.0,31405.0,303474.0,1515335.0,5630340.0,358640.0,452795.0,871093.0,903688.0,296319.0,512980.0,-48.0,1384108.0,936300.0,951995.0,255547.0,184.0,-130.0,148265.0,132613.0,297066.0,4791.0,846256.0,347266.0,1339596.0,50434.0,1023156.0,184377.0,4074.0,440995.0,46.0,537557.0,738000.0,70960.0,578599.0,76467066.0,258167.0,139931.0,368577.0,551624.0,1142026.0,337013.0,4041568.0,1.0,16.177083333333332,98862.0,2470.0,760413.0,254124.0,2430.0,144983.0,2788597.0,367034.0,1223161.0,266764.0,4317212.0,280977.0,63.0,486608.0,967859.0,987477.0,604081.0,408979.0,1557304.0,-56.0,571281.0,380916.0,13112.0,2133804.0,28.46875,2232162.0,683707.0,261538.0,58034.0,3267418.0,-139.0,1133716.0,147509.0,52045.0,,364909.0,723041.0,1149643.0,2897046.0,718246.0,341607.0,712058.0,42795.0,751295.0,2107645.0,3826582.0,3920777.0,,768540.0,-104.48958333333333,1884207.0,3161508.0,177918.0,2187130.0,,-62.0,361464.0,281547.0,484128.0,251992.0,220403.0,530073.0,422479.0,3595921.0,202040.0,862033.0,58464705.0,22995.0,413742.0,5659074.0,290211.0,13536.0,44.0,1069749.0,2988967.0,1097945.0,786740.0,1139073.0,-109.34375,825514.0,783465.0,459809.0,339899.0,-64.0,592427.0,284582.0,249406.0,1507523.0,171546.0,3915670.0,2922933.0,-130.0,-101.83333333333333,328302.0,1054744.0,935570.0,384890.0,41353.0,,9.208333333333334,,1122983.0,883825.0,37017.0,56494.0,1258542.0,637019.0,297631.0,-72.0,1339691.0,-112.36458333333333,525619.0,67899.0,101787.0,1394644.0,1196897.0,1235888.0,303725.0,-139.0,-58.0,90671.0,335787.0,279832.0,671148.0
2022-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",545.0,dynamic,0.3472222222222222,,3231.0,22817.0,0.0,20849.0,23795.0,3456.0,1.0,0.0,8877.0,0.0,18706.0,2754.0,0.0,880.0,4092.0,31944.0,410.0,2368.0,1296.0,9633.0,1099.0,25.0,-31.0,11013.0,10250.0,13382.0,0.0,0.0,-130.0,570.0,197.0,1360.0,0.0,9104.0,344.0,10992.0,15.0,10495.0,1.0,3.0,16.0,29.0,0.0,7923.0,404.0,7207.0,167762.0,258.0,748.0,3640.0,974.0,7941.0,0.0,16835.0,1.0,9.0,555.0,0.0,978.0,889.0,8.0,3167.0,8469.0,2418.0,11732.0,1080.0,14209.0,1673.0,48.0,4102.0,31860.0,3491.0,5328.0,1252.0,35672.0,-89.0,819.0,0.0,0.0,4233.0,22.0,5229.0,1758.0,0.0,0.0,6564.0,-139.0,9997.0,0.0,5.0,,441.0,2102.0,6250.0,9062.0,3359.0,179.0,6882.0,73.0,268.0,4655.0,32816.0,25019.0,,1308.0,-107.0,6537.0,11524.0,48.0,5437.0,,-73.0,1930.0,0.0,3355.0,0.0,1322.0,0.0,0.0,11295.0,131.0,10297.0,110580.0,25.0,0.0,61110.0,1396.0,100.0,40.0,9038.0,23534.0,12622.0,8345.0,4743.0,-112.0,5599.0,7402.0,0.0,2164.0,-96.0,9.0,478.0,585.0,5346.0,8.0,37617.0,16454.0,-130.0,-109.0,1314.0,1887.0,1178.0,2049.0,40.0,,9.0,,4653.0,4789.0,1.0,0.0,12249.0,8239.0,1028.0,-85.0,1714.0,-110.0,4861.0,84.0,14.0,10441.0,9231.0,2290.0,1589.0,-139.0,-36.0,1202.0,1259.0,711.0,627.0
2022-03-13,"MRBTS-5102,LNBTS-5102,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16184.0,dynamic,100.0,,4481811.0,1327441.0,23.0,1097468.0,1639775.0,326134.0,17244.0,0.0,935141.0,63795.0,1076594.0,1269652.0,353.0,170042.0,218510.0,1577077.0,42663.0,217234.0,109599.0,1230370.0,179110.0,113989.0,-52.0,285192.0,291376.0,451513.0,31404.0,0.0,-130.0,87017.0,32948.0,221701.0,11.0,231774.0,81554.0,293499.0,3187.0,956029.0,149921.0,12654.0,168528.0,43.0,60031.0,452343.0,45184.0,418384.0,81706700.0,11623.0,102701.0,366977.0,166109.0,278555.0,22678.0,1274167.0,1.0,12.96875,44715.0,0.0,501315.0,231103.0,19949.0,142719.0,846017.0,411509.0,451504.0,63055.0,1181672.0,192946.0,56.0,301871.0,687434.0,178846.0,332445.0,175347.0,1266702.0,-67.0,159105.0,27013.0,355.0,798482.0,22.385416666666668,841944.0,136924.0,53903.0,123030.0,1141537.0,-139.0,268971.0,62080.0,2479.0,,101160.0,137700.0,383157.0,582622.0,185577.0,50864.0,770147.0,34578.0,273106.0,1020642.0,1766829.0,1551501.0,,108476.0,-102.60416666666667,1457950.0,858460.0,10587.0,356380.0,,-63.0,169112.0,98986.0,207145.0,55543.0,107622.0,296044.0,32065.0,1322551.0,16981.0,1028188.0,68894697.0,24098.0,38071.0,1598808.0,220167.0,21551.0,40.0,324580.0,1673804.0,480517.0,602098.0,4056420.0,-114.11458333333333,4184894.0,212134.0,68667.0,175763.0,-74.0,88789.0,59932.0,137109.0,2138917.0,6004.0,1310593.0,1131349.0,-130.0,-106.41666666666667,168462.0,422853.0,1868448.0,190743.0,5255.0,,13.270833333333334,,3087070.0,4807227.0,635.0,23316.0,338304.0,525112.0,165411.0,-74.0,1310715.0,-119.09375,436057.0,14782.0,5312.0,394809.0,271438.0,164172.0,203334.0,-139.0,-46.0,93369.0,212587.0,158116.0,205283.0
2022-03-11,"MRBTS-5086,LNBTS-5086,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16174.0,dynamic,100.0,,916519.0,933203.0,0.0,914377.0,1184490.0,389557.0,28491.0,0.0,600516.0,0.0,976968.0,764819.0,46.0,480522.0,58119.0,1118863.0,51763.0,214868.0,13435.0,303423.0,371314.0,155135.0,-30.0,335841.0,232482.0,285573.0,0.0,1769.0,-130.0,113437.0,3111.0,211468.0,0.0,74106.0,8894.0,218643.0,90.0,225015.0,52217.0,25936.0,175626.0,34.0,55172.0,261124.0,90757.0,257570.0,83525731.0,16669.0,91854.0,83792.0,96620.0,248700.0,58085.0,826575.0,1.0,10.072916666666666,38474.0,0.0,255486.0,267084.0,19761.0,77401.0,1398798.0,96104.0,248860.0,41418.0,906919.0,373440.0,63.0,222836.0,280275.0,46162.0,249951.0,401957.0,751005.0,-72.0,3836.0,70721.0,0.0,400874.0,19.354166666666668,1068136.0,13896.0,216294.0,3.0,1718082.0,-139.0,199411.0,32563.0,50.0,,62658.0,63897.0,47587.0,270673.0,125868.0,26728.0,339643.0,64548.0,391794.0,933300.0,1184015.0,1124099.0,,23270.0,-104.19791666666667,1412702.0,442713.0,1442.0,129270.0,,-74.0,206266.0,10441.0,201888.0,222269.0,98704.0,13739.0,25062.0,750843.0,10215.0,243460.0,76677551.0,55402.0,34407.0,1117221.0,104951.0,41990.0,38.0,157945.0,1257129.0,225130.0,225240.0,664949.0,-119.1875,615570.0,183480.0,57597.0,51959.0,-80.0,154873.0,14495.0,266320.0,852676.0,806.0,1027326.0,896334.0,-130.0,-107.86458333333333,40507.0,187035.0,595390.0,190118.0,190.0,,12.666666666666666,,610270.0,655330.0,25.0,4.0,270085.0,230464.0,232941.0,-87.0,684693.0,-123.47916666666667,369026.0,887.0,180.0,243331.0,335594.0,33662.0,300783.0,-139.0,-33.0,60028.0,212001.0,435547.0,198417.0
2022-03-11,"MRBTS-5086,LNBTS-5086,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16213.0,dynamic,100.0,,3281257.0,6387363.0,58.0,4136742.0,6735937.0,1206827.0,152605.0,1.0,2680453.0,943871.0,4997775.0,2124596.0,994.0,2105285.0,1296644.0,8233930.0,375809.0,1162249.0,716565.0,1637948.0,1860798.0,755597.0,-60.0,1720445.0,1453031.0,2210967.0,295910.0,0.0,-130.0,444360.0,303491.0,1166504.0,6.0,1049585.0,682301.0,1651548.0,12556.0,1668659.0,109411.0,92651.0,744000.0,43.0,595903.0,1438585.0,323890.0,1347684.0,69745372.0,231675.0,1219193.0,761039.0,930678.0,1608547.0,601679.0,5129753.0,1.0,8.010416666666666,258556.0,0.0,1046055.0,1241921.0,106513.0,1250052.0,3842555.0,800885.0,1794331.0,508763.0,6080193.0,1673977.0,61.0,1207848.0,4526613.0,1201094.0,1273676.0,1119695.0,10682732.0,-57.0,1519820.0,683687.0,342.0,2986217.0,22.364583333333332,3046621.0,1369479.0,1347970.0,840820.0,4892889.0,-139.0,1593079.0,1432782.0,33171.0,,467464.0,793024.0,1374906.0,2826501.0,1012006.0,312470.0,1442341.0,248315.0,2510174.0,3246233.0,7165273.0,6705164.0,,1469101.0,-104.04166666666667,4186313.0,3489069.0,286855.0,1961367.0,,-69.0,1141010.0,56246.0,1064469.0,1441607.0,563826.0,3638042.0,365967.0,5072706.0,298640.0,1633722.0,45802813.0,201885.0,428055.0,8207414.0,692365.0,181879.0,41.0,1080562.0,6222248.0,1690549.0,1440789.0,1540776.0,-105.71875,1267765.0,1114883.0,538489.0,683704.0,-65.0,852130.0,219375.0,1697412.0,3658261.0,97964.0,5023919.0,3834471.0,-130.0,-111.01041666666667,526749.0,1547207.0,2996191.0,1044969.0,42694.0,,11.34375,,1364799.0,1148426.0,5336.0,165602.0,1503607.0,1354231.0,1151324.0,-76.0,2004564.0,-110.76041666666667,1223414.0,149641.0,47717.0,1404341.0,1670109.0,1049376.0,1515636.0,-139.0,-43.0,1038706.0,1147834.0,2016275.0,999364.0
2022-03-12,"MRBTS-5084,LNBTS-5084,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16228.0,dynamic,95.83333333333333,,3573754.0,10763722.0,980.0,5190647.0,11383521.0,1592045.0,271685.0,158.0,3249848.0,294658.0,6421872.0,3359495.0,11422.0,3242030.0,1831494.0,13107363.0,638076.0,1644450.0,995043.0,2301431.0,2834816.0,1020977.0,-54.0,2813643.0,2302962.0,3387976.0,2463246.0,56.0,-130.0,481585.0,317218.0,1603210.0,502.0,2266235.0,769472.0,2701678.0,9860.0,2592609.0,1323903.0,155978.0,2050781.0,43.0,1042959.0,2225167.0,389886.0,2139114.0,59616445.0,689906.0,1722498.0,854906.0,1630598.0,2537654.0,558999.0,8938399.0,1.0,9.923913043478262,358216.0,215.0,1206002.0,1701868.0,118818.0,1534690.0,4827566.0,866403.0,2779444.0,753029.0,8766143.0,2362468.0,63.0,1810191.0,5913498.0,1508071.0,1866014.0,1350067.0,14796872.0,-60.0,1457202.0,730297.0,3430.0,5631890.0,24.66304347826087,4156233.0,1275010.0,495238.0,347072.0,6839913.0,-139.0,2597508.0,348277.0,69630.0,,723106.0,1158760.0,2110696.0,4717542.0,1577310.0,588924.0,2121861.0,341045.0,2121872.0,4775679.0,10876893.0,10722558.0,,1150879.0,-103.22826086956522,5894196.0,5950056.0,207025.0,3039736.0,,-66.0,1573496.0,1189841.0,1598344.0,534212.0,675648.0,3770145.0,758812.0,9069426.0,392032.0,2536864.0,31585350.0,329075.0,931932.0,12175436.0,793463.0,311851.0,41.0,1924196.0,8933024.0,2692634.0,2208795.0,2711837.0,-100.03260869565217,1980449.0,1514497.0,979431.0,883594.0,-68.0,1214573.0,414074.0,2791806.0,4598098.0,304552.0,6312403.0,4690408.0,-130.0,-108.95652173913044,878596.0,2828680.0,2193326.0,1614404.0,21982.0,,11.73913043478261,,2284730.0,1795479.0,27565.0,280137.0,2564406.0,2155306.0,1599651.0,-79.0,3176621.0,-108.80434782608695,1728911.0,90773.0,243166.0,2371968.0,2603280.0,1415739.0,2158548.0,-139.0,-51.0,1321016.0,1561193.0,3347702.0,1102321.0
2022-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16151.0,dynamic,95.83333333333333,,3588128.0,16046424.0,20379.0,2724693.0,14027380.0,2472474.0,145322.0,3433.0,1518104.0,280901.0,5534410.0,7177059.0,96567.0,2327108.0,14530527.0,23586871.0,2203937.0,5529872.0,12407750.0,4093876.0,5079189.0,3267548.0,-63.0,7851907.0,4200628.0,4330389.0,2719790.0,553.0,-130.0,1054274.0,644092.0,4778452.0,6447.0,17664120.0,1426458.0,2684291.0,394551.0,5276888.0,774258.0,64259.0,1126604.0,45.0,3570145.0,5978858.0,829282.0,5083681.0,33735622.0,930890.0,3407170.0,2722830.0,2346035.0,5253555.0,1839658.0,15658770.0,1.0,8.16304347826087,878380.0,11680.0,4580342.0,3415209.0,41740.0,2846074.0,5928976.0,2415369.0,4665244.0,1687834.0,22896465.0,2849540.0,63.0,5073056.0,13839765.0,4362125.0,5741725.0,1872590.0,12074114.0,-47.0,883794.0,2495923.0,57545.0,6379734.0,25.391304347826086,7123150.0,733392.0,1252716.0,365829.0,21107342.0,-139.0,7213822.0,745732.0,178608.0,,2598357.0,10273014.0,1644792.0,17879425.0,9574390.0,1802631.0,3394813.0,647426.0,1927666.0,16021563.0,9082597.0,10369812.0,,2814862.0,-101.65217391304348,4845772.0,15375615.0,451593.0,17080625.0,,-53.0,5277260.0,2172975.0,5066156.0,1713848.0,1515305.0,4871349.0,2571394.0,11602149.0,654818.0,6494227.0,14991403.0,487428.0,2414141.0,27345414.0,1941151.0,278931.0,44.0,5188368.0,7115961.0,7409811.0,5174182.0,8626337.0,-94.8586956521739,6722753.0,3064845.0,2820279.0,2785764.0,-56.0,4363118.0,1217112.0,4225118.0,4287523.0,313083.0,4105759.0,2209192.0,-130.0,-104.25,2632388.0,3273159.0,2560198.0,5101161.0,184140.0,,4.489130434782608,,5713099.0,5268914.0,152179.0,218315.0,5829614.0,4923044.0,5321975.0,-66.0,10389753.0,-103.47826086956522,2602661.0,376784.0,267420.0,6862145.0,3341099.0,14674448.0,5372587.0,-139.0,-63.0,2597315.0,6223282.0,4283871.0,5049559.0
