begintime,sk_object,duration,M8035C0,M8035C1,M8035C2,M8035C3,M8035C4,M8035C5,M8035C6
2022-03-15 06:58:00,2800.0,2,9028.0,14751.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:53:00,2797.0,7,17577.0,18433.0,94.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,2796.0,6,15584.0,15871.0,113.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,2798.0,6,7656.0,10640.0,54.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,2799.0,6,1424.0,13962.0,7.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,2802.0,6,1144.0,5428.0,11.0,0.0,0.0,0.0,0.0
2022-03-17 02:54:00,2803.0,6,2472.0,6462.0,27.0,0.0,0.0,0.0,0.0
2022-03-17 02:55:00,2801.0,5,11028.0,12202.0,138.0,0.0,0.0,0.0,0.0
2022-03-18 18:00:00,2803.0,15,3.0,32315.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 18:15:00,2803.0,15,0.0,31130.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 18:30:00,2803.0,15,0.0,31314.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 18:45:00,2803.0,15,0.0,31919.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 06:56:00,87581.0,4,5399.0,19858.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 13:46:00,2800.0,14,45709.0,109973.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 16:58:00,2800.0,2,6670.0,16431.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 21:47:00,2800.0,13,56827.0,132450.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 05:55:00,2798.0,5,14729.0,23491.0,130.0,0.0,0.0,1044.0,1.0
2022-03-12 06:50:00,2800.0,10,31081.0,60903.0,0.0,0.0,0.0,0.0,0.0
