begintime,sk_object,duration,M8033C0,M8033C5,M8033C1,M8033C2,M8033C3,M8033C4,M8033C6,M8033C7,M8033C8
2022-03-11 11:45:00,21368.0,15,199.0,16.0,0.0,16.0,0.0,0.0,0.0,11.0,0.0
2022-03-11 22:30:00,21349.0,15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 20:15:00,21315.0,15,41.0,5.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0
2022-03-12 10:00:00,21322.0,15,721.0,5.0,0.0,8.0,0.0,0.0,0.0,23.0,0.0
2022-03-11 05:15:00,21375.0,15,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 14:00:00,21356.0,15,296.0,7.0,0.0,39.0,0.0,0.0,0.0,51.0,0.0
2022-03-12 04:15:00,21320.0,15,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 03:45:00,21324.0,15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 09:30:00,21352.0,15,8.0,47.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 04:00:00,21376.0,15,99.0,10.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0
2022-03-13 16:45:00,21319.0,15,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 18:15:00,21381.0,15,87.0,21.0,0.0,15.0,0.0,0.0,0.0,18.0,0.0
2022-03-11 07:45:00,21321.0,15,24.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
2022-03-14 05:45:00,21334.0,15,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 23:30:00,21330.0,15,199.0,16.0,0.0,21.0,0.0,0.0,0.0,13.0,0.0
2022-03-14 03:15:00,21352.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 10:30:00,21308.0,15,41.0,19.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0
2022-03-12 12:45:00,21320.0,15,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 17:30:00,21353.0,15,147.0,6.0,0.0,13.0,0.0,0.0,0.0,21.0,0.0
2022-03-11 17:30:00,21348.0,15,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 00:15:00,21343.0,15,138.0,1.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0
2022-03-11 19:30:00,21390.0,15,189.0,31.0,0.0,26.0,0.0,0.0,0.0,61.0,0.0
2022-03-12 11:45:00,21344.0,15,111.0,25.0,0.0,23.0,0.0,0.0,0.0,20.0,0.0
2022-03-13 11:00:00,21384.0,15,67.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
2022-03-13 19:45:00,21363.0,15,264.0,9.0,0.0,20.0,0.0,0.0,0.0,49.0,0.0
2022-03-13 09:30:00,21360.0,15,188.0,28.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0
2022-03-11 01:15:00,21314.0,15,97.0,0.0,0.0,36.0,0.0,0.0,0.0,6.0,0.0
2022-03-12 08:00:00,21387.0,15,47.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 18:00:00,21329.0,15,56.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0
2022-03-12 16:00:00,21324.0,15,84.0,9.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0
2022-03-11 17:45:00,21324.0,15,62.0,89.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0
2022-03-11 22:45:00,21389.0,15,76.0,3.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0
2022-03-13 03:15:00,21359.0,15,28.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 01:30:00,21348.0,15,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 03:15:00,21369.0,15,74.0,7.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0
2022-03-12 18:15:00,21360.0,15,365.0,23.0,0.0,24.0,0.0,0.0,0.0,9.0,0.0
2022-03-13 11:45:00,21378.0,15,44.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
2022-03-12 06:45:00,21374.0,15,77.0,1.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0
2022-03-11 22:45:00,21347.0,15,290.0,18.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 16:30:00,21315.0,15,53.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0
2022-03-14 04:00:00,21386.0,15,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 19:15:00,21308.0,15,60.0,67.0,0.0,25.0,0.0,0.0,0.0,10.0,0.0
2022-03-13 08:00:00,21334.0,15,55.0,15.0,0.0,28.0,0.0,0.0,0.0,6.0,0.0
2022-03-12 03:30:00,21332.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 03:30:00,21341.0,15,147.0,43.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 09:00:00,21390.0,15,106.0,4.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0
2022-03-12 11:15:00,21379.0,15,541.0,5.0,0.0,17.0,0.0,0.0,0.0,18.0,0.0
2022-03-12 11:30:00,21330.0,15,310.0,12.0,0.0,17.0,0.0,0.0,0.0,28.0,0.0
2022-03-11 18:00:00,21391.0,15,101.0,3.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0
2022-03-13 19:00:00,21341.0,15,842.0,77.0,0.0,55.0,0.0,0.0,0.0,15.0,0.0
2022-03-11 07:45:00,21372.0,15,91.0,5.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0
2022-03-12 02:00:00,21359.0,15,28.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2022-03-12 08:45:00,21333.0,15,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 02:00:00,21381.0,15,36.0,76.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0
2022-03-13 07:15:00,21317.0,15,369.0,18.0,0.0,14.0,0.0,0.0,0.0,22.0,0.0
2022-03-11 20:45:00,21375.0,15,28.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-12 02:30:00,21324.0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 05:30:00,21343.0,15,118.0,2.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0
2022-03-11 04:45:00,21378.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 15:45:00,21315.0,15,40.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0
2022-03-13 11:15:00,21370.0,15,330.0,499.0,0.0,203.0,0.0,0.0,0.0,48.0,0.0
2022-03-11 16:45:00,21388.0,15,102.0,133.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
2022-03-11 11:45:00,21385.0,15,86.0,17.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0
2022-03-13 01:30:00,21327.0,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 15:30:00,21397.0,15,267.0,6.0,0.0,15.0,0.0,0.0,0.0,35.0,0.0
2022-03-13 16:30:00,21397.0,15,218.0,14.0,0.0,13.0,0.0,0.0,0.0,37.0,0.0
2022-03-12 16:45:00,21350.0,15,42.0,146.0,0.0,41.0,0.0,0.0,0.0,5.0,0.0
2022-03-13 03:00:00,21367.0,15,57.0,12.0,0.0,22.0,0.0,0.0,0.0,3.0,0.0
2022-03-13 04:30:00,21313.0,15,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 22:30:00,21342.0,15,48.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 13:45:00,21317.0,15,1106.0,53.0,0.0,58.0,0.0,0.0,0.0,63.0,0.0
2022-03-12 14:00:00,21321.0,15,45.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0
2022-03-13 09:15:00,21363.0,15,305.0,24.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0
2022-03-11 18:00:00,21389.0,15,93.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0
2022-03-13 01:45:00,21360.0,15,32.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 10:45:00,21326.0,15,197.0,3.0,0.0,9.0,0.0,0.0,0.0,34.0,0.0
2022-03-13 00:15:00,21324.0,15,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 09:30:00,21344.0,15,150.0,21.0,0.0,41.0,0.0,0.0,0.0,13.0,0.0
2022-03-12 18:15:00,21327.0,15,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-12 03:45:00,21333.0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 21:00:00,21374.0,15,263.0,10.0,0.0,20.0,0.0,0.0,0.0,67.0,0.0
2022-03-11 08:15:00,21333.0,15,34.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-03-13 15:15:00,21393.0,15,735.0,58.0,0.0,48.0,0.0,0.0,0.0,43.0,0.0
2022-03-12 11:45:00,21384.0,15,34.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0
2022-03-12 07:15:00,21358.0,15,59.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 10:30:00,21392.0,15,237.0,30.0,0.0,61.0,0.0,0.0,0.0,29.0,0.0
2022-03-13 02:00:00,21381.0,15,56.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 18:45:00,21317.0,15,1114.0,49.0,0.0,63.0,0.0,0.0,0.0,78.0,0.0
2022-03-11 02:00:00,21373.0,15,67.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0
2022-03-11 04:00:00,21367.0,15,32.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 05:45:00,21379.0,15,68.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 09:15:00,21360.0,15,262.0,26.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0
2022-03-11 00:45:00,21353.0,15,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2022-03-13 18:00:00,21388.0,15,194.0,4.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0
2022-03-13 16:00:00,21347.0,15,252.0,5.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0
2022-03-13 11:15:00,21381.0,15,142.0,129.0,0.0,45.0,0.0,0.0,0.0,22.0,0.0
2022-03-11 00:30:00,21347.0,15,73.0,53.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0
2022-03-12 20:45:00,21347.0,15,366.0,14.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0
2022-03-11 04:45:00,21311.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,21377.0,15,132.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 12:45:00,21307.0,15,37.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
2022-03-13 16:30:00,21317.0,15,1138.0,58.0,0.0,71.0,0.0,0.0,0.0,36.0,0.0
2022-03-11 18:45:00,21390.0,15,155.0,7.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0
2022-03-12 10:00:00,21382.0,15,96.0,8.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0
2022-03-11 23:30:00,21319.0,15,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 02:45:00,21351.0,15,90.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 13:45:00,21381.0,15,185.0,59.0,0.0,31.0,0.0,0.0,0.0,46.0,0.0
2022-03-11 04:15:00,21338.0,15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 21:45:00,21315.0,15,45.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0
2022-03-12 14:30:00,21320.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 23:15:00,21310.0,15,139.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 13:00:00,21388.0,15,103.0,2.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0
2022-03-13 12:00:00,21380.0,15,104.0,5.0,0.0,7.0,0.0,0.0,0.0,19.0,0.0
2022-03-12 01:45:00,21362.0,15,18.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 03:30:00,21393.0,15,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 20:00:00,21339.0,15,126.0,3.0,0.0,9.0,0.0,0.0,0.0,31.0,0.0
2022-03-12 07:15:00,21369.0,15,186.0,6.0,0.0,9.0,0.0,0.0,0.0,32.0,0.0
2022-03-12 03:00:00,21363.0,15,53.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 03:45:00,21347.0,15,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 10:00:00,21397.0,15,232.0,12.0,0.0,21.0,0.0,0.0,0.0,47.0,0.0
2022-03-13 17:30:00,21327.0,15,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 17:45:00,21378.0,15,28.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 12:45:00,21305.0,15,111.0,10.0,0.0,19.0,0.0,0.0,0.0,14.0,0.0
2022-03-12 07:45:00,21331.0,15,26.0,109.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 16:30:00,21345.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 00:30:00,21384.0,15,25.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0
2022-03-13 11:15:00,21349.0,15,23.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-03-13 07:15:00,21308.0,15,17.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 05:45:00,21396.0,15,32.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-13 00:30:00,21390.0,15,107.0,6.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0
2022-03-12 14:00:00,21307.0,15,46.0,6.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0
2022-03-11 15:30:00,21317.0,15,879.0,51.0,0.0,50.0,0.0,0.0,0.0,54.0,0.0
2022-03-12 04:15:00,21356.0,15,154.0,83.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0
2022-03-11 21:15:00,21315.0,15,40.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2022-03-12 03:00:00,21383.0,15,60.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 15:15:00,21308.0,15,52.0,2.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0
2022-03-11 07:00:00,21368.0,15,108.0,131.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0
2022-03-12 10:00:00,21395.0,15,78.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0
2022-03-12 10:30:00,21337.0,15,115.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0
2022-03-13 09:45:00,21394.0,15,125.0,2.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0
2022-03-11 12:30:00,21382.0,15,81.0,3.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0
2022-03-12 02:15:00,21310.0,15,58.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-03-11 05:45:00,21361.0,15,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 08:45:00,21361.0,15,122.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
2022-03-12 02:00:00,21350.0,15,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 20:30:00,21316.0,15,278.0,14.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0
2022-03-13 05:45:00,21344.0,15,96.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 19:45:00,21353.0,15,220.0,11.0,0.0,5.0,0.0,0.0,0.0,21.0,0.0
2022-03-14 04:30:00,21386.0,15,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 00:15:00,21326.0,15,79.0,1.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0
2022-03-13 05:30:00,21312.0,15,277.0,22.0,0.0,15.0,0.0,0.0,0.0,19.0,0.0
2022-03-11 01:15:00,21362.0,15,149.0,23.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 16:45:00,21379.0,15,366.0,18.0,0.0,26.0,0.0,0.0,0.0,6.0,0.0
2022-03-13 07:30:00,21310.0,15,89.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0
2022-03-11 17:30:00,21324.0,15,49.0,45.0,0.0,25.0,0.0,0.0,0.0,4.0,0.0
2022-03-11 02:45:00,21319.0,15,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 01:00:00,21357.0,15,153.0,12.0,0.0,33.0,0.0,0.0,0.0,2.0,0.0
2022-03-11 03:45:00,21320.0,15,0.0,42.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 23:00:00,21306.0,15,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 19:00:00,21314.0,15,293.0,30.0,0.0,51.0,0.0,0.0,0.0,45.0,0.0
2022-03-13 09:15:00,21328.0,15,75.0,3.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0
2022-03-11 19:00:00,21359.0,15,75.0,7.0,0.0,20.0,0.0,0.0,0.0,19.0,0.0
2022-03-12 04:00:00,21310.0,15,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2022-03-13 17:30:00,21353.0,15,96.0,6.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0
2022-03-12 19:15:00,21369.0,15,208.0,10.0,0.0,20.0,0.0,0.0,0.0,31.0,0.0
2022-03-11 21:30:00,21386.0,15,56.0,5.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0
2022-03-11 20:00:00,21371.0,15,922.0,120.0,0.0,87.0,0.0,0.0,0.0,70.0,0.0
2022-03-11 14:15:00,21310.0,15,289.0,3.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0
2022-03-12 05:30:00,21373.0,15,47.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 02:30:00,21392.0,15,87.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-13 13:45:00,21383.0,15,113.0,6.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0
2022-03-13 11:15:00,21319.0,15,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 09:45:00,21309.0,15,104.0,12.0,0.0,20.0,0.0,0.0,0.0,18.0,0.0
2022-03-12 11:15:00,21361.0,15,238.0,6.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0
2022-03-11 13:15:00,21318.0,15,242.0,4.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0
2022-03-13 09:00:00,21311.0,15,9.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2022-03-12 00:30:00,21323.0,15,27.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 02:15:00,21394.0,15,33.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 11:15:00,21363.0,15,275.0,41.0,0.0,20.0,0.0,0.0,0.0,46.0,0.0
2022-03-12 10:00:00,21387.0,15,57.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:45:00,21311.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 04:30:00,21352.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 01:45:00,21334.0,15,35.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 08:45:00,21373.0,15,165.0,3.0,0.0,7.0,0.0,0.0,0.0,24.0,0.0
2022-03-13 14:00:00,21382.0,15,85.0,5.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0
2022-03-12 19:30:00,21305.0,15,124.0,14.0,0.0,17.0,0.0,0.0,0.0,13.0,0.0
2022-03-12 12:00:00,21314.0,15,193.0,12.0,0.0,15.0,0.0,0.0,0.0,33.0,0.0
2022-03-13 06:15:00,21365.0,15,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 12:30:00,21380.0,15,63.0,6.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0
2022-03-11 22:14:00,21356.0,1,5.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2022-03-13 05:45:00,21387.0,15,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 11:30:00,21356.0,15,252.0,13.0,0.0,25.0,0.0,0.0,0.0,48.0,0.0
2022-03-13 04:00:00,21329.0,15,38.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 15:00:00,21320.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 15:30:00,21339.0,15,89.0,5.0,0.0,4.0,0.0,0.0,0.0,27.0,0.0
2022-03-13 13:15:00,21352.0,15,9.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 10:30:00,21362.0,15,273.0,10.0,0.0,17.0,0.0,0.0,0.0,8.0,0.0
2022-03-11 08:00:00,21374.0,15,187.0,2.0,0.0,14.0,0.0,0.0,0.0,30.0,0.0
2022-03-13 07:30:00,21377.0,15,72.0,9.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0
2022-03-12 19:30:00,21388.0,15,199.0,9.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0
2022-03-12 06:15:00,21395.0,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 21:30:00,21373.0,15,210.0,5.0,0.0,20.0,0.0,0.0,0.0,36.0,0.0
2022-03-13 04:00:00,21339.0,15,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-11 06:45:00,21347.0,15,74.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 07:30:00,21314.0,15,98.0,11.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0
2022-03-16 00:30:00,21350.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 09:15:00,21361.0,15,409.0,1.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0
2022-03-11 17:30:00,21362.0,15,238.0,30.0,0.0,21.0,0.0,0.0,0.0,6.0,0.0
2022-03-11 16:00:00,21344.0,15,140.0,54.0,0.0,36.0,0.0,0.0,0.0,16.0,0.0
2022-03-12 12:15:00,21382.0,15,84.0,15.0,0.0,10.0,0.0,0.0,0.0,13.0,0.0
2022-03-13 12:30:00,21359.0,15,69.0,5.0,0.0,8.0,0.0,0.0,0.0,23.0,0.0
2022-03-11 11:45:00,21315.0,15,52.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0
2022-03-13 01:30:00,21365.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 21:45:00,21376.0,15,230.0,20.0,0.0,22.0,0.0,0.0,0.0,73.0,0.0
2022-03-11 09:45:00,21364.0,15,66.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
2022-03-11 05:30:00,21331.0,15,1.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 19:00:00,21352.0,15,11.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2022-03-11 13:00:00,21334.0,15,28.0,42.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0
2022-03-13 15:15:00,21372.0,15,180.0,46.0,0.0,44.0,0.0,0.0,0.0,12.0,0.0
2022-03-13 00:00:00,21334.0,15,68.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 12:15:00,21395.0,15,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 09:45:00,21346.0,15,43.0,5.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
2022-03-11 16:30:00,21317.0,15,880.0,25.0,0.0,51.0,0.0,0.0,0.0,60.0,0.0
2022-03-12 08:30:00,21364.0,15,60.0,2.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0
2022-03-12 01:15:00,21364.0,15,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 09:00:00,21311.0,15,11.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 14:00:00,21384.0,15,63.0,1.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0
2022-03-11 18:30:00,21353.0,15,147.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0
2022-03-13 00:00:00,21366.0,15,77.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2022-03-13 02:45:00,21320.0,15,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 12:00:00,21316.0,15,107.0,9.0,0.0,13.0,0.0,0.0,0.0,4.0,0.0
2022-03-13 00:45:00,21363.0,15,105.0,8.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0
2022-03-12 09:30:00,21370.0,15,217.0,155.0,0.0,108.0,0.0,0.0,0.0,26.0,0.0
2022-03-12 23:45:00,21316.0,15,72.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
2022-03-12 12:15:00,21348.0,15,134.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
2022-03-11 02:30:00,21335.0,15,136.0,1.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0
2022-03-11 19:00:00,21307.0,15,58.0,1.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0
2022-03-11 14:30:00,21396.0,15,506.0,10.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0
2022-03-13 01:45:00,21368.0,15,25.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 01:30:00,21307.0,15,12.0,7.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
2022-03-13 13:30:00,21367.0,15,217.0,26.0,0.0,38.0,0.0,0.0,0.0,27.0,0.0
2022-03-12 00:45:00,21382.0,15,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,21365.0,15,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,21334.0,15,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 05:30:00,21374.0,15,131.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0
2022-03-13 02:15:00,21337.0,15,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 15:45:00,21395.0,15,58.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0
2022-03-11 23:30:00,21320.0,15,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
