begintime,sk_object,duration,integrity,1282454495,1282454496,1282454497,1282454498,1282454499,1282454500,1282454501,1282454502
2022-03-01 04:00:00,630633.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-02 14:00:00,630749.0,3600.0,100.0,765225.0,0.0,1190785.0,0.0,82173190.0,0.0,214679388.0,0.0
2022-02-18 04:00:00,630769.0,3600.0,100.0,258415.0,0.0,391342.0,0.0,25022431.0,0.0,107588296.0,0.0
2022-02-10 15:00:00,600880.0,3600.0,100.0,810198.0,0.0,1301179.0,0.0,97741165.0,0.0,193998468.0,0.0
2022-02-20 13:00:00,630796.0,3600.0,100.0,831964.0,0.0,1133258.0,0.0,116862168.0,0.0,266175304.0,0.0
2022-03-14 23:00:00,630613.0,3600.0,100.0,382455.0,0.0,738882.0,0.0,33053349.0,0.0,125488883.0,0.0
2022-03-10 13:00:00,630706.0,3600.0,100.0,2413909.0,0.0,3166415.0,0.0,624490481.0,0.0,1117236246.0,0.0
2022-02-08 04:00:00,630709.0,3600.0,100.0,254193.0,0.0,499447.0,0.0,37375494.0,0.0,178350497.0,0.0
2022-02-10 02:00:00,502280.0,3600.0,100.0,41773.0,0.0,457173.0,0.0,2706010.0,0.0,40615334.0,0.0
2022-02-12 00:00:00,601087.0,3600.0,100.0,1490467.0,0.0,2452501.0,0.0,585268992.0,0.0,1302820717.0,0.0
2022-02-18 05:00:00,502570.0,3600.0,100.0,357731.0,0.0,442540.0,0.0,36991907.0,0.0,100517551.0,0.0
2022-02-20 14:00:00,630759.0,3600.0,100.0,1947053.0,0.0,2685467.0,0.0,491919939.0,0.0,891202062.0,0.0
2022-03-10 05:00:00,502457.0,3600.0,100.0,675048.0,0.0,956772.0,0.0,128002159.0,0.0,412377387.0,0.0
2022-02-11 15:00:00,630803.0,3600.0,100.0,3258968.0,0.0,4458720.0,0.0,1060644025.0,0.0,2017413266.0,0.0
2022-02-12 13:00:00,630714.0,3600.0,100.0,1346984.0,2783.0,2002996.0,0.0,210022766.0,216522.0,576377199.0,0.0
2022-03-11 19:00:00,630749.0,3600.0,100.0,1157191.0,0.0,1622924.0,0.0,123982592.0,0.0,204288046.0,0.0
2022-03-11 21:00:00,630612.0,3600.0,100.0,2311588.0,0.0,3039630.0,0.0,528692217.0,0.0,894036306.0,0.0
2022-02-06 03:00:00,502522.0,3600.0,100.0,256427.0,0.0,486290.0,0.0,45499805.0,0.0,145474269.0,0.0
2022-02-11 00:00:00,630597.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-08 22:00:00,630765.0,3600.0,100.0,204793.0,0.0,469758.0,0.0,13187663.0,0.0,71876175.0,0.0
2022-03-06 03:00:00,630693.0,3600.0,100.0,239400.0,0.0,594294.0,0.0,27510902.0,0.0,145579866.0,0.0
2022-02-05 23:00:00,630776.0,3600.0,100.0,1650564.0,0.0,2518653.0,0.0,401807271.0,0.0,847241113.0,0.0
2022-02-17 04:00:00,630613.0,3600.0,100.0,177716.0,0.0,608516.0,0.0,15437845.0,0.0,60929861.0,0.0
2022-03-15 16:00:00,630725.0,3600.0,100.0,1006262.0,0.0,1252365.0,0.0,121545464.0,0.0,268805453.0,0.0
2022-02-06 14:00:00,630723.0,3600.0,100.0,1346616.0,0.0,2146126.0,0.0,220897439.0,0.0,582673069.0,0.0
2022-03-07 09:00:00,630759.0,3600.0,100.0,1681813.0,0.0,2452470.0,0.0,407900337.0,0.0,796292062.0,0.0
2022-02-04 04:00:00,630797.0,3600.0,100.0,137000.0,0.0,466615.0,0.0,10229012.0,0.0,49678830.0,0.0
2022-03-10 06:00:00,502416.0,3600.0,100.0,479125.0,0.0,839099.0,0.0,54920373.0,0.0,232007767.0,0.0
2022-02-06 06:00:00,630796.0,3600.0,100.0,262537.0,0.0,403751.0,0.0,29004717.0,0.0,109831158.0,0.0
2022-02-19 15:00:00,630727.0,3600.0,100.0,2899883.0,0.0,3487165.0,0.0,809073879.0,0.0,1233449126.0,0.0
2022-03-13 04:00:00,600949.0,3600.0,100.0,152068.0,0.0,636267.0,0.0,10931170.0,0.0,51751455.0,0.0
2022-03-12 13:00:00,630835.0,3600.0,100.0,500729.0,2734.0,870915.0,0.0,43501226.0,212740.0,179782635.0,0.0
2022-03-12 07:00:00,502647.0,3600.0,100.0,1999097.0,0.0,2720922.0,0.0,430267875.0,0.0,806398186.0,0.0
2022-02-12 17:00:00,502328.0,3600.0,100.0,465418.0,2782.0,705325.0,0.0,51783148.0,216396.0,195768590.0,0.0
2022-02-13 07:00:00,630752.0,3600.0,100.0,2109934.0,0.0,3095961.0,0.0,547124640.0,0.0,1138915801.0,0.0
2022-02-11 17:00:00,630627.0,3600.0,100.0,1124963.0,0.0,1616731.0,0.0,142890834.0,0.0,280642168.0,0.0
2022-02-08 11:00:00,630846.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 09:00:00,502570.0,3600.0,100.0,1100166.0,0.0,1451144.0,0.0,159635139.0,0.0,295345270.0,0.0
2022-02-12 21:00:00,630752.0,3600.0,100.0,4007301.0,0.0,4199814.0,0.0,1018800754.0,0.0,1435902315.0,0.0
2022-02-11 23:00:00,630620.0,3600.0,100.0,1093626.0,0.0,1725390.0,0.0,276722025.0,0.0,639309086.0,0.0
2022-02-12 12:00:00,600949.0,3600.0,100.0,939891.0,0.0,1455627.0,0.0,138895715.0,0.0,293283473.0,0.0
2022-03-11 03:00:00,630608.0,3600.0,100.0,43825.0,2785.0,431447.0,0.0,2697138.0,216728.0,35675543.0,0.0
2022-02-12 04:00:00,502522.0,3600.0,100.0,236211.0,0.0,537380.0,0.0,32719443.0,0.0,139153689.0,0.0
2022-02-11 06:00:00,630725.0,3600.0,100.0,477512.0,0.0,535972.0,0.0,45640724.0,0.0,194190353.0,0.0
2022-03-14 04:00:00,533481.0,3600.0,100.0,109866.0,0.0,466478.0,0.0,7505976.0,0.0,46979899.0,0.0
2022-02-06 06:00:00,630716.0,3600.0,100.0,191074.0,0.0,223128.0,0.0,19068357.0,0.0,52560284.0,0.0
2022-03-13 21:00:00,630806.0,3600.0,100.0,1364619.0,0.0,1961155.0,0.0,207108531.0,0.0,444123959.0,0.0
2022-02-19 20:00:00,534276.0,3600.0,100.0,4140060.0,0.0,4501111.0,0.0,1026409517.0,0.0,1494716571.0,0.0
2022-03-07 19:00:00,502330.0,3600.0,100.0,978934.0,0.0,1440228.0,0.0,142344519.0,0.0,335068679.0,0.0
2022-02-10 19:00:00,630678.0,3600.0,100.0,2785432.0,0.0,3218558.0,0.0,593599219.0,0.0,859125264.0,0.0
2022-02-13 15:00:00,630632.0,3600.0,100.0,1904655.0,0.0,2231503.0,0.0,382857297.0,0.0,583709756.0,0.0
2022-02-19 06:00:00,600946.0,3600.0,100.0,578114.0,0.0,886887.0,0.0,68963806.0,0.0,247310457.0,0.0
2022-02-17 13:00:00,630758.0,3600.0,100.0,2683550.0,0.0,3435536.0,0.0,707618538.0,0.0,1092088111.0,0.0
2022-02-18 12:00:00,630608.0,3600.0,100.0,339440.0,2778.0,783982.0,0.0,23218513.0,216122.0,86814181.0,0.0
2022-03-11 17:00:00,630835.0,3600.0,100.0,635477.0,2755.0,1061483.0,0.0,62455477.0,214328.0,189426754.0,0.0
2022-03-13 22:00:00,630613.0,3600.0,100.0,692860.0,0.0,1041761.0,0.0,76403769.0,0.0,202820409.0,0.0
2022-03-14 00:00:00,600987.0,3600.0,100.0,608912.0,0.0,1012382.0,0.0,96548558.0,0.0,359837653.0,0.0
2022-02-03 02:00:00,630846.0,3600.0,100.0,89054.0,0.0,301568.0,0.0,5584490.0,0.0,23490389.0,0.0
