begintime,sk_object,duration,integrity,1593835836
2022-02-03,7733589.0,86400.0,100.0,9.03424829
2022-03-03,7733426.0,86400.0,100.0,8.80691907
2022-02-12,7733597.0,61200.0,70.83333333333333,1.179574139
2022-02-05,7733647.0,86400.0,100.0,4.8176283
2022-02-04,7733460.0,86400.0,100.0,3.79386001
2022-02-10,16570780.0,86400.0,100.0,2.75586
2022-02-13,7733461.0,86400.0,100.0,4.2237775
2022-02-11,7733577.0,86400.0,100.0,9.77266084
2022-03-01,7733335.0,86400.0,100.0,9.13183744
2022-02-19,7733490.0,86400.0,100.0,5.59887669
2022-03-15,7733287.0,86400.0,100.0,4.76531336
2022-03-06,7733651.0,79200.0,91.66666666666667,9.16477411
2022-02-10,7733529.0,79200.0,91.66666666666667,4.21388083
2022-02-04,7733562.0,86400.0,100.0,4.30049169
2022-02-10,7733558.0,86400.0,100.0,4.94317503
2022-03-01,7733308.0,86400.0,100.0,2.99341333
2022-02-03,7733357.0,86400.0,100.0,3.62200746
2022-02-04,16570780.0,86400.0,100.0,2.722500795
2022-02-03,7733458.0,86400.0,100.0,2.57535083
2022-02-19,7733487.0,86400.0,100.0,7.18575177
2022-03-01,7733410.0,86400.0,100.0,3.57520335
2022-02-03,7733466.0,86400.0,100.0,4.52151325
2022-03-15,7733588.0,86400.0,100.0,3.47628081
2022-03-14,7733651.0,86400.0,100.0,9.17243419
2022-03-01,7733383.0,86400.0,100.0,3.62473003
2022-02-13,7733372.0,86400.0,100.0,3.59016997
2022-03-11,7733375.0,86400.0,100.0,10.7456725
2022-03-01,7733390.0,86400.0,100.0,2.98175748
2022-02-04,7733300.0,86400.0,100.0,8.08214322
2022-02-18,7733396.0,86400.0,100.0,3.35814581
2022-03-06,7733586.0,75600.0,87.5,3.321846669
2022-02-18,7733635.0,86400.0,100.0,3.19498247
2022-02-06,7733347.0,86400.0,100.0,10.15320091
2022-03-06,7733264.0,79200.0,91.66666666666667,4.03722597
2022-03-01,7733363.0,82800.0,95.83333333333333,7.278464307
2022-02-04,7733601.0,86400.0,100.0,2.86313584
2022-03-14,7733582.0,86400.0,100.0,10.63933841
2022-03-12,7733424.0,68400.0,79.16666666666667,6.79701667
2022-03-06,7733537.0,79200.0,91.66666666666667,2.85501415
2022-02-10,7733645.0,86400.0,100.0,5.49272084
2022-02-11,7733496.0,86400.0,100.0,4.63331003
2022-02-12,7733631.0,86400.0,100.0,11.01723997
2022-03-01,7733272.0,86400.0,100.0,4.78988917
2022-02-18,7733616.0,86400.0,100.0,5.13801498
2022-03-07,7733640.0,86400.0,100.0,4.76617083
2022-03-12,7733392.0,68400.0,79.16666666666667,2.25644582
2022-02-12,7733548.0,86400.0,100.0,9.37866673
2022-02-04,7733265.0,86400.0,100.0,4.91436256
2022-02-03,7733599.0,86400.0,100.0,3.224805
2022-03-13,7733309.0,75600.0,87.5,2.66635416
2022-03-06,7733566.0,79200.0,91.66666666666667,3.35453004
2022-03-02,7733430.0,86400.0,100.0,3.23612501
2022-02-08,7733621.0,86400.0,100.0,8.22736664
2022-02-03,7733608.0,86400.0,100.0,9.49820079
2022-02-19,7733530.0,86400.0,100.0,2.99696171
2022-02-03,7733297.0,86400.0,100.0,3.75368753
2022-02-03,7733320.0,86400.0,100.0,2.77236081
2022-03-01,7733564.0,86400.0,100.0,3.4795275
2022-03-11,7733563.0,86400.0,100.0,9.61864741
2022-03-02,7733390.0,86400.0,100.0,3.21135833
2022-03-10,7733419.0,82800.0,95.83333333333333,4.28931498
2022-02-06,7733282.0,86400.0,100.0,3.03092746
2022-02-11,7733298.0,86400.0,100.0,8.22441734
2022-02-06,7733516.0,86400.0,100.0,4.95704671
2022-02-06,7733428.0,86400.0,100.0,3.15885416
2022-02-06,7733309.0,86400.0,100.0,3.06890586
2022-02-19,7733473.0,86400.0,100.0,7.61403252
2022-03-09,7733498.0,3600.0,4.166666666666667,0.36901665
2022-02-19,7733338.0,86400.0,100.0,4.71316584
2022-03-01,7733280.0,86400.0,100.0,4.311320788
2022-03-14,7733345.0,86400.0,100.0,6.88727181
2022-03-02,7733424.0,86400.0,100.0,8.65132669
2022-02-17,7733586.0,75600.0,87.5,3.23465994
2022-03-11,7733596.0,86400.0,100.0,2.59834917
