begintime,sk_object,duration,integrity,1593835835
2022-03-06 19:00:00,884603.0,3600.0,100.0,0.10405139
2022-03-02 23:00:00,884398.0,3600.0,100.0,0.18566334
2022-02-13 00:00:00,884457.0,3600.0,100.0,0.21597555
2022-03-10 09:00:00,884296.0,3600.0,100.0,0.12037861
2022-03-10 08:00:00,884475.0,3600.0,100.0,0.2412786
2022-03-15 11:00:00,884398.0,3600.0,100.0,0.19070084
2022-02-12 03:00:00,884287.0,3600.0,100.0,0.13903111
2022-02-20 06:00:00,884432.0,3600.0,100.0,0.22917777
2022-02-17 08:00:00,874062.0,3600.0,100.0,0.14275527
2022-03-10 22:00:00,884427.0,3600.0,100.0,0.11269
2022-02-08 13:00:00,884315.0,3600.0,100.0,0.11385472
2022-03-15 08:00:00,884310.0,3600.0,100.0,0.15289529
2022-03-10 13:00:00,884456.0,3600.0,100.0,0.14010778
2022-03-11 17:00:00,884461.0,3600.0,100.0,0.21258
2022-03-15 03:00:00,884305.0,3600.0,100.0,0.14721389
2022-02-13 11:00:00,884315.0,3600.0,100.0,0.10759695
2022-03-14 13:00:00,884372.0,3600.0,100.0,0.10261972
2022-03-15 06:00:00,884312.0,3600.0,100.0,0.28189862
2022-03-12 07:00:00,884335.0,3600.0,100.0,0.30005109
2022-02-11 19:00:00,884324.0,3600.0,100.0,0.31515333
2022-02-20 14:00:00,884409.0,3600.0,100.0,0.14994501
2022-02-12 16:00:00,884471.0,3600.0,100.0,0.24779916
2022-02-11 00:00:00,884403.0,3600.0,100.0,0.24663916
2022-02-11 14:00:00,884288.0,3600.0,100.0,0.14916861
2022-02-10 06:00:00,884308.0,3600.0,100.0,0.17244056
2022-02-11 14:00:00,884453.0,3600.0,100.0,0.12210139
2022-02-13 06:00:00,884433.0,3600.0,100.0,0.26669666
2022-02-13 19:00:00,884386.0,3600.0,100.0,0.2485953
2022-03-14 22:00:00,884428.0,3600.0,100.0,0.14845917
2022-03-14 22:00:00,884340.0,3600.0,100.0,0.15041333
2022-02-03 08:00:00,884432.0,3600.0,100.0,0.23262832
2022-02-17 10:00:00,884357.0,3600.0,100.0,0.11304305
2022-03-11 11:00:00,884342.0,3600.0,100.0,0.2476514
2022-03-12 09:00:00,884294.0,3600.0,100.0,0.10424111
2022-02-12 16:00:00,884433.0,3600.0,100.0,0.27769697
2022-02-05 13:00:00,884394.0,3600.0,100.0,0.097897217
2022-02-12 01:00:00,884472.0,3600.0,100.0,0.15799168
2022-02-10 14:00:00,884386.0,3600.0,100.0,0.23466668
2022-03-11 13:00:00,884311.0,3600.0,100.0,0.14815584
2022-02-08 08:00:00,884325.0,3600.0,100.0,0.14174195
2022-02-12 12:00:00,884342.0,3600.0,100.0,0.24946971
2022-03-14 06:00:00,884338.0,3600.0,100.0,0.25220001
2022-03-14 15:00:00,884484.0,3600.0,100.0,0.31731999
2022-03-13 16:00:00,884323.0,3600.0,100.0,0.14023083
2022-02-13 00:00:00,884451.0,3600.0,100.0,0.26028946
2022-02-05 10:00:00,884405.0,3600.0,100.0,0.29073083
2022-02-04 09:00:00,884315.0,3600.0,100.0,0.10812916
2022-03-10 08:00:00,884348.0,3600.0,100.0,0.15612416
2022-03-15 05:00:00,884342.0,3600.0,100.0,0.23861222
2022-02-08 21:00:00,884313.0,3600.0,100.0,0.16376612
2022-02-05 11:00:00,884466.0,3600.0,100.0,0.2368789
2022-02-03 15:00:00,884466.0,3600.0,100.0,0.2440275
